stop_name,district,total_boardings,total_alightings,total_users,route_count,boardings_per_route,commute_boardings,evening_boardings,commute_focus_pct,evening_focus_pct,peak_hour,boarding_alighting_gap,imbalance_index,stop_type,latitude,longitude
경산시외버스정류장 건너(국민은행),,435763,316597,752360,,,530,773,15.939849624060152,23.24812030075188,17시,119166,0.1583896007230581,생활형,,
국가산단서한이다음,달성군,435118,2131,437249,2,217559.0,1976,859,33.33333333333333,14.490553306342779,7시,432987,0.9902526935453254,출근형,35.66329667,128.421095
서대구중학교앞,서구,434641,352323,786964,3,144880.33333333334,1105,1020,23.75322441960447,21.92605331040413,7시,82318,0.10460198941755913,생활형,35.87924923,128.5580847
신암초등학교건너,동구,434567,319845,754412,4,108641.75,806,1387,15.16748212269477,26.100865637937527,16시,114722,0.15206810071950075,퇴근형,35.88256507,128.6124626
화성파크뷰건너,수성구,434224,19701,453925,7,62032.0,2018,934,34.047578876328664,15.758393791125357,7시,414523,0.9131971140606928,출근형,35.80668928,128.622381
상공회의소앞,동구,434130,96482,530612,4,108532.5,871,2172,14.16490486257928,35.322816718165555,18시,337648,0.6363369090785734,퇴근형,35.87195667,128.6251583
설화명곡역(8번출구),,433488,246802,680290,,,560,1014,18.058690744920995,32.6991293131248,16시,186686,0.2744212027223684,퇴근형,,
국가산단반도유보라2차,달성군,432955,5059,438014,5,86591.0,2225,880,33.72234010306153,13.33737496210973,7시,427896,0.9769002817261548,출근형,35.65715,128.4215583
동부고교앞,동구,432706,132353,565059,6,72117.66666666667,947,1020,20.217762596071733,21.77625960717336,16시,300353,0.5315427238571547,생활형,35.87207848,128.7170757
서변동영남네오빌건너,북구,432570,79275,511845,3,144190.0,1641,648,34.3808925204274,13.57636706473916,7시,353295,0.6902382557219471,출근형,35.92707333,128.5967967
경일대종점 건너,,432516,71611,504127,,,72,384,6.445837063563116,34.37779767233662,17시,360905,0.715900953529567,퇴근형,,
정평역4번출구,,432455,191077,623532,,,620,490,23.229674035219183,18.358935931060323,9시,241378,0.3871140534888346,생활형,,
태왕아너스베스트앞,달서구,432410,56441,488851,4,108102.5,1189,988,25.96069868995633,21.572052401746724,7시,375969,0.7690871042505795,출근형,35.82080167,128.525795
송현1동치안센터건너,달서구,431581,127664,559245,6,71930.16666666667,1079,1161,22.279578773487508,23.972744166838737,8시,303917,0.5434416043058051,생활형,35.82834765,128.5492785
본리초등학교앞,달서구,430695,198223,628918,5,86139.0,1279,1212,24.61035212622667,23.321146815470463,8시,232472,0.3696380132227095,생활형,35.84355333,128.5392483
정평역1번출구(현대타운),,430326,52213,482539,,,572,643,20.091324200913242,22.585177379697928,13시,378113,0.7835905491576847,생활형,,
중석타운앞,달성군,428944,12688,441632,7,61277.71428571428,1300,937,28.979045920642,20.887204636647347,9시,416256,0.9425403956235056,출근형,35.79666173,128.6265065
경산네거리(대구방향),,427472,12853,440325,,,31,33,22.962962962962962,24.444444444444443,8시,414619,0.941620394027139,생활형,,
달성공원건너,중구,427431,167373,594804,5,85486.2,811,1239,17.0199370409234,26.00209863588667,16시,260058,0.4372162930982307,퇴근형,35.87255362,128.5822358
칠곡2차영남타운건너,북구,426630,28463,455093,3,142210.0,1665,914,29.84940839010398,16.385801362495517,7시,398167,0.8749134792229281,출근형,35.9330237,128.5618966
동부소방서앞,동구,426130,89448,515578,4,106532.5,1126,1329,24.79630037436688,29.26668134772077,8시,336682,0.6530185539336434,퇴근형,35.87522333,128.6253333
고모동입구,수성구,426128,309361,735489,3,142042.66666666666,748,1785,15.18473406414941,36.23629719853837,18시,116767,0.15876104197343535,퇴근형,35.84681667,128.6736967
다사농협주유소앞,달성군,425834,40555,466389,8,53229.25,1065,1166,22.903225806451612,25.0752688172043,7시,385279,0.82608938032415,퇴근형,35.87109893,128.4967051
죽전역(1번출구),달서구,424984,87921,512905,2,212492.0,1211,2341,15.896560777106853,30.729850354423732,18시,337063,0.6571645821350932,퇴근형,35.85122102,128.5370754
대원유치원건너,북구,424652,464555,889207,4,106163.0,1753,748,35.6518202155786,15.212527964205815,7시,-39903,0.04487481542542963,출근형,35.8980302,128.6066631
월배아이파크2차건너,달서구,422829,47993,470822,6,70471.5,1896,786,41.84506731405871,17.347163981461048,7시,374836,0.7961310219148638,출근형,35.8168782,128.5104998
파동청구하이츠,수성구,422699,33980,456679,7,60385.57142857143,2087,973,32.40683229813664,15.108695652173912,8시,388719,0.8511865008025331,출근형,35.8093667,128.6197606
동구청역(3번출구),동구,421914,137479,559393,3,140638.0,775,1236,17.279821627647713,27.55852842809365,18시,284435,0.5084707888729391,퇴근형,35.8846222,128.6325373
동구기억쉼터앞,동구,420732,128132,548864,4,105183.0,1168,1204,21.514090992816357,22.17719653711549,8시,292600,0.5331010960820896,생활형,35.87761618,128.6387763
남구청네거리1,남구,419664,116496,536160,2,209832.0,842,979,18.525852585258527,21.54015401540154,18시,303168,0.56544315129812,생활형,35.84483677,128.599826
북비산네거리1,서구,419193,343308,762501,4,104798.25,1443,679,30.643448715226164,14.419197281800807,8시,75885,0.09952118095582825,출근형,35.87943667,128.5690817
대구고용노동청건너,수성구,417233,75604,492837,5,83446.6,1159,936,25.162831089882758,20.32132001736865,7시,341629,0.6931886201725925,출근형,35.85031212,128.6253474
서대구역(남측)2,서구,414119,188028,602147,12,34509.916666666664,1348,3214,13.914120561519406,33.17506193228736,18시,226091,0.3754747594856406,퇴근형,35.88061833,128.5397717
침산중학교앞,북구,413899,33634,447533,2,206949.5,1501,858,29.100426521907718,16.634354400930594,8시,380265,0.8496915311273135,출근형,35.88899638,128.5879529
동명면우체국건너,,413628,3061,416689,,,588,684,17.64176417641764,20.522052205220522,15시,410567,0.9853079874918704,생활형,,
지산한라타운앞,수성구,412563,359855,772418,5,82512.6,1063,1188,20.879984285994894,23.335297583971716,8시,52708,0.06823766406272251,생활형,35.8229958,128.6366784
중리광명맨션앞,서구,412537,111111,523648,3,137512.33333333334,1467,875,31.406551059730248,18.732605437807752,8시,301426,0.5756271388413591,출근형,35.86179007,128.5474283
명문세가APT건너,북구,412448,98078,510526,3,137482.66666666666,1145,1093,25.467081850533805,24.310498220640568,16시,314370,0.6157766695525791,출근형,35.89797825,128.6238338
금호천년나무1단지동편,북구,411278,5954,417232,4,102819.5,1441,514,31.922906513070448,11.386796632698273,7시,405324,0.9714595237182191,출근형,35.89879675,128.5164203
진천청구타운앞,달서구,410927,37711,448638,4,102731.75,886,1407,18.412302576891108,29.239401496259354,18시,373216,0.8318867327332949,퇴근형,35.81215042,128.5250353
우방죽전타운건너,달서구,410499,165773,576272,3,136833.0,701,1183,14.09611904283129,23.7884576714257,15시,244726,0.42467098869978065,생활형,35.85125577,128.530484
수성초등학교,수성구,410445,227820,638265,7,58635.0,1009,1194,19.741733515946,23.36137742124829,17시,182625,0.286127235552631,생활형,35.83578797,128.6116255
명성푸르지오건너,북구,410126,171571,581697,3,136708.66666666666,909,1122,19.52738990332975,24.1031149301826,7시,238555,0.41010182277027385,생활형,35.88900997,128.5913111
두류도서관앞,달서구,410097,244539,654636,4,102524.25,264,1903,4.944746207154898,35.64337890990822,21시,165558,0.2529008487159276,퇴근형,35.8533307,128.5610001
송현역(4번출구),달서구,410074,193874,603948,6,68345.66666666667,800,1365,15.658641612840086,26.717557251908396,17시,216200,0.35797783915171505,퇴근형,35.83258562,128.5529424
북구선거관리위원회건너,북구,410007,129440,539447,5,82001.4,890,1345,18.72501577950768,28.297917104986325,18시,280567,0.5201011406125161,퇴근형,35.88713468,128.6020472
성서보성타운2차앞,달서구,408169,121617,529786,4,102042.25,1077,825,24.85002307337333,19.035532994923855,16시,286552,0.5408825450276149,생활형,35.858955,128.51941
성당코오롱하늘채,달서구,407469,136748,544217,5,81493.8,1300,1176,26.321117635148816,23.81048795302693,7시,270721,0.49745046553121275,출근형,35.84355972,128.5427277
해안역(3번출구),동구,407077,251675,658752,8,50884.625,1044,1154,21.841004184100417,24.14225941422594,8시,155402,0.23590364811036627,생활형,35.88341545,128.6597315
태왕메트로시티건너,동구,407069,158296,565365,2,203534.5,1512,614,33.547814510761036,13.62325271799423,8시,248773,0.4400219327337207,출근형,35.88096155,128.6409322
대구파라곤프레스티지아파트,동구,406895,112217,519112,9,45210.555555555555,2158,1068,34.66666666666667,17.156626506024097,7시,294678,0.5676578464762903,출근형,35.87244,128.70823
본리지구앞,달성군,406279,67384,473663,3,135426.33333333334,1149,991,24.821775761503563,21.40851155757183,8시,338895,0.715477037471789,생활형,35.80261167,128.5079617
보람타운앞,달서구,406150,135631,541781,7,58021.42857142857,1397,1143,26.56398554858338,21.734169994295492,8시,270519,0.49931429858189935,출근형,35.85072303,128.518265
달성중학교앞,달성군,404530,397533,802063,5,80906.0,1182,910,26.301735647530037,20.24922118380062,7시,6997,0.00872375362035152,출근형,35.80111385,128.4935854
한라하우젠트건너,북구,404156,52764,456920,5,80831.2,1627,1015,31.324605313823646,19.541778975741238,7시,351392,0.7690449093933293,출근형,35.94838333,128.564565
계명대학교 대구동산병원앞2,중구,403831,325595,729426,4,100957.75,446,1298,7.971403038427168,23.19928507596068,15시,78236,0.10725693901780305,생활형,35.86736837,128.582364
팔거역2,북구,403336,147058,550394,8,50417.0,1155,1729,15.942028985507244,23.864734299516908,14시,256278,0.4656264421487153,생활형,35.94481833,128.558905
월성주공5단지앞,달서구,402798,436143,838941,9,44755.333333333336,1033,1302,20.354679802955665,25.655172413793103,18시,-33345,0.039746537599187545,퇴근형,35.83215318,128.5366278
국채보상운동기념공원,중구,402779,390640,793419,4,100694.75,479,1754,9.564696485623003,35.02396166134185,18시,12139,0.015299608403630365,퇴근형,35.86825647,128.6037691
한도아파트앞,수성구,402528,6783,409311,4,100632.0,1318,822,28.054491272882075,17.496807151979567,16시,395745,0.9668564978708122,출근형,35.8506375,128.6540532
만경관건너,중구,400183,297962,698145,4,100045.75,525,1680,10.414600277722673,33.32672088871256,17시,102221,0.1464180077204592,퇴근형,35.87045333,128.5905233
신세계병원앞,북구,399187,578606,977793,9,44354.11111111111,1005,1241,19.928613920285546,24.60836803489986,18시,-179419,0.18349384787986822,생활형,35.89813167,128.6133783
복현장미맨션앞,북구,398903,164164,563067,3,132967.66666666666,996,964,23.523854511100613,22.76806802078413,8시,234739,0.41689354908030485,생활형,35.89846415,128.6186867
성서보성타운2차건너1,달서구,398853,50058,448911,3,132951.0,1315,691,29.751131221719458,15.633484162895927,8시,348795,0.7769802923073839,출근형,35.85877925,128.5186429
경북기계공고건너,달서구,398422,250676,649098,6,66403.66666666667,687,766,17.87665886026542,19.93234452250846,16시,147746,0.22761740137852834,생활형,35.82099333,128.5430033
청구시장앞,수성구,398100,108257,506357,4,99525.0,1222,820,26.330532212885156,17.668605903900023,8시,289843,0.5724083996073916,출근형,35.86424337,128.6440282
롯데백화점상인점건너,달서구,397923,291681,689604,4,99480.75,584,1213,12.586206896551724,26.142241379310345,16시,106242,0.15406233142499173,퇴근형,35.81945833,128.5393083
무태새마을금고앞,북구,397814,43340,441154,4,99453.5,1479,795,31.670235546038544,17.02355460385439,7시,354474,0.803515325713923,출근형,35.92039667,128.6036117
불로우방아파트건너,동구,397435,152781,550216,2,198717.5,1068,739,26.686656671664167,18.46576711644178,8시,244654,0.4446508280384431,출근형,35.90100803,128.6310504
두류보성맨션건너,달서구,396072,46669,442741,3,132024.0,1016,1222,22.154382904491932,26.64631487134758,8시,349403,0.789181485337929,퇴근형,35.85818333,128.5652283
강북중학교앞,북구,395761,9515,405276,1,395761.0,1338,621,31.668639053254438,14.698224852071007,7시,386246,0.9530443450882855,출근형,35.93926907,128.5656751
수창초등학교,중구,393440,150958,544398,5,78688.0,1654,1720,24.857228734595733,25.849113315299064,8시,242482,0.44541309850513777,퇴근형,35.875345,128.58224
대구학교지원센터건너 (대구학생예술창작터건너),서구,392706,656960,1049666,6,65451.0,1385,1395,24.04096511022392,24.214546085749003,8시,-264254,0.25175055684379605,생활형,35.87733323,128.5550656
새론초등학교건너,동구,392343,41897,434240,2,196171.5,1490,813,32.75445152780831,17.872059793361178,7시,350446,0.80703297715549,출근형,35.88534833,128.716455
앞산청구제네스건너,달서구,389808,211528,601336,6,64968.0,1106,949,25.780885780885782,22.12121212121212,8시,178280,0.2964731863716791,출근형,35.8266719,128.5478565
신천3치안센터앞,동구,388914,207382,596296,2,194457.0,700,886,16.39728273600375,20.754275005856172,16시,181532,0.3044326978547567,생활형,35.87005432,128.6201588
신매태성아파트건너,수성구,388500,122071,510571,1,388500.0,1902,482,40.80669384252306,10.341128513194594,7시,266429,0.521825563927446,출근형,35.8351258,128.7058339
농수산물도매시장앞,북구,388107,303464,691571,12,32342.25,1108,949,26.312039895511756,22.536214675848967,7시,84643,0.1223923501708429,출근형,35.90315667,128.5466117
태현초등학교앞,북구,387738,4964,392702,6,64623.0,478,1030,10.196245733788396,21.97098976109215,16시,382774,0.9747187434746958,생활형,35.92755833,128.5420317
노원네거리2(오봉새마을금고건너),북구,387329,38890,426219,6,64554.833333333336,413,2189,10.397784491440081,55.110775427995975,18시,348439,0.8175116548065666,퇴근형,35.89959643,128.5804351
교통연수원건너,수성구,386627,44707,431334,5,77325.4,355,843,7.961426328773268,18.90558421170666,16시,341920,0.7927035661459565,생활형,35.82987,128.63062
수성못코오롱하늘채,수성구,386247,159473,545720,7,55178.142857142855,1361,791,28.301102100228736,16.448326055312958,8시,226774,0.4155500989518434,출근형,35.82379537,128.6107543
경북대학교서문건너,북구,385840,119158,504998,9,42871.11111111111,827,1226,17.815596725549334,26.41102972856527,18시,266682,0.528085259743603,퇴근형,35.88899778,128.6028918
옥포초등학교앞,달성군,384560,218946,603506,4,96140.0,1144,755,27.787223706582466,18.338596065095945,7시,165614,0.27441980692818296,출근형,35.78880522,128.4640878
중리시장앞,서구,384224,108485,492709,5,76844.8,1609,1228,26.955939018261017,20.57296029485676,8시,275739,0.5596386508060539,출근형,35.86935327,128.5483552
아너스월성앞,달서구,384125,63258,447383,4,96031.25,631,979,16.921426655939932,26.253687315634217,15시,320867,0.7172087450797192,퇴근형,35.82208,128.5298383
서도초등학교서편1,서구,383842,67363,451205,3,127947.33333333333,1368,716,31.28287217013492,16.373199176766523,8시,316479,0.7014084507042253,출근형,35.86670807,128.5635771
효신초등학교앞,동구,383475,78235,461710,7,54782.142857142855,1106,1532,18.199769623169328,25.209807470791507,17시,305240,0.6611076216672803,퇴근형,35.87147568,128.6337563
학산초등학교건너,달서구,383070,87012,470082,6,63845.0,2979,1402,37.65642775881683,17.722159019087346,7시,296058,0.6298007581655967,출근형,35.829295,128.5265483
조일고등학교(종점),동구,382290,44186,426476,2,191145.0,477,796,10.927835051546392,18.235967926689575,16시,338104,0.7927855260319455,생활형,35.883578,128.692525
유천교(진천초등학교건너),달서구,382211,379940,762151,5,76442.2,599,1441,12.912265574477258,31.062729036430266,18시,2271,0.002979724490291294,퇴근형,35.81155448,128.516918
가창면행정복지센터앞,달성군,382105,75372,457477,8,47763.125,985,1362,17.728581713462923,24.51403887688985,17시,306733,0.6704883524199031,생활형,35.802725,128.622365
구.남부정류장건너2,수성구,381970,325151,707121,13,29382.30769230769,647,1213,15.842311459353574,29.701273261508327,18시,56819,0.08035258463544429,퇴근형,35.85749697,128.6485584
세천초등학교건너,달성군,381393,118128,499521,5,76278.6,1502,905,31.078005379681358,18.72542933995448,7시,263265,0.5270348994336574,출근형,35.874995,128.4805567
중흥S클래스앞,달성군,380363,5220,385583,1,380363.0,1055,879,22.644344279888386,18.866709594333546,16시,375143,0.9729241175051805,생활형,35.69923167,128.4648767
남대구IC2,달서구,380349,71251,451600,2,190174.5,1473,676,38.947646747752515,17.87414066631412,7시,309098,0.6844508414526129,출근형,35.83743167,128.5330217
대구시산격청사건너1,북구,379346,150770,530116,7,54192.28571428572,1157,1434,22.17749664558175,27.48706152961472,18시,228576,0.4311810999856635,퇴근형,35.89073022,128.5978208
홈플러스내당점앞,서구,379139,246605,625744,3,126379.66666666667,647,1302,14.34589800443459,28.86917960088692,17시,132534,0.21180227057710502,퇴근형,35.86123333,128.56447
태왕메트로시티후문,동구,379118,106891,486009,2,189559.0,1916,1065,30.29728020240354,16.840607210626185,8시,272227,0.5601274873510573,출근형,35.87943167,128.6413633
장동초등학교건너,달서구,379000,59394,438394,2,189500.0,1084,978,22.97583721916066,20.72912250953794,8시,319606,0.7290382623849779,생활형,35.8434952,128.5319953
경북기계공고앞,달서구,378046,264574,642620,6,63007.666666666664,518,1087,13.110604910149329,27.51202227284232,16시,113472,0.17657713734399802,퇴근형,35.82154667,128.5432517
연경뉴웰시티아파트앞,동구,377640,50186,427826,3,125880.0,1650,681,34.32494279176201,14.166840024963594,7시,327454,0.7653906027216673,출근형,35.94170333,128.6326717
LG물류센터건너,동구,377608,196676,574284,9,41956.444444444445,938,799,20.75680460278823,17.68090285461385,16시,180932,0.31505666186068215,생활형,35.873955,128.6909933
성서주공1단지건너,달서구,376962,72515,449477,7,53851.71428571428,778,1350,18.405488526141472,31.9375443577005,17시,304447,0.6773361039608256,퇴근형,35.85131362,128.4949463
성서산업단지역(1번출구),달서구,376519,190854,567373,8,47064.875,565,1630,12.69948302989436,36.63744661721735,18시,185665,0.32723622731430646,퇴근형,35.85211333,128.5052767
서대구공단네거리4,서구,376508,151465,527973,4,94127.0,295,2043,7.716453047345018,53.43970703635888,17시,225043,0.4262395993734528,퇴근형,35.86859,128.53847
대명5동행정복지센터앞,남구,376323,152912,529235,3,125441.0,559,1019,13.860649640466155,25.26655095462435,17시,223411,0.42213950324525024,퇴근형,35.84359017,128.587122
수성시니어클럽앞,수성구,375400,55041,430441,3,125133.33333333333,1116,725,25.300385400136022,16.436182271593744,16시,320359,0.7442576334503451,출근형,35.87268487,128.6474028
역전시장앞,동구,375056,86851,461907,3,125018.66666666667,903,985,20.44836956521739,22.305253623188406,16시,288205,0.6239459458289223,생활형,35.87511635,128.6202074
지묘교2,동구,374780,8611,383391,1,374780.0,1246,739,26.264755480607082,15.577571669477233,8시,366169,0.9550798010386263,출근형,35.94102,128.6391617
칠곡3차화성타운2,북구,373874,33806,407680,3,124624.66666666667,1308,610,31.366906474820144,14.628297362110313,7시,340068,0.8341542386185243,출근형,35.93857092,128.5626544
봉덕시장앞2,남구,373194,135166,508360,3,124398.0,478,1053,9.974958263772955,21.974123539232053,15시,238028,0.46822724053820125,생활형,35.84516,128.60396
건영캐스빌앞,달성군,372888,125153,498041,9,41432.0,932,757,20.729537366548044,16.837188612099645,16시,247735,0.4974188872000498,생활형,35.86878287,128.4955201
서부2동행정복지센터(옥산2지구),,372655,39494,412149,,,433,380,21.726041144004014,19.066733567486203,8시,333161,0.8083508634013428,생활형,,
경북공고건너,중구,372638,278444,651082,4,93159.5,814,965,19.266272189349113,22.840236686390533,16시,94194,0.14467302121698958,생활형,35.85867212,128.5825722
대곡역(한라하우젠트앞),달서구,371934,328151,700085,3,123978.0,898,1014,22.716923855299772,25.651403996964326,8시,43783,0.06253954876907804,퇴근형,35.80892667,128.5126917
북침산치안센터건너,북구,371080,121981,493061,3,123693.33333333333,1154,1112,24.621292937913378,23.725197354384466,18시,249099,0.5052092945903245,생활형,35.8885982,128.5794185
대구공업대학건너,,371012,182976,553988,,,,,,,,188036,0.33942251456710254,생활형,,
비철금속협업단지앞,달서구,370343,20124,390467,5,74068.6,394,1842,10.110341288170389,47.2671285604311,17시,350219,0.8969234275879908,퇴근형,35.84187187,128.4922383
효목네거리1,수성구,369785,77348,447133,3,123261.66666666667,1161,1008,26.338475499092556,22.867513611615244,7시,292437,0.6540268779088101,출근형,35.87568925,128.6453488
무태조야동행정복지센터앞1,북구,369072,69696,438768,3,123024.0,593,1235,13.619660082682591,28.364722094625634,18시,299376,0.6823104693140795,퇴근형,35.92117063,128.5970151
두성파크아파트건너,북구,368958,147267,516225,14,26354.14285714286,1205,676,29.643296432964327,16.629766297662975,8시,221691,0.4294464622984164,출근형,35.9156689,128.5483498
더샵디어엘로아파트,동구,368314,127209,495523,8,46039.25,2358,2122,26.63203072057827,23.9665687824712,8시,241105,0.48656671839652244,출근형,35.869255,128.6316983
대천교,달서구,367530,462934,830464,10,36753.0,481,1853,11.989032901296111,46.186440677966104,17시,-95404,0.11488035604192355,퇴근형,35.81736833,128.5039483
남구청건너2,남구,367212,503075,870287,5,73442.4,915,1181,20.571043165467625,26.551258992805753,18시,-135863,0.15611286851349038,퇴근형,35.844808,128.5973294
대평중학교앞,서구,365947,130789,496736,3,121982.33333333333,1368,668,36.392657621707905,17.7706836924714,7시,235158,0.47340639695935066,출근형,35.879345,128.5610398
남부교육지원청건너,달서구,365680,73763,439443,3,121893.33333333333,1020,715,23.61111111111111,16.550925925925927,10시,291917,0.6642886563217527,생활형,35.83385,128.5463583
수성도서관앞,수성구,365331,169534,534865,5,73066.2,489,1331,11.403917910447761,31.04011194029851,18시,195797,0.36606807325212903,퇴근형,35.87268878,128.6380803
고성아파트(서편),북구,365148,268536,633684,5,73029.6,1026,1069,22.465513466170353,23.407050580249617,17시,96612,0.1524608479936372,생활형,35.88058,128.5805833
삼익뉴타운건너,서구,364593,172023,536616,2,182296.5,834,815,21.95314556462227,21.453013951039747,16시,192570,0.3588599669037077,생활형,35.86278518,128.5509697
대봉성당,중구,364347,150683,515030,6,60724.5,893,1318,17.564909520062944,25.924468922108574,17시,213664,0.41485738694833313,퇴근형,35.85543885,128.600723
칠성시장(전자상가건너),북구,363371,25486,388857,4,90842.75,640,826,15.552855407047387,20.072904009720535,16시,337885,0.8689183941654645,생활형,35.87870667,128.60296
용산2동행정복지센터건너,달서구,363205,254216,617421,7,51886.42857142857,754,776,19.054839524892593,19.610816274955774,16시,108989,0.17652298836612296,생활형,35.85890468,128.5230236
도남힐스테이트3단지앞,북구,362677,31245,393922,5,72535.4,2307,1139,35.0288490737929,17.29426055268752,7시,331432,0.8413645340955824,출근형,35.94976,128.5831133
SK리더스뷰앞,수성구,362562,151364,513926,3,120854.0,617,1169,13.468674961798735,25.51844575420214,16시,211198,0.4109502146223386,퇴근형,35.83983107,128.6222095
노원119안전센터건너,북구,362397,264157,626554,4,90599.25,902,1681,18.752598752598754,34.948024948024944,17시,98240,0.1567941470328176,퇴근형,35.89227032,128.5665624
월성주공4단지앞1,달서구,361676,45094,406770,3,120558.66666666667,897,732,20.98736546560599,17.1268132896584,16시,316582,0.7782825675443125,생활형,35.83251333,128.5312633
이현자동차검사소앞,서구,361520,51873,413393,4,90380.0,184,2195,4.409297867241793,52.600047927150726,18시,309647,0.7490378405052819,퇴근형,35.87382477,128.5386549
효목네거리3,동구,360907,216841,577748,7,51558.142857142855,1199,596,28.046783625730992,13.941520467836257,8시,144066,0.2493578515200399,출근형,35.87728168,128.6461973
상인은행아파트건너,,360779,69228,430007,,,555,388,23.77892030848329,16.62382176520994,11시,291551,0.6780145439492845,생활형,,
이월드(구.우방랜드)정문,달서구,360544,314974,675518,4,90136.0,372,1520,7.528840315725562,30.763003440599068,16시,45570,0.06745934231212196,퇴근형,35.85432,128.5605033
퀸스로드건너(동편),서구,360299,87931,448230,2,180149.5,771,1168,21.042576419213972,31.877729257641924,18시,272368,0.6076523213528768,퇴근형,35.86260413,128.5462568
강창역(1번출구),달서구,359790,149865,509655,8,44973.75,562,1244,14.170448814926878,31.366616238023198,17시,209925,0.41189628277952733,퇴근형,35.85327167,128.4770917
상공회의소건너,동구,359317,136075,495392,6,59886.166666666664,388,1383,9.78315683308119,34.8714069591528,18시,223242,0.45063707124862734,퇴근형,35.87139963,128.6257988
산격4동행정복지센터앞,북구,358652,62230,420882,4,89663.0,841,718,23.511322337154038,20.07268660889013,8시,296422,0.7042876625752587,생활형,35.89313083,128.6051364
대구병원앞,북구,358446,188935,547381,12,29870.5,574,1099,13.553719008264462,25.950413223140494,16시,169511,0.3096764410894788,퇴근형,35.91280792,128.5486083
안심역(1번출구),동구,358398,34369,392767,2,179199.0,2609,417,60.66031155545222,9.695419669844222,8시,324029,0.8249903887037353,출근형,35.87240667,128.733565
두산동행정복지센터앞,수성구,357460,52123,409583,3,119153.33333333333,1119,809,27.38619676945668,19.799314733235438,8시,305337,0.7454826005962162,출근형,35.8362584,128.616891
새각단앞,달서구,357372,16248,373620,2,178686.0,1549,439,37.725280077934734,10.691670725767171,7시,341124,0.9130239280552434,출근형,35.80039885,128.5287947
범물1동행정복지센터건너,수성구,356597,163255,519852,15,23773.133333333335,899,828,19.64168669434127,18.090452261306535,6시,193342,0.37191739187307155,생활형,35.81839515,128.6459848
홈플러스칠곡점앞,북구,356365,254890,611255,7,50909.28571428572,407,1371,9.31350114416476,31.37299771167048,16시,101475,0.16601091197618015,퇴근형,35.94547083,128.5561214
대구차여성병원건너,남구,356198,631979,988177,4,89049.5,801,890,20.299036999493158,22.554485554992397,9시,-275781,0.2790805695740743,생활형,35.84069,128.5741233
다사고등학교건너,달성군,355794,296129,651923,12,29649.5,932,1053,23.052188968587682,26.04501607717042,7시,59665,0.09152154472230616,퇴근형,35.8607,128.4620417
월광수변공원,달서구,354212,32363,386575,1,354212.0,279,1186,5.861344537815126,24.915966386554622,15시,321849,0.8325654788850805,생활형,35.79855075,128.5486416
금호서한이다음아파트앞,북구,353081,30329,383410,5,70616.2,1377,564,37.35756918068367,15.301139446554531,7시,322752,0.8417933804543439,출근형,35.89705833,128.510155
반야월모란1차아파트,동구,352733,156640,509373,8,44091.625,974,732,23.475536273800916,17.642805495300074,8시,196093,0.3849693642968905,생활형,35.86624167,128.7070167
영남대동문,,352611,34333,386944,,,2,4,14.285714285714285,28.57142857142857,11시,318278,0.8225427968905061,퇴근형,,
칠곡주공그린빌1단지앞,북구,351994,59574,411568,4,87998.5,786,409,31.030398736675878,16.146861429135413,7시,292420,0.7105022742292889,출근형,35.94944667,128.5773133
서대구시장앞,달서구,351967,241287,593254,3,117322.33333333333,833,957,19.269026139255146,22.137404580152673,16시,110680,0.18656427095308248,생활형,35.86068667,128.573385
파계사(종점),동구,351695,41686,393381,3,117231.66666666667,338,757,8.790637191157346,19.687906371911573,15시,310009,0.7880629720296608,생활형,35.99035823,128.6369601
대륜중고등학교건너,수성구,351418,475288,826706,15,23427.866666666665,764,680,18.943714356558395,16.860897594842548,16시,-123870,0.14983561266036535,생활형,35.85346897,128.6580729
이시아폴리스더샵2단지,동구,350814,162384,513198,9,38979.333333333336,1278,1031,28.118811881188122,22.684268426842685,7시,188430,0.36716822746776095,출근형,35.92576333,128.6415883
팔레스호텔앞1,남구,350064,191379,541443,4,87516.0,787,1216,15.979695431472082,24.690355329949238,16시,158685,0.2930779417223974,생활형,35.84168187,128.5978984
상인자이앞,달서구,349533,151424,500957,4,87383.25,963,921,23.482077542062914,22.457937088514996,7시,198109,0.395461087478566,생활형,35.82166833,128.529125
화원고등학교앞,달성군,349441,799346,1148787,5,69888.2,702,1300,14.408866995073891,26.683087027914613,16시,-449905,0.3916348287367458,퇴근형,35.79825203,128.4888788
동촌강나루아파트건너,동구,349241,138881,488122,6,58206.833333333336,1059,1164,21.175764847030592,23.275344931013798,16시,210360,0.4309578343119138,생활형,35.8864204,128.6414805
대구시교육청앞,수성구,348398,316606,665004,2,174199.0,830,989,20.263671875,24.1455078125,16시,31792,0.04780723123469934,생활형,35.85787575,128.6140277
팔달신시장2,북구,345899,54893,400792,4,86474.75,971,805,25.701429327686608,21.307570142932768,7시,291006,0.7260773668137088,출근형,35.89112503,128.5650823
북중학교앞,북구,345881,111964,457845,3,115293.66666666667,829,883,21.730013106159895,23.145478374836173,16시,233917,0.5109087136476318,생활형,35.89860333,128.6201433
2.28기념중앙공원건너2,중구,345349,248727,594076,1,345349.0,318,1346,8.383865014500396,35.48642235697337,18시,96622,0.16264249018644078,퇴근형,35.87035722,128.5990478
