년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2025-11-30,계명대학교대명캠퍼스건너,7001000400,하차,0,3,8,13,12,8,9,11,12,13,16,17,17,14,9,7,7,4,1
2025-11-30,중부소방서건너,7001000500,승차,0,1,5,6,3,3,3,2,3,2,3,4,5,4,3,3,2,2,0
2025-11-30,중부소방서건너,7001000500,하차,0,0,1,2,2,2,3,3,3,2,3,3,5,4,3,3,1,1,1
2025-11-30,중부소방서앞,7001000600,승차,1,4,21,28,28,18,18,19,16,15,13,11,14,14,10,6,4,4,1
2025-11-30,중부소방서앞,7001000600,하차,0,0,3,3,3,4,5,5,5,5,5,4,6,4,2,1,2,1,0
2025-11-30,대신센트럴자이,7001000700,승차,4,6,8,16,15,8,8,9,11,9,9,9,9,8,6,4,4,4,1
2025-11-30,대신센트럴자이,7001000700,하차,0,0,0,1,0,1,1,1,2,2,2,3,3,3,2,1,1,1,0
2025-11-30,청라언덕(신남)역(1번출구),7001000800,승차,0,1,7,10,10,6,9,10,12,12,18,16,14,16,7,5,4,4,1
2025-11-30,청라언덕(신남)역(1번출구),7001000800,하차,0,1,2,3,2,3,3,4,5,4,7,9,8,10,5,4,3,3,1
2025-11-30,엘디스리젠트호텔건너,7001000900,승차,0,1,1,3,3,3,4,7,6,5,8,8,6,6,3,2,2,2,0
2025-11-30,엘디스리젠트호텔건너,7001000900,하차,0,3,2,7,11,9,11,12,12,11,11,9,8,6,3,2,1,1,0
2025-11-30,엘디스리젠트호텔앞,7001001000,승차,1,1,3,5,5,7,11,10,9,10,14,17,15,14,7,7,5,4,2
2025-11-30,엘디스리젠트호텔앞,7001001000,하차,1,2,3,5,6,9,12,12,12,12,15,11,9,7,5,6,4,3,1
2025-11-30,현대백화점.동아쇼핑건너,7001001100,승차,0,1,1,4,7,11,16,26,32,43,53,53,47,42,32,34,16,9,1
2025-11-30,현대백화점.동아쇼핑건너,7001001100,하차,2,1,5,7,12,15,18,22,18,17,17,19,16,13,7,4,2,2,0
2025-11-30,봉산문화거리앞,7001001300,승차,0,4,5,8,11,14,20,25,33,41,47,48,41,46,31,28,29,28,10
2025-11-30,봉산문화거리앞,7001001300,하차,1,3,2,10,10,9,7,9,8,10,10,11,10,11,5,3,3,3,1
2025-11-30,2호선반월당역1,7001001400,승차,1,3,3,7,6,9,14,23,26,35,49,63,76,73,52,57,52,42,3
2025-11-30,2호선반월당역1,7001001400,하차,0,1,4,7,10,9,11,14,12,12,13,15,15,14,9,6,4,3,1
2025-11-30,봉산문화거리건너,7001001500,승차,4,5,6,10,12,16,25,32,38,42,51,61,70,68,57,48,56,46,10
2025-11-30,봉산문화거리건너,7001001500,하차,1,4,11,17,22,26,28,35,34,32,32,32,35,30,18,11,8,6,1
2025-11-30,반월당역(2번출구),7001001600,승차,13,29,58,140,110,99,134,150,164,182,224,251,236,233,170,149,147,117,17
2025-11-30,반월당역(2번출구),7001001600,하차,7,13,32,56,63,67,76,89,94,89,91,93,96,89,45,29,22,17,3
2025-11-30,반월당역(1번출구)1,7001001700,승차,4,12,31,56,46,47,108,73,78,85,103,111,112,104,72,52,42,30,8
2025-11-30,반월당역(1번출구)1,7001001700,하차,1,6,16,30,25,20,19,23,21,21,24,27,28,27,13,10,7,9,3
2025-11-30,남문시장건너2,7001001800,승차,1,6,18,24,31,24,25,27,26,27,27,34,31,34,15,10,12,9,2
2025-11-30,남문시장건너2,7001001800,하차,6,14,25,32,42,34,37,33,38,35,36,32,32,34,14,12,11,7,1
2025-11-30,남문시장앞,7001001900,승차,3,11,28,45,42,35,39,46,56,54,58,71,64,56,29,23,22,16,3
2025-11-30,남문시장앞,7001001900,하차,1,7,17,23,18,15,14,19,21,20,23,27,32,31,17,14,13,11,3
2025-11-30,명덕역(6번출구),7001002000,승차,7,17,45,82,58,36,44,69,67,55,57,107,73,73,39,30,33,39,5
2025-11-30,명덕역(6번출구),7001002000,하차,2,7,25,28,27,21,20,26,27,21,25,29,33,27,11,8,7,7,1
2025-11-30,명덕역(7번출구),7001002100,승차,3,10,39,61,32,30,32,41,47,41,45,59,58,66,40,34,41,34,6
2025-11-30,명덕역(7번출구),7001002100,하차,2,3,5,12,8,12,12,14,17,14,18,19,23,24,12,10,12,8,3
2025-11-30,명덕네거리1,7001002200,승차,3,5,11,23,16,15,14,20,22,18,20,36,26,26,16,12,12,9,1
2025-11-30,명덕네거리1,7001002200,하차,0,2,2,5,7,4,5,5,5,4,6,8,7,7,4,3,2,2,1
2025-11-30,명덕네거리2,7001002300,승차,0,1,2,9,6,6,6,12,10,7,13,19,11,10,4,4,3,3,1
2025-11-30,명덕네거리2,7001002300,하차,1,8,14,18,14,11,12,14,16,15,17,19,19,23,12,10,8,5,1
2025-11-30,상수도사업본부건너,7001002400,승차,1,6,16,18,14,14,15,15,14,12,15,20,15,16,7,5,4,3,0
2025-11-30,상수도사업본부건너,7001002400,하차,1,3,9,16,10,7,7,9,8,7,8,10,11,15,6,4,3,2,0
2025-11-30,상수도사업본부,7001002500,승차,1,6,17,18,16,10,12,12,14,12,13,15,13,12,7,5,6,4,1
2025-11-30,상수도사업본부,7001002500,하차,0,2,3,6,5,4,5,5,4,5,5,6,9,6,3,4,3,2,1
2025-11-30,명덕초등학교앞,7001002600,승차,2,9,19,32,24,20,24,38,41,37,48,52,52,57,39,29,30,24,4
2025-11-30,명덕초등학교앞,7001002600,하차,1,1,5,9,7,7,10,12,12,13,15,16,18,22,13,11,11,9,2
2025-11-30,명덕초등학교건너,7001002700,승차,3,8,15,34,30,22,25,37,38,32,34,37,35,35,23,19,16,14,3
2025-11-30,명덕초등학교건너,7001002700,하차,6,10,24,29,24,18,18,19,22,16,21,25,26,19,10,10,8,6,1
2025-11-30,남산역,7001002800,승차,3,9,31,44,23,22,21,27,34,24,36,28,29,30,17,15,18,12,4
2025-11-30,남산역,7001002800,하차,1,2,4,8,8,5,6,8,7,7,9,11,11,11,10,8,6,6,1
2025-11-30,남산역건너,7001002900,승차,5,8,32,53,36,32,29,41,47,39,51,44,52,50,28,21,24,17,3
2025-11-30,남산역건너,7001002900,하차,2,6,13,27,16,15,13,17,22,15,20,23,22,20,10,6,6,6,1
2025-11-30,경북공고앞,7001003000,승차,2,6,14,23,18,17,18,20,23,18,26,19,17,20,10,7,7,7,0
2025-11-30,경북공고앞,7001003000,하차,1,3,10,18,9,10,8,9,12,11,12,13,12,9,5,4,3,3,0
2025-11-30,경북공고건너,7001003100,승차,2,4,9,15,12,12,10,12,14,12,18,12,13,12,8,7,6,3,1
2025-11-30,경북공고건너,7001003100,하차,1,1,5,9,6,5,6,7,8,8,10,10,11,9,7,6,5,5,1
2025-11-30,남산초등학교앞,7001003200,승차,3,6,19,29,24,23,23,28,24,22,24,26,24,28,17,10,16,9,0
2025-11-30,남산초등학교앞,7001003200,하차,3,3,6,14,12,17,21,22,22,18,23,18,12,11,5,4,3,3,0
2025-11-30,남산초등학교건너,7001003300,승차,2,8,26,38,29,28,25,23,27,24,27,29,30,42,28,18,18,13,2
2025-11-30,남산초등학교건너,7001003300,하차,0,1,3,7,2,3,4,5,4,5,5,8,6,7,6,4,4,3,1
2025-11-30,남산2동행정복지센터건너,7001003400,승차,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
2025-11-30,남산2동행정복지센터건너,7001003400,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,남문아파트앞,7001003500,승차,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0
2025-11-30,남문아파트앞,7001003500,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,대구향교앞,7001003600,승차,1,0,2,2,2,3,3,6,3,4,5,7,5,3,2,2,1,1,1
2025-11-30,대구향교앞,7001003600,하차,0,0,1,2,2,2,2,3,3,2,3,4,3,3,2,2,2,1,1
2025-11-30,대구향교건너,7001003700,승차,1,1,4,4,4,5,7,6,5,8,10,5,4,4,1,2,1,0,0
2025-11-30,대구향교건너,7001003700,하차,2,4,12,12,12,8,8,8,7,8,8,8,9,11,5,4,5,4,0
2025-11-30,약령시건너(동성로입구),7001003800,승차,11,26,64,146,111,131,171,260,314,350,422,451,542,499,389,418,422,363,63
2025-11-30,약령시건너(동성로입구),7001003800,하차,4,14,25,42,44,48,60,71,85,71,73,71,75,66,37,23,19,15,3
2025-11-30,약령시앞,7001004100,승차,5,14,35,50,45,64,95,111,119,153,186,207,259,294,237,220,196,195,33
2025-11-30,약령시앞,7001004100,하차,5,28,57,96,94,84,95,92,80,78,88,92,112,128,59,33,27,28,9
2025-11-30,경상감영공원건너,7001004300,승차,8,23,64,108,78,89,98,123,141,158,186,239,257,214,168,135,130,122,32
2025-11-30,경상감영공원건너,7001004300,하차,2,9,16,24,24,30,34,41,42,34,40,45,40,37,22,16,14,9,3
2025-11-30,경상감영공원앞,7001004600,승차,5,19,67,102,90,93,111,165,208,251,336,414,414,334,218,225,214,146,23
2025-11-30,경상감영공원앞,7001004600,하차,7,29,80,124,121,110,125,160,164,153,169,191,189,210,102,64,58,47,12
2025-11-30,대구행복기숙사앞,7001004700,승차,1,4,8,14,14,8,7,8,7,7,7,8,11,9,4,4,4,4,1
2025-11-30,대구행복기숙사앞,7001004700,하차,0,1,2,4,4,4,4,6,5,6,7,6,6,7,4,3,3,3,1
2025-11-30,대구역센트럴자이,7001004800,승차,1,5,20,29,17,15,15,14,15,12,14,14,14,15,11,5,4,3,0
2025-11-30,대구역센트럴자이,7001004800,하차,0,0,1,3,1,1,1,2,2,1,2,2,2,3,2,2,2,1,0
2025-11-30,북성공구골목,7001004900,승차,0,2,4,6,3,3,3,3,4,7,6,8,9,6,3,2,3,2,0
2025-11-30,북성공구골목,7001004900,하차,0,4,8,7,6,6,5,6,6,5,6,5,5,3,3,2,2,2,0
2025-11-30,종로초등학교앞,7001005000,승차,0,1,3,4,3,4,4,4,5,6,4,5,4,6,3,3,3,2,0
2025-11-30,종로초등학교앞,7001005000,하차,0,0,1,2,2,2,1,2,2,2,3,3,2,3,2,1,1,1,0
2025-11-30,수창초등학교,7001005100,승차,1,10,21,33,22,20,16,19,18,20,17,21,25,30,13,11,8,6,1
2025-11-30,수창초등학교,7001005100,하차,1,1,3,6,4,5,5,5,5,6,5,7,6,9,4,4,4,3,0
