년월,정류소명,승차,하차
2023-03-01,과학마을청아람앞,6356,261
2023-03-01,곽병원건너,35050,23374
2023-03-01,곽병원앞1,18886,8456
2023-03-01,곽병원앞2,10211,4591
2023-03-01,관리공단,292,145
2023-03-01,관문동행정복지센터 금호분소 건너,39,39
2023-03-01,관문동행정복지센터 금호분소앞,268,566
2023-03-01,관음공영주차장앞,1279,189
2023-03-01,관음농협앞,1458,234
2023-03-01,관음동행정복지센터건너,895,145
2023-03-01,관음동행정복지센터앞,1260,197
2023-03-01,관음변전소1,3549,202
2023-03-01,관음변전소2,186,789
2023-03-01,관음변전소3,1929,149
2023-03-01,관음변전소4,34,17
2023-03-01,관음어린이집,1495,254
2023-03-01,관음중학교(북편),1051,192
2023-03-01,광명프레지던트아파트건너,8470,4744
2023-03-01,광장타운건너,10108,2782
2023-03-01,광장타운앞,10544,3102
2023-03-01,교대부설초등학교건너,3854,613
2023-03-01,교대부설초등학교앞,90,1036
2023-03-01,교동시장앞,3174,1301
2023-03-01,교동초등학교건너,705,232
2023-03-01,교동초등학교앞,1469,316
2023-03-01,교통연수원,10065,773
2023-03-01,교통연수원건너,6684,778
2023-03-01,교항2리마을입구,0,185
2023-03-01,교항2리회관,104,24
2023-03-01,교항2리회관건너,5,94
2023-03-01,교항리건너,10527,290
2023-03-01,교항리마을입구건너,7,0
2023-03-01,교항리앞,1645,2615
2023-03-01,구)대영학원건너,11709,3837
2023-03-01,구)대영학원앞,18973,8722
2023-03-01,구.남부정류장건너2,6082,4859
2023-03-01,구.남부정류장앞1,20632,4818
2023-03-01,구.남부정류장앞2,2936,1399
2023-03-01,구.동부정류장(메트로팔레스),10379,4632
2023-03-01,구덕네거리(상행),2,15
2023-03-01,구덕네거리(하행),23,4
2023-03-01,구덕리(마을회관앞),0,9
2023-03-01,구덕리동명저수지건너,7,7
2023-03-01,구덕리동명저수지앞,7,5
2023-03-01,구둔산,426,10
2023-03-01,구라1리1,0,5
2023-03-01,구라1리2,0,2
2023-03-01,구라3리1,24,1
2023-03-01,구라3리2,8,1
2023-03-01,구라리,1,7
2023-03-01,구라리2,1,1
2023-03-01,구룡촌건너,0,3
2023-03-01,구룡촌앞,36,0
2023-03-01,구병원건너,7880,5391
2023-03-01,구병원앞,13928,5618
2023-03-01,구삼폭포건너,0,46
2023-03-01,구삼폭포앞,29,0
2023-03-01,구암가구골목1,1212,1056
2023-03-01,구암가구골목2,902,328
2023-03-01,구암교1,3639,1198
2023-03-01,구암교2,2721,1324
2023-03-01,구암동1,910,78
2023-03-01,구암동2,95,336
2023-03-01,구암역(운전면허시험장)1,3409,779
2023-03-01,구암역(운전면허시험장)2,1615,416
2023-03-01,구암초등학교건너,1395,270
2023-03-01,구암초등학교앞,2974,143
2023-03-01,구지119안전센터건너,376,194
2023-03-01,구지면행정복지센터건너,2031,639
2023-03-01,구지면행정복지센터앞,1541,1191
2023-03-01,구지중학교건너,123,295
2023-03-01,구지중학교앞,2174,13
2023-03-01,구지축구장앞,456,6
2023-03-01,국가물산업클러스터건너,22,461
2023-03-01,국가물산업클러스터앞,550,65
2023-03-01,국가산단반도유보라1차,151,1018
2023-03-01,국가산단반도유보라2차,6564,73
2023-03-01,국가산단반도유보라3차건너,5247,57
2023-03-01,국가산단반도유보라3차앞,453,682
2023-03-01,국가산단서한이다음,7092,36
2023-03-01,국가산단서한이다음건너,95,929
2023-03-01,국립대구과학관건너,0,67
2023-03-01,국립대구과학관앞,238,25
2023-03-01,국립대구과학관정문건너,490,20
2023-03-01,국립대구과학관정문앞,37,162
2023-03-01,국립대구박물관건너,9534,1407
2023-03-01,국립대구박물관앞,8162,3717
2023-03-01,국립식량과학원대구시험지,0,15
2023-03-01,국립신암선열공원건너,1800,6678
2023-03-01,국립신암선열공원앞,1875,1212
2023-03-01,국민건강보험공단(경산역),12212,2862
2023-03-01,국민건강보험공단건너,16886,2965
2023-03-01,국민건강보험공단달성고령지사건너,814,103
2023-03-01,국민건강보험공단달성고령지사앞,59,313
2023-03-01,국민건강보험공단앞,11181,7292
2023-03-01,국민연금네거리,8219,2206
2023-03-01,국민연금네거리1,4318,2832
2023-03-01,국민연금네거리2,836,288
2023-03-01,국민은행3공단지점건너,3546,964
2023-03-01,국민은행3공단지점앞,2711,1002
2023-03-01,국우동현대아파트건너,125,176
2023-03-01,국우동현대아파트건너2,4,645
2023-03-01,국우동현대아파트앞,12662,2799
2023-03-01,국우초등학교건너,276,76
2023-03-01,국우초등학교앞,7691,983
2023-03-01,국채보상운동기념공원,5548,6129
2023-03-01,굿모닝병원건너,8584,5527
2023-03-01,굿모닝병원앞,9364,3653
2023-03-01,귀남지휴게소1,46,1
2023-03-01,귀남지휴게소2,1,17
2023-03-01,그랜드호텔건너,26688,10932
2023-03-01,그랜드호텔앞,33393,8296
2023-03-01,그린빌4단지,635,1676
2023-03-01,그린빌4단지건너,1129,167
2023-03-01,그린빌4단지앞,853,425
2023-03-01,근로복지공단대구병원건너,343,2364
2023-03-01,근로복지공단대구병원앞,10883,106
2023-03-01,금강동,75,3
2023-03-01,금강역1,2,0
2023-03-01,금강역2,0,3
2023-03-01,금계초등학교(교항리),301,68
2023-03-01,금계초등학교(교항리)건너,1955,15
2023-03-01,금구동(대구방향),230,69
2023-03-01,금구동(종점),1627,114
2023-03-01,금구동(진량방향),178,91
2023-03-01,금락초교,7616,2179
2023-03-01,금락초교 건너,3274,1203
2023-03-01,금류아파트2차(고령방향),35,198
2023-03-01,금류아파트2차(대구방향),5744,23
2023-03-01,금복주건너,2642,1023
2023-03-01,금복주앞,1945,746
2023-03-01,금봉네거리1,8470,1117
2023-03-01,금봉네거리2,3419,833
2023-03-01,금사리하이빌APT건너,1041,156
2023-03-01,금사리하이빌APT앞,279,270
2023-03-01,금암4리,0,27
2023-03-01,금암4리(대구시립묘지),0,1
2023-03-01,금포1교1,424,30
2023-03-01,금포1교2,3,12
2023-03-01,금포1교3,3,327
2023-03-01,금포교,209,205
2023-03-01,금포교2,150,216
2023-03-01,금포새터길1,598,4
2023-03-01,금포새터길2,3,116
2023-03-01,금포초등학교,2801,471
2023-03-01,금포초등학교건너,933,389
2023-03-01,금호119안전센터건너,327,18
2023-03-01,금호119안전센터앞,9,279
2023-03-01,금호기전,260,68
2023-03-01,금호서한이다음아파트건너,2211,263
2023-03-01,금호서한이다음아파트앞,5387,563
2023-03-01,금호시장건너,9,271
2023-03-01,금호시장앞,2065,17
2023-03-01,금호역,413,1
2023-03-01,금호역건너,1,0
2023-03-01,금호읍사무소,646,9
2023-03-01,금호읍사무소 건너,1,98
2023-03-01,금호지구종점(시내방향),120,1
2023-03-01,금호지구종점(종점방향),383,6
2023-03-01,금호천년나무1단지동편,6307,89
2023-03-01,금호천년나무1단지동편건너,64,2564
2023-03-01,금호천년나무8단지앞,38,213
2023-03-01,금호초등학교,26,1
2023-03-01,금호초등학교 건너,606,100
2023-03-01,금호화물자동차공영차고지,239,69
2023-03-01,금화리,0,1
2023-03-01,금화리건너,55,1
2023-03-01,기곡(종점),114,7
2023-03-01,기곡리1,2,2
2023-03-01,기곡리2,17,0
2023-03-01,기성2리(가좌마을),90,2
2023-03-01,기성2리(상행),0,10
2023-03-01,기성2리(하행),57,1
2023-03-01,기업은행국가산단지점건너,1374,11
2023-03-01,기업은행대곡지점건너,929,4492
2023-03-01,기업은행대곡지점앞,20486,687
2023-03-01,김흥1리건너,4,1
2023-03-01,김흥1리앞,5,17
2023-03-01,김흥2리건너,15,6
2023-03-01,김흥2리앞,4,3
2023-03-01,김흥리마을입구,117,1
2023-03-01,김흥리마을입구건너,7,1
2023-03-01,나불지건너,878,215
2023-03-01,나불지앞,863,724
2023-03-01,나정삼거리,5,0
2023-03-01,남구종합스포츠타운건너,352,285
2023-03-01,남구종합스포츠타운앞,2467,286
2023-03-01,남구청건너1,1162,88
2023-03-01,남구청건너2,5223,7900
2023-03-01,남구청네거리1,5566,1616
2023-03-01,남구청네거리2,704,199
2023-03-01,남구청앞,281,678
2023-03-01,남대구IC1,12915,1022
2023-03-01,남대구IC2,5748,1089
2023-03-01,남도버스1,10292,176
2023-03-01,남도버스2,3964,1339
2023-03-01,남명삼거리1,2416,385
2023-03-01,남명삼거리2,870,545
2023-03-01,남문시장건너1,125,21
2023-03-01,남문시장건너2,9449,14573
2023-03-01,남문시장앞,18509,10274
2023-03-01,남문아파트앞,50,55
2023-03-01,남부경찰서앞,8846,5739
2023-03-01,남부교육지원청건너,4891,1016
2023-03-01,남부교육지원청앞,4681,1428
2023-03-01,남부도서관앞,719,1180
2023-03-01,남부자동차종합시장건너,2365,1129
2023-03-01,남부자동차종합시장앞,1368,386
2023-03-01,남부초등학교건너,1288,98
2023-03-01,남부초등학교앞,382,299
2023-03-01,남부초등학교앞2,3397,1262
2023-03-01,남산2동행정복지센터건너,74,63
2023-03-01,남산2동행정복지센터앞,335,34
2023-03-01,남산고등학교건너,1267,130
2023-03-01,남산고등학교앞,819,176
2023-03-01,남산역,11472,3653
2023-03-01,남산역건너,18446,8093
2023-03-01,남산초등학교건너,11883,2066
2023-03-01,남산초등학교앞,7936,7049
2023-03-01,남원1리,254,0
2023-03-01,남원2리,312,4
2023-03-01,남창마을입구,10,38
2023-03-01,남하2리(대구방향),479,133
2023-03-01,남하2리(하양방향),206,44
2023-03-01,남해오네뜨2차앞,1702,88
2023-03-01,내곡동마을회관,62,2
2023-03-01,내당광명아파트,3543,2098
2023-03-01,내당삼익맨션건너,17347,6354
2023-03-01,내당삼익맨션앞,10257,11689
2023-03-01,내당코오롱아파트건너,7500,10592
2023-03-01,내당코오롱아파트앞,4289,1232
2023-03-01,내동,510,33
2023-03-01,내동건너,23,222
2023-03-01,내리1,4,1
2023-03-01,내리리입구,4590,237
2023-03-01,내리리입구 건너,50,2076
2023-03-01,내일교회건너,172,66
2023-03-01,내일교회앞,360,94
2023-03-01,냉천2리,51,26
2023-03-01,냉천리1,1724,196
2023-03-01,냉천리2,39,267
2023-03-01,냉천리3,0,10
2023-03-01,노곡교(하중도)1,108,331
2023-03-01,노곡교(하중도)2,629,3
2023-03-01,노곡동,3252,43
2023-03-01,노곡리,5,0
2023-03-01,노곡리(종점),103,25
2023-03-01,노변중학교,1286,348
2023-03-01,노변중학교건너,1365,352
2023-03-01,노변청구타운건너,521,284
2023-03-01,노변청구타운앞,894,278
2023-03-01,노사평화의전당건너,6,44
2023-03-01,노사평화의전당앞,53,175
2023-03-01,노원119안전센터건너,5907,3913
2023-03-01,노원119안전센터앞,2351,676
2023-03-01,노원네거리(대구은행건너),346,299
2023-03-01,노원네거리(대구은행앞),2311,317
2023-03-01,노원네거리1(오봉새마을금고앞),2875,912
2023-03-01,노원네거리2(오봉새마을금고건너),6120,548
2023-03-01,노원네거리3(기업은행),3457,109
2023-03-01,노원네거리4(기업은행),201,549
2023-03-01,노원동화타운건너,312,420
2023-03-01,노원동화타운앞,1882,797
2023-03-01,노이2리건너,1,1
2023-03-01,노이2리앞,187,16
2023-03-01,노이3리1,209,1
2023-03-01,노이3리2,1,6
2023-03-01,녹동서원건너,206,0
2023-03-01,녹동서원앞,1,4
2023-03-01,녹원맨션,4865,1095
2023-03-01,논공삼거리1,1127,37
2023-03-01,논공삼거리2,417,729
2023-03-01,논공읍행정복지센터건너1,1663,640
2023-03-01,논공읍행정복지센터건너2,67,155
2023-03-01,논공읍행정복지센터앞,1156,259
2023-03-01,농산물도매시장건너,1324,212
2023-03-01,농산물도매시장앞,2238,237
2023-03-01,농수산물도매시장건너,1824,778
2023-03-01,농수산물도매시장앞,5789,4734
2023-03-01,농연서당1,0,3
2023-03-01,농연서당2,44,0
2023-03-01,농협동촌지점,346,189
2023-03-01,농협방촌지점,1434,162
2023-03-01,농협중앙회앞,15940,17622
2023-03-01,농협중앙회중동지점건너,1516,104
2023-03-01,농협중앙회중동지점앞,61,378
2023-03-01,능성동(종점)1,14,0
2023-03-01,능성동(종점)2,167,60
2023-03-01,능성동입구건너,634,5
2023-03-01,능성동입구앞,1,148
2023-03-01,다부1리,24,0
2023-03-01,다부2리 예술대,36,2
2023-03-01,다부동,146,1
2023-03-01,다부리 전적기념관,2,4
2023-03-01,다사고등학교건너,4988,4288
2023-03-01,다사고등학교앞,444,3514
2023-03-01,다사농협세천지점건너,4876,1141
2023-03-01,다사농협세천지점앞,3066,685
2023-03-01,다사농협주유소건너,78,1692
2023-03-01,다사농협주유소앞,5881,590
2023-03-01,다사역(3번출구),3,19
2023-03-01,다사역(4번출구),99,1
2023-03-01,다사읍행정복지센터건너,6369,307
2023-03-01,다사읍행정복지센터서재출장소건너,2214,122
2023-03-01,다사읍행정복지센터서재출장소앞,364,513
2023-03-01,다사읍행정복지센터앞,57,402
2023-03-01,다사주공아파트건너,155,0
2023-03-01,다사주공아파트앞,1,98
2023-03-01,다사체육공원건너,21,12
2023-03-01,다사체육공원앞,11,8
2023-03-01,다사초등학교건너,100,0
2023-03-01,다사초등학교앞,0,58
2023-03-01,다산(종점),8650,312
2023-03-01,다산농협건너,4114,8
2023-03-01,다산농협앞,75,804
2023-03-01,다산주공아파트건너,8889,23
2023-03-01,다산주공아파트앞,31,986
2023-03-01,다예원,11,27
2023-03-01,다예원건너,230,4
2023-03-01,단산리(송하빌라)1,195,0
2023-03-01,단산리(송하빌라)2,0,2
2023-03-01,단산리(종점),589,15
2023-03-01,단산리입구1,75,0
2023-03-01,단산리입구2,0,3
2023-03-01,달구벌종합복지관건너,951,274
2023-03-01,달구벌종합복지관앞,554,159
2023-03-01,달서교하부 공영주차장,87,350
2023-03-01,달서교회건너,18553,5734
2023-03-01,달서교회앞,17295,8914
2023-03-01,달서구새마을회건너,3186,129
2023-03-01,달서구새마을회앞,12,468
2023-03-01,달서구청건너,12987,3313
2023-03-01,달서구청앞,8281,5120
2023-03-01,달서구치매안심센터건너,4632,895
2023-03-01,달서구치매안심센터앞,3289,3604
2023-03-01,달서별빛캠핑장건너,196,36
2023-03-01,달서별빛캠핑장앞,36,32
2023-03-01,달서시장건너,2099,274
2023-03-01,달서시장앞,864,539
2023-03-01,달서아트센터건너,2098,316
2023-03-01,달서아트센터앞,252,50
2023-03-01,달서에스케이뷰아파트(북편),2482,103
2023-03-01,달서에스케이뷰아파트앞,2004,1732
2023-03-01,달서자동차검사소건너,199,1413
2023-03-01,달서자동차검사소앞,68,183
2023-03-01,달서중고등학교건너,167,0
2023-03-01,달서중고등학교앞,2,7
2023-03-01,달서천하수종말처리장건너,39,0
2023-03-01,달서천하수종말처리장앞,2,0
2023-03-01,달서초교,2839,232
2023-03-01,달성2차산업단지출장소건너,8,0
2023-03-01,달성2차산업단지출장소앞,36,10
2023-03-01,달성경찰서,1013,496
2023-03-01,달성공원건너,5976,2044
2023-03-01,달성공원역3번출구,13873,11474
2023-03-01,달성교육지원청-대구예아람학교건너,3108,883
2023-03-01,달성교육지원청-대구예아람학교앞,8063,916
2023-03-01,달성군민운동장건너,1553,393
2023-03-01,달성군민운동장앞,2342,537
2023-03-01,달성군민체육관건너,449,594
2023-03-01,달성군민체육관앞,665,52
2023-03-01,달성군보건소,1934,240
2023-03-01,달성군선거관리위원회건너,58,101
2023-03-01,달성군선거관리위원회앞,29,974
2023-03-01,달성군청건너,962,91
2023-03-01,달성군청앞,1032,132
2023-03-01,달성기와건너,393,302
2023-03-01,달성기와앞,595,102
2023-03-01,달성도서관입구,12,1
2023-03-01,달성문화원건너,17,0
2023-03-01,달성문화원앞,1,0
2023-03-01,달성보건너,1810,468
2023-03-01,달성보앞,167,59
2023-03-01,달성산업단지건너,399,198
2023-03-01,달성산업단지관리공단1,9,21
2023-03-01,달성산업단지관리공단2,39,1
2023-03-01,달성소방서건너,99,122
2023-03-01,달성소방서앞,290,398
2023-03-01,달성스포츠파크앞,0,1
2023-03-01,달성습지·대명유수지건너,671,1274
2023-03-01,달성습지·대명유수지앞,334,1999
2023-03-01,달성우신미가뷰건너,4138,50
2023-03-01,달성우신미가뷰앞,43,378
2023-03-01,달성주민건강증진센터,132,46
2023-03-01,달성중학교건너,4678,906
2023-03-01,달성중학교앞,5922,5524
2023-03-01,달성초등학교건너,365,200
2023-03-01,달성초등학교앞,306,133
2023-03-01,달성취수장건너,12,284
2023-03-01,달성취수장앞,19,73
2023-03-01,달성화성파크드림앞,1296,510
2023-03-01,달창저수지,38,1
2023-03-01,달천리(시내방향),118,4
2023-03-01,달천리(시외방향),84,3
2023-03-01,담안마을1,1,45
2023-03-01,담안마을2,418,1
2023-03-01,담티고개1,182,673
2023-03-01,담티고개2,436,938
2023-03-01,당동마을건너,192,17
2023-03-01,당동마을앞,0,55
2023-03-01,당정마을입구,15,42
2023-03-01,당정마을입구건너,103,3
2023-03-01,대1리용흥지건너,763,111
2023-03-01,대1리용흥지앞,149,921
2023-03-01,대건고교-효성여고건너,4171,1090
2023-03-01,대건고교-효성여고앞,3607,891
2023-03-01,대곡강산타운,27267,2063
2023-03-01,대곡강산타운건너,7297,1793
2023-03-01,대곡고등학교건너,3695,1592
2023-03-01,대곡고등학교앞,454,503
2023-03-01,대곡공원건너,2478,915
2023-03-01,대곡공원앞,761,90
2023-03-01,대곡사계절타운건너,8362,667
2023-03-01,대곡사계절타운앞,5221,2497
2023-03-01,대곡역(1번출구),8945,1461
2023-03-01,대곡역(2번출구),7228,4393
2023-03-01,대곡역(한라하우젠트건너),7312,1655
2023-03-01,대곡역(한라하우젠트앞),4358,4742
2023-03-01,대곡역그린빌,5792,4971
2023-03-01,대곡주공1단지앞,4661,2713
2023-03-01,대곡주공2단지앞,14575,953
2023-03-01,대곡주공5단지건너,1018,105
2023-03-01,대곡주공5단지앞,153,682
2023-03-01,대곡주공6단지앞,4574,839
2023-03-01,대곡주공7단지앞,8696,1364
2023-03-01,대곡주공8단지건너,2717,503
2023-03-01,대곡주공8단지앞,13475,1413
2023-03-01,대곡중학교건너,19,411
2023-03-01,대곡중학교앞,968,21
2023-03-01,대곡청구아파트건너,4,266
2023-03-01,대곡청구아파트앞,151,285
2023-03-01,대곡파출소1,117,878
2023-03-01,대곡파출소2,297,114
2023-03-01,대구가톨릭대학교,16870,621
2023-03-01,대구가톨릭대학교 건너,3467,8099
2023-03-01,대구가톨릭대학병원건너,17914,3407
2023-03-01,대구가톨릭대학병원앞,16356,2807
2023-03-01,대구경북지방병무청,1688,665
2023-03-01,대구경북지방중소벤처기업청건너,242,181
2023-03-01,대구경북지방중소벤처기업청앞,1545,55
2023-03-01,대구경찰청,2433,810
2023-03-01,대구경찰청건너,714,1668
2023-03-01,대구고등학교건너,20867,9665
2023-03-01,대구고등학교앞,10739,4910
2023-03-01,대구고용노동청건너,5492,1117
2023-03-01,대구고용노동청앞,1726,992
2023-03-01,대구고용복지플러스센터건너,10606,5865
2023-03-01,대구고용복지플러스센터앞,9502,2295
2023-03-01,대구공공시설관리공단건너,14777,3694
2023-03-01,대구공공시설관리공단동부사업소건너,11445,1699
2023-03-01,대구공공시설관리공단동부사업소앞,5680,3152
2023-03-01,대구공공시설관리공단앞,9791,14786
2023-03-01,대구공업대학1,11052,3178
2023-03-01,대구공업대학2,6364,3497
2023-03-01,대구공업대학건너,6489,3191
2023-03-01,대구공업대학앞,5851,1805
2023-03-01,대구과학고등학교건너,4478,5171
2023-03-01,대구과학고등학교앞,8884,704
2023-03-01,대구과학기술고등학교건너,10183,6208
2023-03-01,대구과학기술고등학교앞,21151,1549
2023-03-01,대구과학대학교1,16493,8500
2023-03-01,대구과학대학교2,42837,3682
2023-03-01,대구과학대학교건너,3615,558
2023-03-01,대구과학대학교앞,4242,658
2023-03-01,대구광역시교육연수원건너,12290,1082
2023-03-01,대구광역시교육연수원앞,7059,5101
2023-03-01,대구광역시립동부도서관,3343,6960
2023-03-01,대구교도소건너,100,0
2023-03-01,대구교도소앞,1,15
2023-03-01,대구교육대건너,10277,6758
2023-03-01,대구교육대앞,16930,3744
2023-03-01,대구교통공사건너,1333,3970
2023-03-01,대구교통공사앞,15680,1230
2023-03-01,대구교통방송건너,4460,5787
2023-03-01,대구교통방송앞,14983,2058
2023-03-01,대구국제고등학교건너,8,31
2023-03-01,대구국제고등학교앞,263,2
2023-03-01,대구국제공항건너,408,6651
2023-03-01,대구국제공항앞,28542,8834
2023-03-01,대구국제공항여객청사,1397,144
2023-03-01,대구국제사격장,32,11
2023-03-01,대구그린파워건너,5,3
2023-03-01,대구그린파워앞,6,10
2023-03-01,대구농업마이스터고건너,18400,3200
2023-03-01,대구농업마이스터고앞,7265,10933
2023-03-01,대구농업마이스터고후문건너,868,824
2023-03-01,대구농업마이스터고후문앞,4896,698
2023-03-01,대구대(정문1),11193,65
2023-03-01,대구대(정문2),5681,75
2023-03-01,대구대(정문2건너),69,1292
2023-03-01,대구대삼거리(대구대방향),313,869
2023-03-01,대구대삼거리(대구방향),739,372
2023-03-01,대구대서문,18201,159
2023-03-01,대구대서문 건너,254,3086
2023-03-01,대구대정문 건너,131,886
2023-03-01,대구대종점,47177,2251
2023-03-01,대구대종점 건너,1544,255
2023-03-01,대구도시개발공사앞,12312,3046
2023-03-01,대구동부고용복지플러스센터,17569,5165
2023-03-01,대구동촌유치원,767,204
2023-03-01,대구물류터미널건너,532,448
2023-03-01,대구물류터미널앞,1362,285
2023-03-01,대구미술관(대구간송미술관)건너,792,308
2023-03-01,대구미술관(대구간송미술관)앞,477,87
2023-03-01,대구병원건너,12516,1360
2023-03-01,대구병원앞,5726,3060
2023-03-01,대구보건고등학교건너,15768,6605
2023-03-01,대구보건고등학교앞,12181,3106
2023-03-01,대구보건대학교3,10314,5940
2023-03-01,대구보건대학교4,18152,3119
2023-03-01,대구보건대학교5,932,327
2023-03-01,대구보건대학교건너1,7037,831
2023-03-01,대구보건대학교건너2,16241,197
2023-03-01,대구보건대학교앞1,4223,835
2023-03-01,대구보건대학교앞2,870,1656
2023-03-01,대구보훈요양원,0,2
2023-03-01,대구보훈요양원건너,1,0
2023-03-01,대구보훈요양원앞,136,0
2023-03-01,대구북부소방서건너,534,243
2023-03-01,대구북부소방서앞,1378,2183
2023-03-01,대구비지니스센터건너,4062,907
2023-03-01,대구비지니스센터앞,4142,716
2023-03-01,대구삼성창조캠퍼스1,1175,505
2023-03-01,대구삼성창조캠퍼스2,548,1093
2023-03-01,대구삼성창조캠퍼스3,13371,8468
2023-03-01,대구삼성창조캠퍼스4,8809,3609
2023-03-01,대구상원초등학교앞,482,164
2023-03-01,대구선방촌공원,1189,88
2023-03-01,대구선방촌공원남편,62,625
2023-03-01,대구섬유박물관,8232,1046
2023-03-01,대구세명학교건너,529,284
2023-03-01,대구스타디움건너,1243,713
2023-03-01,대구스타디움앞,1450,872
2023-03-01,대구시교육청건너,603,675
2023-03-01,대구시교육청앞,5605,5136
2023-03-01,대구시동인청사건너,1154,3193
2023-03-01,대구시동인청사앞,2494,364
2023-03-01,대구시산격청사건너1,7584,2710
2023-03-01,대구시산격청사건너2,6665,2057
2023-03-01,대구시산격청사앞,5984,4686
2023-03-01,대구시지노인전문병원건너,362,227
2023-03-01,대구시지노인전문병원앞,902,1612
2023-03-01,대구신문사,136,1132
2023-03-01,대구여자상업고등학교건너,7910,3587
2023-03-01,대구여자상업고등학교앞,12872,2860
2023-03-01,대구역건너,19728,4244
2023-03-01,대구역꽃시장,295,890
2023-03-01,대구역북편네거리1,18059,3088
2023-03-01,대구역북편네거리2,11962,14906
2023-03-01,대구역서희스타힐스건너,1093,1116
2023-03-01,대구역서희스타힐스앞,200,195
2023-03-01,대구역센트럴자이,3857,427
2023-03-01,대구역앞,23542,8040
2023-03-01,대구연경아이파크아파트건너,3135,484
2023-03-01,대구연경아이파크아파트앞,1250,872
2023-03-01,대구예술대학교,1,1
2023-03-01,대구우편집중국(동편),2,25
2023-03-01,대구우편집중국앞,2733,2787
2023-03-01,대구은행북비산지점건너1,13842,3746
2023-03-01,대구은행북비산지점건너2,1610,1021
2023-03-01,대구은행북비산지점앞,30670,6198
2023-03-01,대구은행역(1번출구),22539,6435
2023-03-01,대구은행역(2번출구),28429,6316
2023-03-01,대구은행연수원건너,85,10
2023-03-01,대구은행연수원앞,32,0
2023-03-01,대구은행제2본점앞,15533,5229
2023-03-01,대구은행칠곡지점건너,8842,2804
2023-03-01,대구은행칠곡지점앞,16278,5055
2023-03-01,대구의료원건너,7182,965
2023-03-01,대구의료원라파엘웰빙센터,3226,1398
2023-03-01,대구의료원라파엘웰빙센터건너,4476,2549
2023-03-01,대구의료원앞,2892,2068
2023-03-01,대구일과학고등학교,169,153
2023-03-01,대구일마이스터고교건너,3168,1770
2023-03-01,대구일마이스터고교앞,7016,1294
2023-03-01,대구전자공고남편,344,416
2023-03-01,대구전자공업고등학교1,12565,794
2023-03-01,대구전자공업고등학교2,384,2257
2023-03-01,대구제3예비군훈련장,1216,128
2023-03-01,대구제3예비군훈련장건너,1,0
2023-03-01,대구제일고등학교건너,22433,7480
2023-03-01,대구제일고등학교앞,18568,18081
2023-03-01,대구중앙중고등학교건너,23218,4838
2023-03-01,대구중앙중고등학교앞,23501,5986
2023-03-01,대구중앙중학교건너,2528,62
2023-03-01,대구중앙중학교앞,204,1029
2023-03-01,대구중학교건너,1498,1171
2023-03-01,대구중학교앞,103,1756
2023-03-01,대구지료재생사,121,206
2023-03-01,대구지방기상청,449,133
2023-03-01,대구지방법원등기국건너,4669,9315
2023-03-01,대구지방법원등기국앞,2256,2297
2023-03-01,대구지방법원서부지원,628,325
2023-03-01,대구지식산업센터앞,18,201
2023-03-01,대구차여성병원건너,5005,9599
2023-03-01,대구차여성병원앞,13711,1973
2023-03-01,대구칠곡초등학교건너,2637,781
2023-03-01,대구칠곡초등학교앞,2770,1962
2023-03-01,대구콘서트하우스건너,9824,13464
2023-03-01,대구콘서트하우스앞,13690,3428
2023-03-01,대구택시협동조합건너,603,237
2023-03-01,대구택시협동조합앞,724,321
2023-03-01,대구테크노초등학교앞,652,3534
2023-03-01,대구텍건너,353,349
2023-03-01,대구텍앞,3402,1167
2023-03-01,대구파라곤프레스티지아파트,7159,2102
2023-03-01,대구하이텍고교건너,592,321
2023-03-01,대구하이텍고교앞,11,90
2023-03-01,대구학교지원센터건너 (대구학생예술창작터건너),7183,12397
2023-03-01,대구학교지원센터앞 (대구학생예술창작터앞),11924,3114
2023-03-01,대구학생문화센터,83,184
2023-03-01,대구학생수련관입구건너,370,6
2023-03-01,대구학생수련관입구앞,18,130
2023-03-01,대구한의대학교부속한방병원앞,3627,198
2023-03-01,대구해올고교건너,3810,10511
2023-03-01,대구해올고교앞,3038,993
2023-03-01,대구행복기숙사앞,1832,1358
2023-03-01,대구향교건너,1661,4170
2023-03-01,대구향교앞,1294,814
2023-03-01,대구혁신LH4단지아파트,380,64
2023-03-01,대구혁신에듀포레아파트건너,2086,550
2023-03-01,대구혁신에듀포레아파트앞,776,87
2023-03-01,대구혁신에듀포레아파트후문앞,887,926
2023-03-01,대구환경공단달성사업소건너,1,1
2023-03-01,대구환경공단달성사업소앞,3,2
2023-03-01,대덕마을건너,480,3281
2023-03-01,대덕마을앞,1345,509
2023-03-01,대덕맨션앞,7863,631
2023-03-01,대덕문화전당건너,1717,88
2023-03-01,대덕문화전당앞,98,237
2023-03-01,대덕승마장건너,144,90
2023-03-01,대덕승마장앞,30,104
2023-03-01,대덕천주교회1,1234,404
2023-03-01,대덕천주교회2,2369,396
2023-03-01,대덕천주교회3,3490,197
2023-03-01,대덕천주교회4,244,1312
2023-03-01,대덕초등학교,599,17
2023-03-01,대덕초등학교건너,837,88
2023-03-01,대동금속건너,2147,52
2023-03-01,대동금속앞,573,583
2023-03-01,대동시장1,3213,676
2023-03-01,대동시장2,11137,708
2023-03-01,대동정공,743,107
2023-03-01,대륜중고등학교건너,5927,7797
2023-03-01,대륜중고등학교앞,4461,459
