년월,정류소명,승차,하차
2024-05-01,지산중학교입구,836,537
2024-05-01,지산청구타운건너,3064,3272
2024-05-01,지산청구타운앞,9297,780
2024-05-01,지산타운건너,15229,941
2024-05-01,지산타운앞,2502,6853
2024-05-01,지산한라타운건너,11618,852
2024-05-01,지산한라타운앞,7044,5398
2024-05-01,지산현대주택건너,3919,1710
2024-05-01,지산현대주택앞,8736,1531
2024-05-01,지산화성파크드림,1498,541
2024-05-01,지저동행정복지센터건너,14876,1923
2024-05-01,지저동행정복지센터앞,4258,2660
2024-05-01,지호1리-안태동,38,0
2024-05-01,지호2리-지호3리,80,3
2024-05-01,진달래아파트건너,12313,4476
2024-05-01,진달래아파트앞,16759,7791
2024-05-01,진량성당,1119,97
2024-05-01,진량성당 건너,2163,172
2024-05-01,진량우체국,4667,371
2024-05-01,진량우체국 건너,2212,469
2024-05-01,진목정입구,15,7
2024-05-01,진밭골(종점)1,74,3
2024-05-01,진밭골(종점)2,850,167
2024-05-01,진아리채앞,22039,303
2024-05-01,진월초등학교건너,1397,482
2024-05-01,진월초등학교앞,949,1564
2024-05-01,진인동(양지마을)건너,5,35
2024-05-01,진인동(양지마을)앞,118,2
2024-05-01,진인동(진정마을)1,47,13
2024-05-01,진인동(진정마을)2,14,15
2024-05-01,진정마을1,833,1
2024-05-01,진정마을2,28,93
2024-05-01,진천역(1번출구),48022,7955
2024-05-01,진천역(2번출구),54020,38655
2024-05-01,진천역AK그랑폴리스아파트앞,3212,155
2024-05-01,진천청구타운건너,901,1354
2024-05-01,진천청구타운앞,6236,561
2024-05-01,진흔건설기계공업,163,4
2024-05-01,차량등록사업소건너1,1103,527
2024-05-01,차량등록사업소건너2,480,1480
2024-05-01,차천네거리1,454,252
2024-05-01,차천네거리2,1400,174
2024-05-01,창2리1,9,1
2024-05-01,창2리2,8,0
2024-05-01,창2리마을1,111,68
2024-05-01,창2리마을2,25,76
2024-05-01,창리교차로1,388,31
2024-05-01,창리교차로2,108,361
2024-05-01,창신성암타운,2402,66
2024-05-01,창신성암타운 건너,6,59
2024-05-01,창평1리,507,331
2024-05-01,창평1리,1154,58
2024-05-01,창평1리,20,34
2024-05-01,창평2리,3,6
2024-05-01,창평2리,3,0
2024-05-01,창평리,18,31
2024-05-01,창평리,2,0
2024-05-01,천평,0,6
2024-05-01,천평리(금화방면),45,0
2024-05-01,첨단의료산업진흥재단건너,776,89
2024-05-01,첨단의료산업진흥재단앞,142,653
2024-05-01,첨단임상시험센터건너,2314,349
2024-05-01,첨단임상시험센터앞,105,595
2024-05-01,청구고등학교건너,11721,2789
2024-05-01,청구고등학교앞,15043,3814
2024-05-01,청구그린맨션1차건너,11005,3286
2024-05-01,청구그린맨션1차앞,13050,2767
2024-05-01,청구시장건너,6623,1084
2024-05-01,청구시장건너2,704,610
2024-05-01,청구시장북편,1533,990
2024-05-01,청구시장북편건너,3130,885
2024-05-01,청구시장앞,6076,1929
2024-05-01,청구중동아파트,277,904
2024-05-01,청기와주유소건너,12320,1749
2024-05-01,청기와주유소앞,9347,3204
2024-05-01,청남타운건너,730,233
2024-05-01,청남타운앞,179,1163
2024-05-01,청라국민체육센터건너,1701,693
2024-05-01,청라국민체육센터앞,4290,924
2024-05-01,청라언덕(신남)역(1번출구),2838,1242
2024-05-01,청라언덕(신남)역(2번출구),1057,449
2024-05-01,청라언덕(신남)역(8번출구),3057,1105
2024-05-01,청로1리,2,2
2024-05-01,청로2리,8,0
2024-05-01,청로2리,0,1
2024-05-01,청백다례원,2390,933
2024-05-01,청소년수련원건너,202,135
2024-05-01,청소년수련원앞,75,140
2024-05-01,청운맨션건너,533,532
2024-05-01,청운맨션앞,567,815
2024-05-01,청천리(대구방향),1791,466
2024-05-01,청천역(대구방향),353,46
2024-05-01,청천역(하양방향),80,207
2024-05-01,청천주유소,29,80
2024-05-01,청천주유소 건너,200,63
2024-05-01,청천초교,1145,68
2024-05-01,청천초교 건너,476,115
2024-05-01,춘산리(양지),118,5
2024-05-01,춘산리(양지),21,111
2024-05-01,춘산리(현창),152,3
2024-05-01,춘산리(현창),31,29
2024-05-01,충혼탑건너,4732,228
2024-05-01,충혼탑앞,337,1362
2024-05-01,측백나무숲건너,473,1
2024-05-01,측백나무숲앞,9,66
2024-05-01,칠곡2차영남타운건너,7173,565
2024-05-01,칠곡2차영남타운앞,2899,580
2024-05-01,칠곡3차화성타운1,3149,233
2024-05-01,칠곡3차화성타운2,6049,591
2024-05-01,칠곡3차화성타운3,489,618
2024-05-01,칠곡IC 1,123,595
2024-05-01,칠곡IC 2,6994,125
2024-05-01,칠곡경대병원역,709,446
2024-05-01,칠곡경대병원역건너,561,286
2024-05-01,칠곡경대병원역건너2,129,0
2024-05-01,칠곡경북대병원,1577,359
2024-05-01,칠곡경북대병원건너(50사단),335,462
2024-05-01,칠곡경북대병원정문건너,112,25
2024-05-01,칠곡경북대병원정문앞,132,25
2024-05-01,칠곡경북대병원후문앞,1701,16
2024-05-01,칠곡그린빌3차건너,10153,1301
2024-05-01,칠곡그린빌3차앞,4004,1545
2024-05-01,칠곡그린빌5단지건너,3908,694
2024-05-01,칠곡그린빌5단지앞,4710,2551
2024-05-01,칠곡그린빌6단지건너,1363,1177
2024-05-01,칠곡그린빌6단지앞,2217,323
2024-05-01,칠곡그린파크1,13721,3260
2024-05-01,칠곡그린파크2,19441,2011
2024-05-01,칠곡네스빌,1747,220
2024-05-01,칠곡대백맨션건너,3521,90
2024-05-01,칠곡대백맨션앞,284,1032
2024-05-01,칠곡동화아파트건너,4699,2802
2024-05-01,칠곡동화아파트앞,11968,2122
2024-05-01,칠곡부영1단지,1757,1500
2024-05-01,칠곡서한맨션,1945,208
2024-05-01,칠곡서한맨션앞,179,1094
2024-05-01,칠곡시장건너,9302,1344
2024-05-01,칠곡시장앞,3605,1934
2024-05-01,칠곡에덴타운건너,11040,4660
2024-05-01,칠곡에덴타운앞,14386,6738
2024-05-01,칠곡우방타운건너(종점),1717,139
2024-05-01,칠곡우방타운앞(종점),2492,355
2024-05-01,칠곡운암역1,18849,3507
2024-05-01,칠곡운암역2,11463,4928
2024-05-01,칠곡주공그린빌1단지건너,6181,1094
2024-05-01,칠곡주공그린빌1단지앞,4326,1095
2024-05-01,칠곡중학교건너(칠곡향교건너),834,1718
2024-05-01,칠곡중학교앞(칠곡향교앞),7039,674
2024-05-01,칠곡청구타운건너,252,509
2024-05-01,칠곡청구타운앞,2860,205
2024-05-01,칠곡초등학교건너,41,238
2024-05-01,칠곡초등학교앞,772,36
2024-05-01,칠곡한라타운건너,2662,85
2024-05-01,칠곡한라타운앞,34,776
2024-05-01,칠곡한신아파트건너,1974,659
2024-05-01,칠곡한신아파트앞1,11257,619
2024-05-01,칠곡한신아파트앞2,3264,738
2024-05-01,칠곡화성타운건너,3756,211
2024-05-01,칠곡화성타운앞1,2278,1813
2024-05-01,칠곡화성타운앞2,1770,991
2024-05-01,칠성고가도로하단,948,134
2024-05-01,칠성꽃도매시장건너,2192,1364
2024-05-01,칠성꽃도매시장앞,1272,1699
2024-05-01,칠성시장(농협건너),183,307
2024-05-01,칠성시장(농협앞),772,261
2024-05-01,칠성시장(양친회신협),47,85
2024-05-01,칠성시장(양친회신협)건너,33,30
2024-05-01,칠성시장(전자상가건너),5104,425
2024-05-01,칠성시장(전자상가앞),1465,986
2024-05-01,칠성시장건너,27531,11731
2024-05-01,칠성시장앞1,36933,10447
2024-05-01,칠성시장역(서문프라자건너),3163,4500
2024-05-01,칠성시장역(서문프라자앞),19776,2049
2024-05-01,칠성우방타운,67,439
2024-05-01,칡골마을건너,286,3
2024-05-01,칡골마을앞,4,25
2024-05-01,침산3동행정복지센터,15074,1929
2024-05-01,침산남영타운건너,2157,1205
2024-05-01,침산남영타운앞,3712,761
2024-05-01,침산네거리1,13625,2179
2024-05-01,침산네거리2,8265,3210
2024-05-01,침산동화타운건너,3155,125
2024-05-01,침산동화타운앞,322,702
2024-05-01,침산쌍용예가아파트앞,1673,786
2024-05-01,침산중학교건너,2615,793
2024-05-01,침산중학교앞,6650,698
2024-05-01,침산초등학교건너,5019,1827
2024-05-01,침산초등학교앞,196,1114
2024-05-01,침산초등학교후문,655,92
2024-05-01,침산코오롱하늘채건너,9222,2830
2024-05-01,침산코오롱하늘채앞,23879,3831
2024-05-01,침산화성파크드림건너,10249,3015
2024-05-01,침산화성파크드림앞,15537,3009
2024-05-01,캐슬골드파크(1102동),14578,3780
2024-05-01,캐슬골드파크(1504동),11047,3336
2024-05-01,캐슬골드파크4단지앞,13999,2277
2024-05-01,케이에스건너,169,64
2024-05-01,케이에스앞,159,54
2024-05-01,코스모스한양아파트건너,94,132
2024-05-01,코스모스한양아파트앞,272,170
2024-05-01,코스트코홀세일건너/복현화성타운앞,5721,5086
2024-05-01,코스트코홀세일앞/복현화성타운건너,32311,2236
2024-05-01,코오롱공장,41,223
2024-05-01,코오롱공장 건너,131,28
2024-05-01,퀸벨호텔건너,15085,2128
2024-05-01,퀸벨호텔앞,8002,7685
2024-05-01,퀸스로드건너,952,962
2024-05-01,퀸스로드건너(동편),5617,1688
2024-05-01,퀸스로드앞,1690,727
2024-05-01,퀸스로드앞(동편),9027,2383
2024-05-01,큰고개오거리1,14148,1420
2024-05-01,큰고개오거리2,2477,8043
2024-05-01,큰장네거리1,50427,8479
2024-05-01,큰장네거리2,31891,19421
2024-05-01,큰장네거리3,25389,5766
2024-05-01,큰장네거리4,23268,11706
2024-05-01,태백주유소(칠곡군)1,72,853
2024-05-01,태성맨션건너,187,589
2024-05-01,태성맨션앞,2597,1703
2024-05-01,태왕그린힐즈건너,979,1248
2024-05-01,태왕그린힐즈앞1,424,1216
2024-05-01,태왕그린힐즈앞2,2613,38
2024-05-01,태왕드림하이츠 건너,92,557
2024-05-01,태왕드림하이츠 앞,2771,22
2024-05-01,태왕메트로시티건너,6123,2377
2024-05-01,태왕메트로시티앞,3496,2104
2024-05-01,태왕메트로시티후문,6004,1841
2024-05-01,태왕아너스베스트앞,6614,994
2024-05-01,태왕아너스복현건너,4193,1334
2024-05-01,태왕아너스복현앞,8140,1496
2024-05-01,태전교회앞,512,185
2024-05-01,태전두성3차건너,1179,206
2024-05-01,태전두성3차앞,918,59
2024-05-01,태전두성타운건너,5005,2700
2024-05-01,태전두성타운앞,175,520
2024-05-01,태전삼거리1,9293,5897
2024-05-01,태전삼거리2,14899,5068
2024-05-01,태전삼성아파트,466,157
2024-05-01,태전역1,28095,9345
2024-05-01,태전역2,23462,4382
2024-05-01,태전우방타운1차,219,45
2024-05-01,태전우방타운3차아파트,413,46
2024-05-01,태전육교1,433,147
2024-05-01,태전육교2,199,241
2024-05-01,태전중석타운,826,227
2024-05-01,태전중앙시장건너,2526,2249
2024-05-01,태전중앙시장앞,3957,5752
2024-05-01,태전휴먼시아,804,108
2024-05-01,태평상가건너,4055,5062
2024-05-01,태평상가앞1,5070,5103
2024-05-01,태평상가앞2,132,491
2024-05-01,태현초등학교앞,7114,70
2024-05-01,탱리마을건너,189,0
2024-05-01,탱리마을앞,64,264
2024-05-01,터실마을,1,0
2024-05-01,텍스빌,6623,1960
2024-05-01,토지주택공사건너,4080,2479
2024-05-01,토지주택공사앞,10310,1436
2024-05-01,퇴계마을건너,2,0
2024-05-01,퇴계마을앞,60,0
2024-05-01,트레이더스홀세일클럽비산점건너,2605,4569
2024-05-01,트레이더스홀세일클럽비산점앞,13742,3055
2024-05-01,파계교,515,382
2024-05-01,파계사(종점),6841,798
2024-05-01,파계사입구건너,50,33
2024-05-01,파계사입구앞,37,21
2024-05-01,파군재삼거리1,859,2904
2024-05-01,파군재삼거리2,468,1503
2024-05-01,파동우체국앞,1049,1062
2024-05-01,파동청구하이츠,7822,401
2024-05-01,파전리,9,5
2024-05-01,파전리,66,0
2024-05-01,파전리,22,6
2024-05-01,파전리,1,0
2024-05-01,파티마병원건너1,14914,17174
2024-05-01,팔거교,3,23
2024-05-01,팔거역1,13277,5194
2024-05-01,팔거역2,10252,2655
2024-05-01,팔거역3,2737,1053
2024-05-01,팔거역4,3026,911
2024-05-01,팔공3차보성타운건너,3204,745
2024-05-01,팔공3차보성타운앞,3704,494
2024-05-01,팔공3차보성타운후문,10934,683
2024-05-01,팔공보성아파트건너,1227,650
2024-05-01,팔공보성아파트앞,8942,587
2024-05-01,팔공산IC입구,932,6910
2024-05-01,팔공산도림사추모공원,195,46
2024-05-01,팔공유치원건너,3872,1063
2024-05-01,팔공유치원앞,5841,461
2024-05-01,팔공정보문화센터건너,970,5722
2024-05-01,팔공정보문화센터앞,8036,1719
2024-05-01,팔공초중학교건너,1459,606
2024-05-01,팔공초중학교앞,4164,924
2024-05-01,팔공학생야영장앞,93,1
2024-05-01,팔공학생야영장입구건너,5,4
2024-05-01,팔공학생야영장입구앞,12,1
2024-05-01,팔공한마음주유소,4,77
2024-05-01,팔공한마음주유소건너,84,6
2024-05-01,팔달시장건너,27995,5682
2024-05-01,팔달시장앞,24882,9436
2024-05-01,팔달시장역,4062,5262
2024-05-01,팔달신시장,19246,4836
2024-05-01,팔달신시장2,5161,842
2024-05-01,팔달역1,6810,726
2024-05-01,팔달역2,382,6704
2024-05-01,팔달중학교건너,3921,245
2024-05-01,팔달중학교앞,3754,276
2024-05-01,팔달초등학교,704,95
2024-05-01,팔레스호텔건너,21637,5151
2024-05-01,팔레스호텔앞1,6246,3589
2024-05-01,팔레스호텔앞2,1858,1871
2024-05-01,팔현마을,407,67
2024-05-01,팰리스부영 1단지A,1460,50
2024-05-01,팰리스부영 2단지A,783,9
2024-05-01,팰리스부영 2단지A 건너,5,32
2024-05-01,평광3차아파트,7538,153
2024-05-01,평광3차아파트건너,2309,864
2024-05-01,평광마을회관,81,0
2024-05-01,평광종점,392,81
2024-05-01,평리1동행정복지센터건너,480,162
2024-05-01,평리1동행정복지센터앞,2702,252
2024-05-01,평리2동행정복지센터건너,5964,1047
2024-05-01,평리2동행정복지센터앞,4472,3272
2024-05-01,평리3동행정복지센터건너,2340,276
2024-05-01,평리5동행정복지센터건너,153,1010
2024-05-01,평리5동행정복지센터앞,2518,220
2024-05-01,평리6동행정복지센터건너,2576,1753
2024-05-01,평리6동행정복지센터앞,5758,2583
2024-05-01,평리광명네거리,383,492
2024-05-01,평리광명맨션앞,309,592
2024-05-01,평리네거리3,835,945
2024-05-01,평리중학교건너,2277,1125
2024-05-01,평리중학교앞,4002,411
2024-05-01,평리청구타운건너,25447,7173
2024-05-01,평리청구타운앞,26761,7543
2024-05-01,평안,759,353
2024-05-01,평촌1리,1,0
2024-05-01,평촌리,33,2
2024-05-01,평화시장(닭똥집골목)건너,20407,7108
2024-05-01,평화시장(닭똥집골목)앞,39228,11174
2024-05-01,평화씨엠비건너,763,85
2024-05-01,평화씨엠비앞,257,433
2024-05-01,평화정공건너,267,828
2024-05-01,평화정공앞,630,120
2024-05-01,평화타운건너,12684,1574
2024-05-01,폐수처리장,289,225
2024-05-01,폐수처리장 건너,200,91
2024-05-01,포산고등학교1,1305,155
2024-05-01,포산고등학교2,306,295
2024-05-01,포산고등학교3,7525,60
2024-05-01,포산고사거리,12,53
2024-05-01,포산서사거리1,1312,61
2024-05-01,포산서사거리2,45,317
2024-05-01,포산중학교건너,1356,26
2024-05-01,포산중학교앞,172,280
2024-05-01,푸드웰건너,2487,47
2024-05-01,푸드웰앞,51,381
2024-05-01,푸르밀대구공장,81,1
2024-05-01,푸르밀대구공장건너,1,22
2024-05-01,풍국주정공업,1227,204
2024-05-01,하곡리-동리,34,0
2024-05-01,하곡리-동리,0,1
2024-05-01,하곡리-속골,4,0
2024-05-01,하나리움앞,2046,5558
2024-05-01,하나원전문장례식장,3,4
2024-05-01,하목정(종점),0,5
2024-05-01,하빈농협건너,187,0
2024-05-01,하빈농협동곡지점1,28,29
2024-05-01,하빈농협동곡지점2,279,3
2024-05-01,하빈농협앞,7,21
2024-05-01,하빈농협입구,13,57
2024-05-01,하빈면행정복지센터건너,217,0
2024-05-01,하빈면행정복지센터앞,25,14
2024-05-01,하빈우체국건너,226,1
2024-05-01,하빈우체국앞,3,5
2024-05-01,하빈체육공원건너,0,15
2024-05-01,하빈체육공원앞,228,0
2024-05-01,하빈초등학교앞,257,0
2024-05-01,하산1리,291,0
2024-05-01,하산2리,22,1
2024-05-01,하산스무지(종점),187,9
2024-05-01,하양대구은행,10334,2498
2024-05-01,하양시외버스터미널,6503,4407
2024-05-01,하양시외버스터미널 건너,13517,1251
2024-05-01,하양시장,1118,1099
2024-05-01,하양시장 건너,1384,691
2024-05-01,하양역,11495,4011
2024-05-01,하양역 건너,11067,2555
2024-05-01,하양종점(518번) 건너,0,52
2024-05-01,하양청구2차타운,245,380
2024-05-01,하양청구2차타운 건너,6,38
2024-05-01,하양초등학교,9635,4672
2024-05-01,하양초등학교 건너,18857,6146
2024-05-01,하양코아루아파트,3459,103
2024-05-01,하양한전,392,515
2024-05-01,하양한전 건너,1961,463
2024-05-01,하양황제맨션,5120,5165
2024-05-01,하장1리,2,3
2024-05-01,하장1리,17,0
2024-05-01,하장3거리,29,0
2024-05-01,하장3거리,0,1
2024-05-01,학남고등학교건너,2330,645
2024-05-01,학남고등학교앞,4537,1033
2024-05-01,학남초등학교건너,8,22
2024-05-01,학남초등학교앞,490,251
2024-05-01,학명동,1,2
2024-05-01,학명리,0,14
2024-05-01,학명리 건너1,16,0
2024-05-01,학명리 건너2,92,2
2024-05-01,학명리(등골마을건너),2,0
2024-05-01,학명리(등골마을입구),0,2
2024-05-01,학명리(삭막마을입구),0,21
2024-05-01,학명리입구,52,0
2024-05-01,학산공원1,3140,2407
2024-05-01,학산공원2,7756,1955
2024-05-01,학산아파트건너,795,180
2024-05-01,학산아파트앞,1636,844
2024-05-01,학산초등학교건너,10643,2511
2024-05-01,학성1리,1,3
2024-05-01,학성1리,1,0
2024-05-01,학성2리-용아-괴산-장곡1,3,1
2024-05-01,학암1리,32,0
2024-05-01,학암1리,1,4
2024-05-01,학암2리,21,1
2024-05-01,학암2리,26,1
2024-05-01,학정청아람1,1087,884
2024-05-01,학정청아람2,2797,69
2024-05-01,학정청아람건너,11018,129
2024-05-01,학정청아람앞,372,1377
2024-05-01,한가람타운앞,16774,3753
2024-05-01,한걸고정마을,153,2
2024-05-01,한걸마을건너,168,1
2024-05-01,한걸마을앞,27,172
2024-05-01,한국가스공사건너,766,202
2024-05-01,한국가스공사앞,275,295
2024-05-01,한국건강관리협회건너,1887,757
2024-05-01,한국건강관리협회앞,6843,1054
2024-05-01,한국교육학술정보원앞,111,642
2024-05-01,한국농어촌공사건너,9442,5392
2024-05-01,한국농어촌공사앞,7120,1481
2024-05-01,한국뇌연구원앞,285,76
2024-05-01,한국도로공사건너,207,648
2024-05-01,한국도로공사앞,3738,48
2024-05-01,한국로봇산업진흥원건너,2580,765
2024-05-01,한국로봇산업진흥원앞,1867,1342
2024-05-01,한국로봇산업진흥원후문건너,169,170
2024-05-01,한국로봇산업진흥원후문앞,469,373
2024-05-01,한국방송통신대학교건너,1915,665
2024-05-01,한국방송통신대학교앞,268,862
2024-05-01,한국방송통신전파진흥원건너,4992,4811
2024-05-01,한국방송통신전파진흥원앞,4602,1657
2024-05-01,한국부동산원앞,457,303
2024-05-01,한국부동산원앞2,71,101
2024-05-01,한국산업단지공단앞,2265,251
2024-05-01,한국산업은행성서지점건너,2903,2153
2024-05-01,한국산업은행성서지점앞,2373,73
2024-05-01,한국산업인력공단건너,2342,64
2024-05-01,한국산업인력공단앞,71,540
2024-05-01,한국생산기술연구원건너,150,59
2024-05-01,한국생산기술연구원앞,470,43
2024-05-01,한국섬유개발연구원건너,4167,2346
2024-05-01,한국섬유개발연구원앞,4530,1279
2024-05-01,한국전자통신연구원앞,1,3
2024-05-01,한국제지건너,876,707
2024-05-01,한국제지앞,210,285
2024-05-01,한국지능정보사회진흥원,238,229
2024-05-01,한국클래드텍건너,680,2
2024-05-01,한국클래드텍앞,1,128
2024-05-01,한국타이어,159,1010
2024-05-01,한국타이어건너,224,79
2024-05-01,한국패션센터,4106,155
2024-05-01,한국폴리텍VI대구대학건너,16654,4859
2024-05-01,한국폴리텍VI대구대학앞,12144,6973
2024-05-01,한국폴리텍대학(영남융합기술캠퍼스),1396,7107
2024-05-01,한국한의학연구원앞,85,329
2024-05-01,한국환경공단건너,70,46
2024-05-01,한국환경공단앞,83,90
2024-05-01,한남중미용정보고등학교건너,5946,4774
2024-05-01,한남중미용정보고등학교앞,5500,995
2024-05-01,한도아파트앞,5979,64
2024-05-01,한라하우젠트,280,1116
2024-05-01,한라하우젠트건너,6932,690
2024-05-01,한마음주유소건너,2314,605
2024-05-01,한마음주유소앞,1919,822
2024-05-01,한샘교회,3880,1951
2024-05-01,한샘교회건너,2059,2173
2024-05-01,한샘청동공원건너,1372,624
2024-05-01,한샘청동공원앞,7119,342
2024-05-01,한서기전건너,334,91
2024-05-01,한서기전앞,236,42
2024-05-01,한양산호아파트건너,1851,223
2024-05-01,한양산호아파트앞,541,29
2024-05-01,한양수정아파트,289,164
2024-05-01,한영한마음아동병원건너,12632,4085
2024-05-01,한영한마음아동병원앞,30491,14927
2024-05-01,한전동대구지사,20941,5517
2024-05-01,한전동대구지사건너,13907,3870
2024-05-01,한전서대구지사건너,17892,9343
2024-05-01,한전서대구지사앞,15942,4813
2024-05-01,한정3리,39,0
2024-05-01,한정리(한정초교),122,0
2024-05-01,한정리(한정초교건너),2,12
2024-05-01,한화꿈에그린건너1,2368,2518
2024-05-01,한화꿈에그린앞,11660,3083
2024-05-01,함지초등학교건너,1234,754
2024-05-01,함지초등학교앞,5344,363
2024-05-01,항공교통본부건너,0,30
2024-05-01,항공교통본부앞,77,0
2024-05-01,해안동행정복지센터,245,152
2024-05-01,해안역(1번출구),8868,1876
2024-05-01,해안역(3번출구),6708,4431
2024-05-01,해안초등학교뒤,1,27
2024-05-01,행정1리건너,7,0
2024-05-01,행정1리앞,0,15
2024-05-01,행정2리건너,0,2
2024-05-01,행정2리앞,47,21
2024-05-01,행정교,6,7
2024-05-01,행정리,0,30
2024-05-01,행정리(한천서원),232,0
2024-05-01,헬로TV대구방송건너,9674,3367
2024-05-01,헬로TV대구방송앞,4908,4214
2024-05-01,혁신2근린공원,475,64
2024-05-01,혁신도시입구1,4794,1223
2024-05-01,혁신도시입구2,1622,1295
2024-05-01,혁신이노힐즈아파트건너,236,645
2024-05-01,혁신이노힐즈아파트앞,1769,56
2024-05-01,현내1리,107,1
2024-05-01,현내2리중방마을건너,56,0
2024-05-01,현내2리중방마을앞,1,3
2024-05-01,현대공원,5,4
2024-05-01,현대금속,1159,933
2024-05-01,현대메카닉스건너,92,0
2024-05-01,현대메카닉스앞,0,5
2024-05-01,현대백화점.동아쇼핑건너,12514,4905
2024-05-01,현대시장건너,8430,1003
2024-05-01,현대시장앞,4019,4217
2024-05-01,현대해상건너,16408,8014
2024-05-01,현대해상앞,13394,3407
2024-05-01,현충로역(3번출구),20558,7747
2024-05-01,현충로역(4번출구),16654,8657
2024-05-01,현충삼거리1,129,582
2024-05-01,현충삼거리2,2273,172
2024-05-01,현풍경남은행건너,4845,1001
2024-05-01,현풍경남은행앞,5256,810
2024-05-01,현풍고속도로밑,196,53
2024-05-01,현풍농협,1942,99
2024-05-01,현풍백년도깨비시장건너,1883,362
2024-05-01,현풍백년도깨비시장앞,2677,367
2024-05-01,현풍삼거리,640,63
2024-05-01,현풍새마을금고,3199,701
2024-05-01,현풍운전시험장,379,61
2024-05-01,현풍읍행정복지센터건너,3,0
2024-05-01,현풍읍행정복지센터앞,0,1
2024-05-01,현풍주공아파트,255,379
2024-05-01,현풍주공아파트앞,543,169
2024-05-01,현풍중고등학교,2787,259
2024-05-01,현풍중고등학교건너,936,142
2024-05-01,현풍할매곰탕,1585,279
2024-05-01,현풍할매곰탕건너,182,279
2024-05-01,현흥2리(경산방향),481,9
2024-05-01,현흥2리(진량방향),1,40
2024-05-01,현흥리(경산방향),56,37
2024-05-01,현흥리(진량방향),161,99
2024-05-01,현흥초교,20,38
2024-05-01,현흥초교 건너,214,35
2024-05-01,협성휴포레강북건너,212,185
2024-05-01,협성휴포레강북앞,284,128
2024-05-01,혜성정공,5,45
2024-05-01,호산초등학교건너,201,53
2024-05-01,호산초등학교앞,261,664
2024-05-01,호촌2리(다산방향),161,86
2024-05-01,호촌2리(화원방향),1157,38
2024-05-01,호촌리1,363,12
2024-05-01,호촌리2,13,503
2024-05-01,호텔수성건너,4650,1243
2024-05-01,호텔수성앞,5626,993
2024-05-01,홈플러스내당점건너,10695,1370
2024-05-01,홈플러스내당점앞,6207,4247
2024-05-01,홈플러스동촌점건너,4761,3529
2024-05-01,홈플러스동촌점앞,9219,1765
2024-05-01,홈플러스칠곡점건너,5217,1200
2024-05-01,홈플러스칠곡점앞,5304,4473
2024-05-01,홍천사건너,975,25
2024-05-01,홍천사입구,65,195
2024-05-01,화계,1,1
2024-05-01,화계,7,0
2024-05-01,화계1리,101,17
2024-05-01,화계1리,194,1
2024-05-01,화계2리,72,31
2024-05-01,화계2리,78,1
2024-05-01,화남1리(삼산방면),0,1
2024-05-01,화남2리(신녕방면),3,0
2024-05-01,화남3리(삼산방면),1,0
2024-05-01,화남3리(성덕대학교방면),10,0
2024-05-01,화남3리-경로당앞,2,21
2024-05-01,화남초등학교건너,1474,620
2024-05-01,화남초등학교앞,2616,651
2024-05-01,화동초등학교건너,1260,527
2024-05-01,화동초등학교앞,691,209
2024-05-01,화랑교1,1143,4922
2024-05-01,화랑교2,8897,607
2024-05-01,화본1리 마을회관,113,6
2024-05-01,화북1리,12,0
2024-05-01,화북1리,27,0
2024-05-01,화북2리,11,0
2024-05-01,화북2리,1,0
2024-05-01,화북3리,11,2
2024-05-01,화북3리,8,0
2024-05-01,화산분동건너,182,0
2024-05-01,화산분동앞,10,19
2024-05-01,화성그랜드건너,427,729
2024-05-01,화성그랜드앞,574,277
2024-05-01,화성센트럴파크,1395,784
2024-05-01,화성쌍용타운건너,761,54
2024-05-01,화성쌍용타운앞1,916,1268
2024-05-01,화성쌍용타운앞2,246,1794
2024-05-01,화성전문요양원건너,89,115
2024-05-01,화성전문요양원앞,1014,586
2024-05-01,화성파크드림A,2212,12
2024-05-01,화성파크드림A 건너,10,343
2024-05-01,화성파크드림이스트밸리아파트,684,217
2024-05-01,화성파크뷰건너,7540,300
2024-05-01,화성파크뷰앞,589,2684
2024-05-01,화수1리,134,43
2024-05-01,화수1리,29,5
2024-05-01,화수1리,8,3
2024-05-01,화수1리,2,10
2024-05-01,화수1리,47,4
2024-05-01,화수2리,27,0
2024-05-01,화수2리,17,0
2024-05-01,화수리,0,7
2024-05-01,화수리,5,0
2024-05-01,화영테크건너,240,111
2024-05-01,화영테크앞,291,30
2024-05-01,화원고등학교건너,22348,1455
2024-05-01,화원고등학교앞,6720,12859
2024-05-01,화원농협주유소건너,2270,948
2024-05-01,화원농협주유소앞,3777,7875
2024-05-01,화원본리1교1,214,0
2024-05-01,화원본리1교2,115,22
2024-05-01,화원삼주타운건너,4580,500
2024-05-01,화원삼주타운앞,219,156
2024-05-01,화원시장건너,3099,869
2024-05-01,화원시장앞,1743,911
2024-05-01,화원영농자재판매상건너,49,4
2024-05-01,화원영농자재판매상앞,1,14
2024-05-01,화원유원지,129,38
2024-05-01,화원유원지(사문진주막촌),3457,234
2024-05-01,화원유원지건너,537,18
2024-05-01,화원유원지입구,76,266
2024-05-01,화원초등학교건너,34967,3974
2024-05-01,화원초등학교앞,20274,9191
2024-05-01,화전2리,41,2
2024-05-01,화전2리,48,14
2024-05-01,화전동1,29,66
2024-05-01,화전동2,530,96
2024-05-01,화전리,0,1
2024-05-01,화전리,4,5
2024-05-01,황금2동치안센터건너,1330,1229
