년월,정류소명,승차,하차
2021-03-01,정대숲앞,94,0
2021-03-01,정동고등학교건너,7444,2614
2021-03-01,정동고등학교앞,10390,1589
2021-03-01,정부대구지방합동청사건너,160,66
2021-03-01,정부대구지방합동청사앞,151,70
2021-03-01,정부대구지방합동청사후문1,5,175
2021-03-01,정부대구지방합동청사후문2,1272,424
2021-03-01,정평성당건너,1050,67
2021-03-01,정평성당앞,1130,242
2021-03-01,정평역1번출구(현대타운),7087,977
2021-03-01,정평역2번출구,3944,1286
2021-03-01,정평역3번출구(우방맨션),3333,755
2021-03-01,정평역4번출구,7431,2377
2021-03-01,정호승문학관건너(구.신천시장),4425,700
2021-03-01,정호승문학관앞(구.신천시장),2949,959
2021-03-01,정화우방팔레스,9905,4705
2021-03-01,정화우방팔레스건너,18187,2611
2021-03-01,정훈수목원,90,0
2021-03-01,제일규산,1755,109
2021-03-01,제일여자상업고등학교건너,18749,4646
2021-03-01,제일여자상업고등학교앞,9348,2025
2021-03-01,제일풍경채건너,8522,864
2021-03-01,제일풍경채센트럴건너,668,180
2021-03-01,제일풍경채센트럴앞,3584,331
2021-03-01,제일풍경채앞,4317,1365
2021-03-01,조달청건너,3130,2342
2021-03-01,조달청앞,2188,487
2021-03-01,조암네거리1,726,276
2021-03-01,조암네거리2,201,243
2021-03-01,조암초등학교건너,5309,810
2021-03-01,조암초등학교앞,10338,771
2021-03-01,조야동(종점),6025,315
2021-03-01,조야초등학교건너,691,111
2021-03-01,조야초등학교앞,0,51
2021-03-01,조양회관,77,135
2021-03-01,조양회관건너,31,69
2021-03-01,조일고등학교(종점),6002,547
2021-03-01,종로초등학교앞,723,523
2021-03-01,주1리,18,38
2021-03-01,주2리(최정사입구),3,37
2021-03-01,주2리1,187,0
2021-03-01,주리(삼진식당),4,36
2021-03-01,주식회사대동건너,688,49
2021-03-01,주식회사대동앞,351,267
2021-03-01,죽곡푸르지오2단지1,17,89
2021-03-01,죽곡푸르지오2단지2,537,137
2021-03-01,죽전119안전센터건너,2968,1591
2021-03-01,죽전119안전센터앞,4938,1092
2021-03-01,죽전그린빌앞,7189,932
2021-03-01,죽전네거리1,19234,3581
2021-03-01,죽전네거리2,13038,3606
2021-03-01,죽전동 행정복지센터건너,4674,775
2021-03-01,죽전동 행정복지센터앞,1367,935
2021-03-01,죽전역(1번출구),1330,687
2021-03-01,중구보건소앞,2447,1619
2021-03-01,중구청건너,18814,3942
2021-03-01,중구청앞,17061,12913
2021-03-01,중대1동회관앞,1806,4
2021-03-01,중동교1,3856,6231
2021-03-01,중동교2,1660,284
2021-03-01,중동네거리,392,1782
2021-03-01,중동서울아파트건너,188,199
2021-03-01,중동서울아파트앞,518,37
2021-03-01,중동시장건너,11169,4815
2021-03-01,중동시장앞,14471,1969
2021-03-01,중동행정복지센터건너,640,222
2021-03-01,중동행정복지센터앞,776,107
2021-03-01,중리광명맨션건너,8954,1110
2021-03-01,중리광명맨션앞,5574,1414
2021-03-01,중리롯데캐슬앞,11165,2162
2021-03-01,중리롯데캐슬정문앞,1192,311
2021-03-01,중리마을,1647,4
2021-03-01,중리삼거리1,18,217
2021-03-01,중리삼거리2,1372,5
2021-03-01,중리시장건너1,561,397
2021-03-01,중리시장건너2,452,2031
2021-03-01,중리시장앞,3900,1379
2021-03-01,중리중학교,2890,257
2021-03-01,중마을(갓바위방향),15,69
2021-03-01,중마을(시내방향),139,2
2021-03-01,중뫼마을건너,49,0
2021-03-01,중뫼마을앞,1,3
2021-03-01,중방e편한세상 건너,2106,412
2021-03-01,중방e편한세상(구.세왕주유소),3749,5841
2021-03-01,중방네거리(경산방향),4405,1851
2021-03-01,중방네거리(대구방향),2700,2771
2021-03-01,중부소방서건너,528,433
2021-03-01,중부소방서앞,3515,1058
2021-03-01,중산삼거리(대구방향),2742,2478
2021-03-01,중석타운건너,58,457
2021-03-01,중석타운앞,6219,184
2021-03-01,중소기업관건너,64,712
2021-03-01,중소기업관앞,1577,144
2021-03-01,중소기업지원센터,233,106
2021-03-01,중심마을2,101,23
2021-03-01,중앙교육연수원앞,29,210
2021-03-01,중앙일보건너,1137,1063
2021-03-01,중앙일보앞,3959,128
2021-03-01,중앙초교,5665,1498
2021-03-01,중앙초교 건너,3999,7295
2021-03-01,중흥S클래스앞,3887,37
2021-03-01,지묘교1,3486,1274
2021-03-01,지묘교2,6625,103
2021-03-01,지묘초등학교건너,2318,335
2021-03-01,지묘초등학교앞,619,95
2021-03-01,지산2길입구,236,1
2021-03-01,지산2길입구건너,131,6
2021-03-01,지산동서맨션건너,2987,945
2021-03-01,지산동서맨션앞,9216,321
2021-03-01,지산목련아파트건너,9930,695
2021-03-01,지산목련아파트앞,6539,1431
2021-03-01,지산영남맨션앞,1345,546
2021-03-01,지산우방아파트,1374,387
2021-03-01,지산중학교입구,696,438
2021-03-01,지산청구타운건너,2186,2214
2021-03-01,지산청구타운앞,8635,555
2021-03-01,지산타운건너,14444,520
2021-03-01,지산타운앞,1502,5923
2021-03-01,지산한라타운건너,11612,527
2021-03-01,지산한라타운앞,4371,4311
2021-03-01,지산현대주택건너,2549,1230
2021-03-01,지산현대주택앞,7664,1212
2021-03-01,지산화성파크드림,1113,303
2021-03-01,지저동행정복지센터건너,13587,1887
2021-03-01,지저동행정복지센터앞,4611,1523
2021-03-01,진달래아파트건너,9237,3358
2021-03-01,진달래아파트앞,12675,5691
2021-03-01,진량성당,1039,61
2021-03-01,진량성당 건너,1908,92
2021-03-01,진량우체국,3728,340
2021-03-01,진량우체국 건너,2093,288
2021-03-01,진량호반베르디움,0,84
2021-03-01,진목정입구,6,14
2021-03-01,진아리채앞,14532,81
2021-03-01,진월초등학교건너,1411,312
2021-03-01,진월초등학교앞,583,1519
2021-03-01,진인동(양지마을)건너,2,10
2021-03-01,진인동(양지마을)앞,82,1
2021-03-01,진인동(진정마을)1,47,6
2021-03-01,진인동(진정마을)2,3,11
2021-03-01,진정마을1,681,0
2021-03-01,진정마을2,28,56
2021-03-01,진천역(1번출구),22136,5420
2021-03-01,진천역(2번출구),16242,6528
2021-03-01,진천역AK그랑폴리스아파트앞,4764,130
2021-03-01,진천청구타운건너,670,949
2021-03-01,진천청구타운앞,4851,396
2021-03-01,진흔건설기계공업,198,22
2021-03-01,차량등록사업소건너1,864,355
2021-03-01,차량등록사업소건너2,275,1170
2021-03-01,차천네거리1,250,73
2021-03-01,차천네거리2,925,50
2021-03-01,창신성암타운,2241,49
2021-03-01,창신성암타운 건너,10,39
2021-03-01,천내영남맨션,1,0
2021-03-01,천내우방1차,1,0
2021-03-01,천평,0,4
2021-03-01,천평리(금화방면),47,0
2021-03-01,첨단의료산업진흥재단건너,283,47
2021-03-01,첨단의료산업진흥재단앞,145,363
2021-03-01,청구고등학교건너,10837,1741
2021-03-01,청구고등학교앞,13943,2895
2021-03-01,청구그린맨션1차건너,8668,2386
2021-03-01,청구그린맨션1차앞,11319,2394
2021-03-01,청구시장건너,6345,687
2021-03-01,청구시장건너2,523,404
2021-03-01,청구시장북편,1810,534
2021-03-01,청구시장북편건너,2455,682
2021-03-01,청구시장앞,5603,1294
2021-03-01,청구중동아파트,351,910
2021-03-01,청기와주유소건너,10340,1659
2021-03-01,청기와주유소앞,9858,1745
2021-03-01,청남타운건너,643,160
2021-03-01,청남타운앞,176,1200
2021-03-01,청라국민체육센터건너,762,432
2021-03-01,청라국민체육센터앞,2216,520
2021-03-01,청라언덕(신남)역(1번출구),1192,729
2021-03-01,청라언덕(신남)역(2번출구),519,199
2021-03-01,청라언덕(신남)역(8번출구),1211,517
2021-03-01,청백다례원,2108,587
2021-03-01,청소년수련원건너,153,87
2021-03-01,청소년수련원앞,22,50
2021-03-01,청운맨션건너,402,221
2021-03-01,청운맨션앞,404,798
2021-03-01,청천리(대구방향),1168,402
2021-03-01,청천역(대구방향),459,60
2021-03-01,청천역(하양방향),112,214
2021-03-01,청천주유소,34,72
2021-03-01,청천주유소 건너,242,42
2021-03-01,청천초교,991,75
2021-03-01,청천초교 건너,450,71
2021-03-01,추동교,16,0
2021-03-01,충혼탑건너,3359,97
2021-03-01,충혼탑앞,161,630
2021-03-01,측백나무숲건너,519,0
2021-03-01,측백나무숲앞,3,44
2021-03-01,칠곡2차영남타운건너,4243,216
2021-03-01,칠곡2차영남타운앞,1460,283
2021-03-01,칠곡3차화성타운1,3096,122
2021-03-01,칠곡3차화성타운2,4522,305
2021-03-01,칠곡3차화성타운3,357,310
2021-03-01,칠곡IC 1,64,364
2021-03-01,칠곡IC 2,5641,91
2021-03-01,칠곡경대병원역,404,420
2021-03-01,칠곡경대병원역건너,843,192
2021-03-01,칠곡경대병원역건너2,429,121
2021-03-01,칠곡경북대병원,737,288
2021-03-01,칠곡경북대병원건너(50사단),416,361
2021-03-01,칠곡경북대병원정문건너,54,15
2021-03-01,칠곡경북대병원정문앞,128,2
2021-03-01,칠곡경북대병원후문앞,1188,3
2021-03-01,칠곡그린빌3차건너,9190,790
2021-03-01,칠곡그린빌3차앞,3075,721
2021-03-01,칠곡그린빌5단지건너,2426,271
2021-03-01,칠곡그린빌5단지앞,3496,1622
2021-03-01,칠곡그린빌6단지건너,956,650
2021-03-01,칠곡그린빌6단지앞,1854,126
2021-03-01,칠곡그린파크1,10064,1648
2021-03-01,칠곡그린파크2,13880,856
2021-03-01,칠곡네스빌,337,104
2021-03-01,칠곡대백맨션건너,3200,42
2021-03-01,칠곡대백맨션앞,245,638
2021-03-01,칠곡동화아파트건너,3865,1798
2021-03-01,칠곡동화아파트앞,11682,1599
2021-03-01,칠곡부영1단지,1782,867
2021-03-01,칠곡서한맨션,1197,137
2021-03-01,칠곡서한맨션앞,144,752
2021-03-01,칠곡시장건너,8026,816
2021-03-01,칠곡시장앞,2046,1108
2021-03-01,칠곡에덴타운건너,8460,3587
2021-03-01,칠곡에덴타운앞,11193,5646
2021-03-01,칠곡우방타운건너(종점),997,133
2021-03-01,칠곡우방타운앞(종점),3655,181
2021-03-01,칠곡운암역1,14313,2156
2021-03-01,칠곡운암역2,8915,3603
2021-03-01,칠곡주공그린빌1단지건너,2093,405
2021-03-01,칠곡주공그린빌1단지앞,8073,473
2021-03-01,칠곡중학교건너(칠곡향교건너),532,730
2021-03-01,칠곡중학교앞(칠곡향교앞),6273,496
2021-03-01,칠곡청구타운건너,140,334
2021-03-01,칠곡청구타운앞,2314,127
2021-03-01,칠곡초등학교건너,35,192
2021-03-01,칠곡초등학교앞,429,31
2021-03-01,칠곡한라타운건너,2904,76
2021-03-01,칠곡한라타운앞,67,425
2021-03-01,칠곡한신아파트건너,1784,528
2021-03-01,칠곡한신아파트앞1,9714,448
2021-03-01,칠곡한신아파트앞2,2240,307
2021-03-01,칠곡화성타운건너,3290,120
2021-03-01,칠곡화성타운앞1,1117,1656
2021-03-01,칠곡화성타운앞2,1351,547
2021-03-01,칠성고가도로하단,914,149
2021-03-01,칠성꽃도매시장건너,2013,1165
2021-03-01,칠성꽃도매시장앞,892,1170
2021-03-01,칠성시장(농협건너),50,291
2021-03-01,칠성시장(농협앞),585,220
2021-03-01,칠성시장(양친회신협),67,61
2021-03-01,칠성시장(양친회신협)건너,32,37
2021-03-01,칠성시장(전자상가건너),4733,338
2021-03-01,칠성시장(전자상가앞),1496,755
2021-03-01,칠성시장건너,24160,9657
2021-03-01,칠성시장앞1,29362,7931
2021-03-01,칠성시장역(서문프라자건너),1953,3660
2021-03-01,칠성시장역(서문프라자앞),14862,1460
2021-03-01,칠성우방타운,43,225
2021-03-01,칡골마을건너,199,1
2021-03-01,칡골마을앞,0,20
2021-03-01,침산3동행정복지센터,10232,1248
2021-03-01,침산남영타운건너,2125,1066
2021-03-01,침산남영타운앞,4294,623
2021-03-01,침산네거리1,12519,1527
2021-03-01,침산네거리2,6901,2283
2021-03-01,침산동화타운건너,3276,134
2021-03-01,침산동화타운앞,267,658
2021-03-01,침산쌍용예가아파트앞,1145,745
2021-03-01,침산중학교건너,2242,432
2021-03-01,침산중학교앞,4606,338
2021-03-01,침산초등학교건너,4661,1132
2021-03-01,침산초등학교앞,140,786
2021-03-01,침산초등학교후문,397,58
2021-03-01,침산코오롱하늘채건너,8194,1642
2021-03-01,침산코오롱하늘채앞,19157,3984
2021-03-01,침산화성파크드림건너,9084,1820
2021-03-01,침산화성파크드림앞,12463,2526
2021-03-01,캐슬골드파크(1102동),10637,3186
2021-03-01,캐슬골드파크(1504동),8337,2455
2021-03-01,캐슬골드파크4단지앞,11637,1865
2021-03-01,케이에스건너,92,40
2021-03-01,케이에스앞,158,17
2021-03-01,코스모스한양아파트건너,19,90
2021-03-01,코스모스한양아파트앞,343,81
2021-03-01,코스트코홀세일건너/복현화성타운앞,4724,3572
2021-03-01,코스트코홀세일앞/복현화성타운건너,30099,1674
2021-03-01,코오롱공장,44,265
2021-03-01,코오롱공장 건너,138,30
2021-03-01,코오롱아파트,8574,2382
2021-03-01,퀸벨호텔건너,11980,2241
2021-03-01,퀸벨호텔앞,6127,6682
2021-03-01,퀸스로드건너,768,839
2021-03-01,퀸스로드건너(동편),5308,1050
2021-03-01,퀸스로드앞,1653,427
2021-03-01,퀸스로드앞(동편),8216,1974
2021-03-01,큰고개오거리1,13651,597
2021-03-01,큰고개오거리2,2677,6830
2021-03-01,큰장네거리1,38097,6728
2021-03-01,큰장네거리2,27552,16368
2021-03-01,큰장네거리3,19253,4651
2021-03-01,큰장네거리4,17420,9869
2021-03-01,태백주유소(칠곡군)1,77,521
2021-03-01,태성맨션건너,31,339
2021-03-01,태성맨션앞,2040,1372
2021-03-01,태왕그린힐즈건너,458,781
2021-03-01,태왕그린힐즈앞1,77,485
2021-03-01,태왕그린힐즈앞2,2330,81
2021-03-01,태왕드림하이츠 건너,57,255
2021-03-01,태왕드림하이츠 앞,2307,11
2021-03-01,태왕메트로시티건너,5661,2105
2021-03-01,태왕메트로시티앞,3001,1656
2021-03-01,태왕메트로시티후문,3073,1065
2021-03-01,태왕아너스베스트앞,6408,672
2021-03-01,태왕아너스복현건너,3834,1001
2021-03-01,태왕아너스복현앞,7346,1288
2021-03-01,태전교회앞,468,91
2021-03-01,태전두성3차건너,469,95
2021-03-01,태전두성3차앞,425,54
2021-03-01,태전두성타운건너,4596,1830
2021-03-01,태전두성타운앞,125,429
2021-03-01,태전삼거리1,7184,4084
2021-03-01,태전삼거리2,12367,5128
2021-03-01,태전삼성아파트,589,53
2021-03-01,태전역1,24689,6917
2021-03-01,태전역2,21616,3147
2021-03-01,태전우방타운1차,231,34
2021-03-01,태전우방타운3차아파트,495,47
2021-03-01,태전육교1,170,87
2021-03-01,태전육교2,232,202
2021-03-01,태전중석타운,896,193
2021-03-01,태전중앙시장건너,2034,1571
2021-03-01,태전중앙시장앞,3570,5924
2021-03-01,태전휴먼시아,706,55
2021-03-01,태평상가건너,3515,4941
2021-03-01,태평상가앞1,3900,4448
2021-03-01,태평상가앞2,191,280
2021-03-01,태현초등학교앞,6285,61
2021-03-01,탱리마을건너,177,3
2021-03-01,탱리마을앞,30,163
2021-03-01,터실마을,2,0
2021-03-01,텍스빌,6258,861
2021-03-01,토지주택공사건너,3217,1452
2021-03-01,토지주택공사앞,7760,974
2021-03-01,퇴계마을건너,0,18
2021-03-01,퇴계마을앞,28,0
2021-03-01,트레이더스홀세일클럽비산점건너,2834,4004
2021-03-01,트레이더스홀세일클럽비산점앞,11655,2983
2021-03-01,파계교,389,250
2021-03-01,파계사(종점),4657,523
2021-03-01,파계사입구건너,30,10
2021-03-01,파계사입구앞,50,10
2021-03-01,파군재삼거리1,1322,3010
2021-03-01,파군재삼거리2,1984,1391
2021-03-01,파동우체국앞,643,541
2021-03-01,파동청구하이츠,4382,335
2021-03-01,파티마병원건너1,14627,15273
2021-03-01,파티마병원건너2,1928,1381
2021-03-01,팔거교,2,9
2021-03-01,팔거역1,6555,1225
2021-03-01,팔거역2,2104,1527
2021-03-01,팔거역3,686,802
2021-03-01,팔거역4,2323,251
2021-03-01,팔공3차보성타운건너,2838,383
2021-03-01,팔공3차보성타운앞,3553,389
2021-03-01,팔공3차보성타운후문,6764,387
2021-03-01,팔공보성아파트건너,1060,381
2021-03-01,팔공보성아파트앞,7287,446
2021-03-01,팔공산IC입구,589,5700
2021-03-01,팔공산도림사추모공원,257,24
2021-03-01,팔공유치원건너,2568,668
2021-03-01,팔공유치원앞,2266,264
2021-03-01,팔공정보문화센터건너,569,3565
2021-03-01,팔공정보문화센터앞,7289,1234
2021-03-01,팔공초중학교건너,1932,296
2021-03-01,팔공초중학교앞,2310,186
2021-03-01,팔공학생야영장앞,144,3
2021-03-01,팔공학생야영장입구건너,6,0
2021-03-01,팔공학생야영장입구앞,26,21
2021-03-01,팔공한마음주유소,5,32
2021-03-01,팔공한마음주유소건너,44,3
2021-03-01,팔달시장건너,23564,4729
2021-03-01,팔달시장앞,23841,8313
2021-03-01,팔달시장역,30005,9135
2021-03-01,팔달신시장,15056,3829
2021-03-01,팔달신시장2,5032,668
2021-03-01,팔달역1,6875,390
2021-03-01,팔달역2,332,7464
2021-03-01,팔달중학교건너,3497,196
2021-03-01,팔달중학교앞,3190,147
2021-03-01,팔달초등학교,934,48
2021-03-01,팔레스호텔건너,19242,3936
2021-03-01,팔레스호텔앞1,4544,2206
2021-03-01,팔레스호텔앞2,1327,1152
2021-03-01,팔현마을,286,36
2021-03-01,팰리스부영 1단지A,9,33
2021-03-01,팰리스부영 2단지A,1829,13
2021-03-01,팰리스부영 2단지A 건너,0,40
2021-03-01,평광3차아파트,6316,101
2021-03-01,평광3차아파트건너,2580,491
2021-03-01,평광마을회관,55,0
2021-03-01,평광종점,488,29
2021-03-01,평리1동행정복지센터건너,75,85
2021-03-01,평리1동행정복지센터앞,1862,132
2021-03-01,평리2동행정복지센터건너,6042,596
2021-03-01,평리2동행정복지센터앞,3791,2124
2021-03-01,평리3동행정복지센터건너,1758,141
2021-03-01,평리5동행정복지센터건너,21,344
2021-03-01,평리5동행정복지센터앞,38,306
2021-03-01,평리6동행정복지센터건너,3107,1097
2021-03-01,평리6동행정복지센터앞,4024,1941
2021-03-01,평리광명네거리,241,428
2021-03-01,평리광명맨션앞,602,105
2021-03-01,평리네거리3,624,526
2021-03-01,평리중학교건너,1417,576
2021-03-01,평리중학교앞,1747,201
2021-03-01,평리청구타운건너,23356,5685
2021-03-01,평리청구타운앞,23572,6161
2021-03-01,평안,582,234
2021-03-01,평촌1리,5,0
2021-03-01,평촌리,19,0
2021-03-01,평화시장(닭똥집골목)건너,18557,4858
2021-03-01,평화시장(닭똥집골목)앞,34961,9882
2021-03-01,평화씨엠비건너,779,93
2021-03-01,평화씨엠비앞,257,364
2021-03-01,평화정공건너,244,810
2021-03-01,평화정공앞,769,45
2021-03-01,평화타운건너,12183,897
2021-03-01,폐수처리장,116,191
2021-03-01,폐수처리장 건너,260,96
2021-03-01,포산고등학교1,1043,89
2021-03-01,포산고등학교2,45,201
2021-03-01,포산중학교건너,743,27
2021-03-01,포산중학교앞,68,114
2021-03-01,푸드웰건너,2818,41
2021-03-01,푸드웰앞,68,275
2021-03-01,푸르밀대구공장,69,0
2021-03-01,푸르밀대구공장건너,2,3
2021-03-01,풍국주정공업,1193,160
2021-03-01,하나리움앞,857,2321
2021-03-01,하나원전문장례식장,1,4
2021-03-01,하목정(종점),0,7
2021-03-01,하빈농협건너,216,0
2021-03-01,하빈농협동곡지점1,46,41
2021-03-01,하빈농협동곡지점2,176,2
2021-03-01,하빈농협앞,4,8
2021-03-01,하빈농협입구,13,9
2021-03-01,하빈면행정복지센터건너,236,0
2021-03-01,하빈면행정복지센터앞,7,2
2021-03-01,하빈우체국건너,250,2
2021-03-01,하빈우체국앞,4,4
2021-03-01,하빈체육공원건너,1,39
2021-03-01,하빈체육공원앞,241,2
2021-03-01,하빈초등학교앞,99,2
2021-03-01,하산1리,344,0
2021-03-01,하산2리,108,0
2021-03-01,하산스무지(종점),192,10
2021-03-01,하양대구은행,6437,1403
2021-03-01,하양시외버스터미널,4292,2643
2021-03-01,하양시외버스터미널 건너,9559,806
2021-03-01,하양시장,649,1056
2021-03-01,하양시장 건너,930,528
2021-03-01,하양역,9520,3039
2021-03-01,하양역 건너,9506,1644
2021-03-01,하양종점(518번) 건너,2,21
2021-03-01,하양청구2차타운,192,234
2021-03-01,하양청구2차타운 건너,1463,90
2021-03-01,하양초등학교,7264,3200
2021-03-01,하양초등학교 건너,13704,3680
2021-03-01,하양코아루아파트,1495,89
2021-03-01,하양한전,301,332
2021-03-01,하양한전 건너,1618,462
2021-03-01,하양황제맨션,3766,3411
2021-03-01,하장1리,2,3
2021-03-01,하장1리,13,0
2021-03-01,하장3거리,26,0
2021-03-01,하장3거리,0,1
2021-03-01,학남고등학교건너,1728,332
2021-03-01,학남고등학교앞,2907,530
2021-03-01,학남초등학교건너,1,14
2021-03-01,학남초등학교앞,162,183
2021-03-01,학명리,0,17
2021-03-01,학명리 건너1,11,0
2021-03-01,학명리 건너2,90,0
2021-03-01,학명리입구,49,0
2021-03-01,학산공원1,1290,1555
2021-03-01,학산공원2,5711,977
2021-03-01,학산아파트건너,336,186
2021-03-01,학산아파트앞,1048,49
2021-03-01,학정청아람1,1151,1232
2021-03-01,학정청아람2,2236,37
2021-03-01,학정청아람건너,10355,163
2021-03-01,학정청아람앞,285,867
2021-03-01,한가람타운앞,14485,2399
2021-03-01,한걸고정마을,138,2
2021-03-01,한걸마을건너,180,0
2021-03-01,한걸마을앞,6,133
2021-03-01,한국가스공사건너,420,113
2021-03-01,한국가스공사앞,355,208
2021-03-01,한국건강관리협회건너,1940,716
2021-03-01,한국건강관리협회앞,7401,684
2021-03-01,한국교육학술정보원앞,60,355
2021-03-01,한국농어촌공사건너,9069,4975
2021-03-01,한국농어촌공사앞,6398,819
2021-03-01,한국뇌연구원앞,131,23
2021-03-01,한국도로공사건너,134,507
2021-03-01,한국도로공사앞,4142,102
2021-03-01,한국로봇산업진흥원건너,2964,670
2021-03-01,한국로봇산업진흥원앞,2143,1297
2021-03-01,한국로봇산업진흥원후문건너,140,116
2021-03-01,한국로봇산업진흥원후문앞,422,393
2021-03-01,한국방송통신대학교건너,1742,530
2021-03-01,한국방송통신대학교앞,266,405
2021-03-01,한국방송통신전파진흥원건너,4084,4276
2021-03-01,한국방송통신전파진흥원앞,3288,1184
2021-03-01,한국부동산원앞,293,151
2021-03-01,한국부동산원앞2,65,86
2021-03-01,한국산업단지공단앞,1726,138
2021-03-01,한국산업은행성서지점건너,603,1245
2021-03-01,한국산업은행성서지점앞,3305,43
2021-03-01,한국산업인력공단건너,2345,68
2021-03-01,한국산업인력공단앞,45,279
2021-03-01,한국생산기술연구원건너,52,34
2021-03-01,한국생산기술연구원앞,295,8
2021-03-01,한국섬유개발연구원건너,2924,1245
2021-03-01,한국섬유개발연구원앞,3458,866
2021-03-01,한국제지건너,0,5
2021-03-01,한국제지앞,0,2
2021-03-01,한국지능정보사회진흥원,355,112
2021-03-01,한국클래드텍건너,492,29
2021-03-01,한국클래드텍앞,1,106
2021-03-01,한국타이어,133,1124
2021-03-01,한국타이어건너,300,42
2021-03-01,한국패션센터,1903,119
2021-03-01,한국폴리텍VI대구대학건너,15630,3883
2021-03-01,한국폴리텍VI대구대학앞,9853,5984
2021-03-01,한국폴리텍대학(영남융합기술캠퍼스),813,4368
2021-03-01,한국한의학연구원앞,29,280
2021-03-01,한국환경공단건너,67,14
2021-03-01,한국환경공단앞,78,65
2021-03-01,한남중미용정보고등학교건너,5207,4149
2021-03-01,한남중미용정보고등학교앞,5913,699
2021-03-01,한도아파트앞,4880,46
2021-03-01,한라하우젠트,174,801
2021-03-01,한라하우젠트건너,4337,581
2021-03-01,한마음주유소건너,1357,388
2021-03-01,한마음주유소앞,1629,507
2021-03-01,한샘교회,2890,1460
2021-03-01,한샘교회건너,1196,1327
2021-03-01,한서기전건너,290,11
2021-03-01,한서기전앞,352,34
2021-03-01,한양산호아파트건너,1074,79
2021-03-01,한양산호아파트앞,153,40
2021-03-01,한양수정아파트,235,163
2021-03-01,한영한마음아동병원건너,10607,2901
2021-03-01,한영한마음아동병원앞,25520,14418
2021-03-01,한전동대구지사,17092,4089
2021-03-01,한전동대구지사건너,12007,2616
2021-03-01,한전서대구지사건너,15996,7962
2021-03-01,한전서대구지사앞,15057,3403
2021-03-01,한정3리,67,0
2021-03-01,한정리(한정초교),108,1
2021-03-01,한정리(한정초교건너),3,2
2021-03-01,한화꿈에그린건너1,1242,1085
2021-03-01,한화꿈에그린건너2,691,537
2021-03-01,한화꿈에그린앞,10268,3058
2021-03-01,함지초등학교건너,818,370
2021-03-01,함지초등학교앞,4488,187
2021-03-01,항공교통본부건너,2,33
2021-03-01,항공교통본부앞,81,0
2021-03-01,해안동행정복지센터,184,116
2021-03-01,해안역(1번출구),7432,1441
2021-03-01,해안역(3번출구),5346,3039
2021-03-01,해안초등학교뒤,8,35
2021-03-01,행정1리앞,1,5
2021-03-01,행정2리건너,0,7
2021-03-01,행정2리앞,19,17
2021-03-01,행정리,0,9
2021-03-01,행정리(한천서원),178,0
2021-03-01,헬로TV대구방송건너,8509,2328
2021-03-01,헬로TV대구방송앞,4051,3547
2021-03-01,혁신2근린공원,549,59
2021-03-01,혁신도시입구1,3875,795
2021-03-01,혁신도시입구2,1231,820
2021-03-01,혁신이노힐즈아파트건너,417,390
2021-03-01,혁신이노힐즈아파트앞,3556,283
2021-03-01,현내1리,119,1
2021-03-01,현내2리중방마을건너,75,0
2021-03-01,현내2리중방마을앞,1,1
2021-03-01,현대공원,2,1
2021-03-01,현대금속,956,729
2021-03-01,현대메카닉스건너,61,0
2021-03-01,현대메카닉스앞,0,6
2021-03-01,현대백화점.동아쇼핑건너,8834,3031
2021-03-01,현대시장건너,7360,802
2021-03-01,현대시장앞,2642,2444
2021-03-01,현대해상건너,12824,7043
2021-03-01,현대해상앞,10239,2842
2021-03-01,현충로역(3번출구),19013,5887
2021-03-01,현충로역(4번출구),16125,7104
2021-03-01,현충삼거리1,91,299
2021-03-01,현충삼거리2,2730,91
2021-03-01,현풍경남은행건너,0,4
2021-03-01,현풍경남은행앞,2,0
2021-03-01,현풍고속도로밑,353,54
2021-03-01,현풍농협,1835,129
2021-03-01,현풍백년도깨비시장건너,827,210
2021-03-01,현풍백년도깨비시장앞,2490,181
2021-03-01,현풍삼거리,100,28
2021-03-01,현풍새마을금고,2496,596
2021-03-01,현풍운전시험장,334,10
2021-03-01,현풍읍행정복지센터건너,1,0
2021-03-01,현풍읍행정복지센터앞,0,3
2021-03-01,현풍주공아파트,64,250
2021-03-01,현풍주공아파트앞,499,80
2021-03-01,현풍중고등학교,1525,171
2021-03-01,현풍중고등학교건너,156,55
2021-03-01,현풍할매곰탕,1519,243
2021-03-01,현풍할매곰탕건너,189,172
2021-03-01,현흥2리(경산방향),365,19
2021-03-01,현흥2리(진량방향),0,24
2021-03-01,현흥2리마을회관,54,12
2021-03-01,현흥리(경산방향),11,13
2021-03-01,현흥리(진량방향),31,53
2021-03-01,현흥초교,13,20
2021-03-01,현흥초교 건너,268,18
2021-03-01,협성휴포레강북건너,68,175
2021-03-01,협성휴포레강북앞,315,48
2021-03-01,혜성정공,10,39
2021-03-01,호산초등학교건너,187,21
2021-03-01,호산초등학교앞,180,577
2021-03-01,호촌2리(다산방향),26,60
2021-03-01,호촌2리(화원방향),1539,36
2021-03-01,호촌리1,87,8
2021-03-01,호촌리2,6,332
2021-03-01,호텔수성건너,3077,524
2021-03-01,호텔수성앞,3795,499
2021-03-01,홈플러스내당점건너,7632,767
2021-03-01,홈플러스내당점앞,4667,2716
2021-03-01,홈플러스동촌점건너,3722,3129
2021-03-01,홈플러스동촌점앞,7375,1181
2021-03-01,홈플러스칠곡점건너,4279,756
