년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2025-04-30,신세계주유소앞,7061009200,하차,0,0,2,2,2,3,3,5,4,5,6,7,6,6,4,3,2,2,1
2025-04-30,대자연맨션건너,7061009300,승차,0,1,13,18,9,10,9,10,9,9,10,8,11,9,7,3,3,3,1
2025-04-30,대자연맨션건너,7061009300,하차,0,0,1,1,3,3,4,6,5,6,8,8,6,7,5,2,3,3,1
2025-04-30,대자연맨션,7061009400,승차,7,14,41,47,32,33,37,33,30,25,24,24,24,24,13,8,6,3,0
2025-04-30,대자연맨션,7061009400,하차,0,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0
2025-04-30,2차대자연맨션앞,7061009500,승차,6,13,38,44,33,30,23,24,23,24,19,17,19,16,10,8,5,3,0
2025-04-30,2차대자연맨션앞,7061009500,하차,0,0,1,2,4,3,3,3,3,4,4,4,3,2,1,1,0,0,0
2025-04-30,파동우체국앞,7061009600,승차,1,3,9,12,7,5,4,4,4,3,4,4,4,4,2,1,1,0,0
2025-04-30,파동우체국앞,7061009600,하차,0,1,3,4,3,4,3,4,4,2,6,5,6,4,3,3,3,2,1
2025-04-30,화성파크뷰앞,7061009700,승차,0,2,3,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,0
2025-04-30,화성파크뷰앞,7061009700,하차,0,1,3,6,6,7,7,7,6,6,10,8,7,7,5,4,4,2,1
2025-04-30,수성랜드1,7061009800,승차,0,2,15,10,8,7,8,9,9,7,8,9,11,11,6,3,2,1,1
2025-04-30,수성랜드1,7061009800,하차,0,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0,0
2025-04-30,수성랜드2,7061009900,승차,0,0,1,1,2,2,2,2,3,5,6,4,3,3,2,3,3,3,0
2025-04-30,수성랜드2,7061009900,하차,0,2,5,7,7,5,6,4,4,4,7,9,5,6,3,3,4,4,0
2025-04-30,수성못앞,7061010000,승차,0,0,1,1,3,3,4,7,12,15,18,17,13,9,9,8,8,4,0
2025-04-30,수성못앞,7061010000,하차,0,1,1,2,2,2,2,2,2,2,3,2,2,3,2,1,1,1,0
2025-04-30,호텔수성앞,7061010100,승차,0,3,3,4,3,5,5,7,10,13,18,19,17,16,14,17,23,12,2
2025-04-30,호텔수성앞,7061010100,하차,0,0,0,2,1,1,2,2,2,3,2,2,2,3,2,2,1,1,1
2025-04-30,호텔수성건너,7061010200,승차,0,1,4,3,3,4,5,6,7,10,16,16,12,12,10,12,18,8,1
2025-04-30,호텔수성건너,7061010200,하차,0,1,3,1,2,3,4,3,3,2,3,2,3,2,2,1,1,1,0
2025-04-30,불교한방병원건너1,7061010300,승차,0,0,2,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,0
2025-04-30,불교한방병원건너1,7061010300,하차,0,0,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,0
2025-04-30,두산스포츠건너,7061010400,승차,1,2,5,6,6,3,2,4,4,3,4,3,4,7,4,5,5,4,0
2025-04-30,두산스포츠건너,7061010400,하차,0,0,1,0,0,1,0,1,0,1,1,1,1,2,0,1,1,0,0
2025-04-30,한샘교회,7061010600,승차,2,3,8,11,9,5,5,7,7,6,6,10,12,13,8,6,8,6,1
2025-04-30,한샘교회,7061010600,하차,0,1,2,5,4,3,3,3,4,4,3,4,4,5,3,2,3,2,1
2025-04-30,대구공공시설관리공단동부사업소건너,7061010700,승차,2,8,14,21,17,17,19,23,24,25,32,37,33,35,26,24,31,21,0
2025-04-30,대구공공시설관리공단동부사업소건너,7061010700,하차,0,0,2,3,3,3,4,5,3,3,3,4,4,6,3,2,3,1,0
2025-04-30,대구공공시설관리공단동부사업소앞,7061010800,승차,0,8,11,11,8,8,11,14,12,16,19,19,16,13,14,11,15,10,2
2025-04-30,대구공공시설관리공단동부사업소앞,7061010800,하차,0,2,3,9,7,5,6,7,6,8,8,11,10,7,6,3,4,5,3
2025-04-30,수성랜드건너,7061010900,승차,0,2,0,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,0
2025-04-30,수성랜드건너,7061010900,하차,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
2025-04-30,수성랜드앞,7061011000,승차,1,0,1,1,2,1,1,1,1,1,3,2,1,3,2,2,2,1,0
2025-04-30,수성랜드앞,7061011000,하차,0,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0
2025-04-30,상동네거리,7061011200,승차,0,1,6,6,3,5,5,7,5,5,8,6,5,7,5,3,3,2,0
2025-04-30,상동네거리,7061011200,하차,0,1,2,3,2,3,3,3,3,3,4,4,3,4,3,3,2,3,0
2025-04-30,수성못오거리1,7061011300,승차,1,8,15,17,22,18,23,25,24,25,34,34,27,29,17,12,14,10,2
2025-04-30,수성못오거리1,7061011300,하차,0,2,5,7,5,5,6,7,9,9,11,13,13,15,9,7,8,7,1
2025-04-30,수성못오거리2,7061011400,승차,2,4,12,18,17,16,15,17,19,19,24,27,18,26,9,7,9,5,0
2025-04-30,수성못오거리2,7061011400,하차,0,1,2,3,3,3,4,3,4,4,5,7,3,4,2,1,2,1,0
2025-04-30,상동천주교회앞,7061011500,승차,0,1,5,4,2,6,4,8,4,3,6,6,6,4,3,3,4,2,0
2025-04-30,상동천주교회앞,7061011500,하차,0,1,2,7,6,3,4,5,4,5,5,6,5,5,4,3,2,1,0
2025-04-30,상동우체국앞,7061011600,승차,7,16,46,60,52,45,35,46,45,37,48,48,44,41,21,14,15,12,0
2025-04-30,상동우체국앞,7061011600,하차,2,4,7,7,6,6,5,7,7,5,6,9,8,9,4,3,3,1,0
2025-04-30,수성동일하이빌정문,7061011700,승차,1,4,16,9,7,9,10,12,10,9,17,15,14,14,12,9,8,8,3
2025-04-30,수성동일하이빌정문,7061011700,하차,0,1,2,6,3,5,5,5,5,3,6,7,7,10,6,4,3,3,1
2025-04-30,상동시장앞,7061011800,승차,1,1,4,6,5,3,3,4,3,2,2,3,3,3,1,2,1,1,0
2025-04-30,상동시장앞,7061011800,하차,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0
2025-04-30,중동시장앞,7061011900,승차,12,21,55,57,50,44,49,48,45,42,39,38,46,51,20,14,17,10,0
2025-04-30,중동시장앞,7061011900,하차,0,0,4,7,5,6,7,5,8,7,6,7,6,6,6,5,4,3,0
2025-04-30,중동시장건너,7061012000,승차,1,6,33,32,32,26,31,32,32,35,44,40,41,36,20,16,16,8,3
2025-04-30,중동시장건너,7061012000,하차,0,4,11,19,16,12,13,14,15,13,15,17,16,16,11,9,8,5,2
2025-04-30,한국방송통신전파진흥원앞,7061012100,승차,2,2,14,12,13,10,8,10,10,9,9,11,15,14,5,5,7,4,0
2025-04-30,한국방송통신전파진흥원앞,7061012100,하차,0,0,3,5,3,3,3,3,4,4,4,4,5,6,3,3,2,3,1
2025-04-30,한국방송통신전파진흥원건너,7061012200,승차,4,6,18,26,18,13,13,12,12,10,13,13,15,21,10,6,6,3,0
2025-04-30,한국방송통신전파진흥원건너,7061012200,하차,1,3,9,14,11,12,13,13,14,13,12,15,12,12,8,6,5,3,1
2025-04-30,들안길초등학교앞,7061012300,승차,1,1,7,10,5,6,8,10,11,11,18,18,14,16,7,7,12,10,3
2025-04-30,들안길초등학교앞,7061012300,하차,0,3,5,6,7,7,6,6,6,6,7,6,7,8,6,4,4,3,2
2025-04-30,들안길초등학교건너,7061012400,승차,1,3,7,9,9,8,9,10,12,11,11,12,10,14,6,4,5,4,0
2025-04-30,들안길초등학교건너,7061012400,하차,0,1,5,6,7,3,4,3,4,4,3,3,4,3,2,2,2,1,0
2025-04-30,SK리더스뷰건너,7061012500,승차,4,6,17,20,14,14,15,16,17,17,19,20,24,22,16,16,11,9,0
2025-04-30,SK리더스뷰건너,7061012500,하차,0,1,8,7,11,6,4,6,5,3,4,4,4,5,3,2,4,2,0
2025-04-30,SK리더스뷰앞,7061012600,승차,1,3,13,8,10,9,8,11,11,11,22,25,16,14,9,9,14,13,4
2025-04-30,SK리더스뷰앞,7061012600,하차,0,1,4,7,6,4,4,5,4,4,5,6,6,6,4,3,3,2,1
2025-04-30,대우트럼프월드수성앞,7061012700,승차,0,1,10,7,5,4,2,2,4,4,5,5,4,4,3,2,4,3,1
2025-04-30,대우트럼프월드수성앞,7061012700,하차,0,2,3,8,9,7,6,9,9,9,9,8,11,12,9,4,8,7,3
2025-04-30,TBC앞,7061012800,승차,1,2,10,24,6,5,5,6,9,8,10,9,12,12,8,6,8,7,2
2025-04-30,TBC앞,7061012800,하차,0,2,2,8,8,7,7,12,12,12,13,11,16,17,13,7,8,9,3
2025-04-30,TBC건너,7061012900,승차,8,9,23,28,26,23,20,16,33,32,44,40,42,43,31,27,27,24,3
2025-04-30,TBC건너,7061012900,하차,0,1,2,4,2,2,2,2,3,2,2,3,3,5,2,1,1,2,0
2025-04-30,황금네거리1,7061013000,승차,6,16,35,42,44,36,36,31,45,41,45,40,37,50,29,20,18,15,1
2025-04-30,황금네거리1,7061013000,하차,0,1,2,3,3,2,3,2,3,3,5,6,3,4,2,1,1,2,0
2025-04-30,덕화중학교건너,7061013100,승차,4,5,17,30,21,16,18,15,19,20,26,25,17,22,14,15,25,18,0
2025-04-30,덕화중학교건너,7061013100,하차,0,1,0,1,2,1,2,3,2,2,3,3,4,4,2,2,2,1,0
2025-04-30,덕화중학교앞,7061013200,승차,0,1,10,6,9,6,5,8,8,8,10,7,6,7,6,9,10,8,3
2025-04-30,덕화중학교앞,7061013200,하차,0,3,4,4,4,6,6,7,5,7,7,8,9,10,7,5,7,4,2
2025-04-30,황금초등학교앞,7061013300,승차,1,3,14,17,13,7,8,10,9,9,14,24,14,13,7,4,4,4,0
2025-04-30,황금초등학교앞,7061013300,하차,0,0,0,2,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0
2025-04-30,황금초등학교건너,7061013400,승차,0,1,4,6,4,4,4,3,3,4,4,5,5,5,3,3,2,2,0
2025-04-30,황금초등학교건너,7061013400,하차,0,1,2,4,2,2,2,3,3,3,4,3,6,6,3,3,3,3,0
2025-04-30,황금2동치안센터앞,7061013500,승차,2,3,14,14,10,7,6,7,7,5,7,4,9,9,5,6,3,2,0
2025-04-30,황금2동치안센터앞,7061013500,하차,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
2025-04-30,황금2동치안센터건너,7061013600,승차,0,1,4,6,4,1,3,2,3,2,3,2,3,5,1,1,1,0,0
2025-04-30,황금2동치안센터건너,7061013600,하차,1,0,2,2,2,2,2,2,2,2,3,3,3,5,3,2,1,2,1
2025-04-30,무궁화어린이공원입구건너,7061013700,승차,1,4,12,11,12,7,9,12,8,5,6,7,7,9,4,3,4,4,0
2025-04-30,무궁화어린이공원입구건너,7061013700,하차,0,1,5,5,4,4,4,5,5,5,7,7,4,7,3,2,3,2,0
2025-04-30,무궁화어린이공원입구,7061013800,승차,0,1,8,7,6,5,6,6,4,5,5,7,7,6,3,3,3,2,0
2025-04-30,무궁화어린이공원입구,7061013800,하차,0,1,2,4,1,1,1,2,1,1,2,2,2,3,2,2,1,1,0
2025-04-30,무궁화LPG충전소건너,7061013900,승차,0,3,7,13,9,7,7,8,7,8,9,10,8,7,5,4,4,2,1
2025-04-30,무궁화LPG충전소건너,7061013900,하차,0,1,2,8,3,3,3,3,4,4,4,5,5,7,4,4,3,3,1
2025-04-30,무궁화LPG충전소,7061014000,승차,2,12,18,30,21,18,17,20,21,16,16,14,16,14,9,5,4,2,0
2025-04-30,무궁화LPG충전소,7061014000,하차,1,3,7,8,6,6,4,5,5,6,7,6,7,8,3,2,2,2,0
2025-04-30,현대시장앞,7061014100,승차,0,1,8,9,11,9,11,10,11,10,12,14,13,12,9,6,5,3,0
2025-04-30,현대시장앞,7061014100,하차,0,2,2,12,8,8,8,8,10,10,12,13,13,16,11,7,6,5,1
2025-04-30,현대시장건너,7061014200,승차,3,10,15,26,26,19,18,19,21,18,16,16,25,25,12,7,5,4,0
2025-04-30,현대시장건너,7061014200,하차,0,0,2,3,3,2,2,1,3,2,3,2,3,3,2,1,0,1,0
2025-04-30,수성구보건소앞,7061014300,승차,0,3,14,13,18,18,20,18,17,21,27,25,28,20,12,10,9,7,2
2025-04-30,수성구보건소앞,7061014300,하차,0,1,3,17,7,8,9,8,8,11,13,14,14,16,11,7,8,7,2
2025-04-30,수성구보건소건너,7061014400,승차,7,20,65,90,73,53,56,64,65,57,65,60,75,79,31,20,23,14,0
2025-04-30,수성구보건소건너,7061014400,하차,0,2,6,15,7,6,5,5,7,6,6,6,7,6,4,3,2,1,0
2025-04-30,중동네거리,7061014500,승차,0,0,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0
2025-04-30,중동네거리,7061014500,하차,0,0,2,3,4,2,5,4,4,4,5,7,6,7,5,3,2,2,1
2025-04-30,정화우방팔레스,7061014600,승차,2,8,33,31,31,24,32,32,34,28,31,39,36,32,24,19,18,12,2
2025-04-30,정화우방팔레스,7061014600,하차,0,4,7,12,10,14,12,15,13,14,20,22,18,20,13,10,9,7,2
2025-04-30,광명프레지던트아파트건너,7061014700,승차,4,5,17,27,26,25,23,25,26,23,24,21,17,22,10,7,4,4,0
2025-04-30,광명프레지던트아파트건너,7061014700,하차,2,4,7,12,11,11,10,9,11,11,13,12,11,9,6,4,6,4,0
2025-04-30,정화우방팔레스건너,7061014800,승차,13,19,48,64,58,51,43,47,49,43,37,41,39,41,25,19,13,10,0
2025-04-30,정화우방팔레스건너,7061014800,하차,1,3,5,10,10,9,7,7,8,7,7,10,8,9,5,3,3,2,0
2025-04-30,수성초등학교,7061014900,승차,2,3,18,18,14,16,15,18,16,13,18,18,19,14,10,10,8,6,3
2025-04-30,수성초등학교,7061014900,하차,0,1,2,5,6,6,6,7,8,7,11,12,11,12,9,8,7,5,2
2025-04-30,대구한의대학교부속한방병원앞,7061015000,승차,0,5,10,16,11,8,6,7,6,6,6,6,6,8,2,2,2,1,0
2025-04-30,대구한의대학교부속한방병원앞,7061015000,하차,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
2025-04-30,청구중동아파트,7061015200,승차,0,0,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
2025-04-30,청구중동아파트,7061015200,하차,0,0,1,1,2,2,2,2,2,2,2,3,3,2,1,1,1,1,0
2025-04-30,중동서울아파트앞,7061015300,승차,0,1,4,5,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0
2025-04-30,중동서울아파트앞,7061015300,하차,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-04-30,수성동삼익맨션앞,7061015400,승차,0,1,4,5,3,2,2,2,2,2,1,1,2,2,1,0,0,0,0
2025-04-30,수성동삼익맨션앞,7061015400,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,중동행정복지센터건너,7061015500,승차,1,1,1,1,1,1,1,1,2,2,3,3,4,3,1,3,1,1,0
2025-04-30,중동행정복지센터건너,7061015500,하차,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
2025-04-30,중동행정복지센터앞,7061015600,승차,0,1,2,2,1,1,1,2,2,1,3,2,4,5,1,1,1,0,0
2025-04-30,중동행정복지센터앞,7061015600,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-30,약사회관건너,7061015700,승차,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
2025-04-30,약사회관건너,7061015700,하차,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
2025-04-30,약사회관앞,7061015800,승차,0,1,4,4,2,1,2,2,2,2,2,3,3,3,1,1,1,1,0
2025-04-30,약사회관앞,7061015800,하차,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2025-04-30,황금시장건너,7061015900,승차,0,0,4,1,1,1,1,1,1,1,1,2,1,1,1,0,0,1,0
2025-04-30,황금시장건너,7061015900,하차,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
2025-04-30,황금시장앞,7061016000,승차,1,3,3,6,5,4,5,5,5,5,4,5,5,7,4,2,3,2,0
2025-04-30,황금시장앞,7061016000,하차,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2025-04-30,어린이세상건너2,7061016100,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,어린이세상건너2,7061016100,하차,0,1,2,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2025-04-30,어린이세상앞,7061016200,승차,0,1,7,9,6,7,6,6,8,8,10,9,8,12,7,6,4,2,0
2025-04-30,어린이세상앞,7061016200,하차,1,1,3,6,5,3,3,3,4,3,3,5,5,6,2,2,2,2,0
2025-04-30,대구고용노동청건너,7061016300,승차,1,7,22,18,17,14,13,10,14,15,13,12,11,15,8,7,4,4,0
2025-04-30,대구고용노동청건너,7061016300,하차,0,0,1,2,4,3,2,2,3,2,3,5,3,3,1,2,1,1,0
2025-04-30,수성구민운동장앞,7061016400,승차,3,5,24,25,18,14,15,9,18,15,18,15,10,19,12,8,5,5,0
2025-04-30,수성구민운동장앞,7061016400,하차,3,9,18,22,21,16,14,10,17,14,20,23,18,23,12,7,6,8,0
2025-04-30,대구고용노동청앞,7061016500,승차,0,0,9,4,3,3,2,3,4,4,4,3,5,3,3,3,4,2,1
2025-04-30,대구고용노동청앞,7061016500,하차,0,0,2,3,3,2,1,2,3,3,3,2,4,4,2,1,2,2,0
2025-04-30,어린이세상건너1,7061016600,승차,0,0,7,3,2,2,2,2,2,3,3,2,4,5,4,2,2,3,1
2025-04-30,어린이세상건너1,7061016600,하차,0,1,4,9,6,5,4,7,7,8,8,9,12,11,10,6,7,6,2
2025-04-30,대구과학고등학교건너,7061016700,승차,0,1,14,9,6,6,7,11,10,13,23,26,14,15,10,6,8,8,2
2025-04-30,대구과학고등학교건너,7061016700,하차,0,4,5,10,10,8,7,13,11,14,13,11,19,16,14,6,10,9,4
2025-04-30,대구과학고등학교앞,7061016800,승차,3,7,19,28,20,20,17,12,19,18,32,40,19,23,13,9,6,8,0
2025-04-30,대구과학고등학교앞,7061016800,하차,0,1,2,5,3,2,2,2,3,2,2,2,2,2,1,1,1,1,0
2025-04-30,헬로TV대구방송건너,7061016900,승차,0,3,20,14,11,13,13,16,17,15,22,27,29,39,20,16,17,11,7
2025-04-30,헬로TV대구방송건너,7061016900,하차,0,1,3,5,7,6,6,7,8,6,9,10,10,9,7,5,5,5,1
2025-04-30,헬로TV대구방송앞,7061017000,승차,1,2,7,14,8,9,10,14,12,12,12,14,13,12,7,7,5,4,0
2025-04-30,헬로TV대구방송앞,7061017000,하차,1,3,11,16,10,10,8,9,9,9,9,12,10,9,6,6,5,4,1
2025-04-30,캐슬골드파크(1504동),7061017100,승차,1,8,36,21,19,18,19,29,23,20,31,33,26,24,14,10,9,8,2
2025-04-30,캐슬골드파크(1504동),7061017100,하차,0,0,4,6,4,4,5,8,8,8,14,12,11,10,8,7,6,6,2
2025-04-30,캐슬골드파크(1102동),7061017200,승차,3,10,44,49,41,38,33,51,37,35,38,35,32,22,14,11,10,6,0
2025-04-30,캐슬골드파크(1102동),7061017200,하차,1,3,18,21,10,8,6,7,6,5,8,12,9,10,4,4,3,4,0
2025-04-30,성동초등학교건너,7061017300,승차,2,6,20,17,16,14,11,16,16,15,17,20,20,18,12,8,5,5,1
2025-04-30,성동초등학교건너,7061017300,하차,0,1,5,3,3,3,3,4,6,6,9,10,11,8,7,6,6,5,2
2025-04-30,황금힐스테이트,7061017400,승차,1,4,20,18,11,6,8,8,9,7,9,13,11,11,8,5,5,3,1
2025-04-30,황금힐스테이트,7061017400,하차,0,1,4,4,3,3,5,5,5,5,7,8,8,8,5,3,5,3,1
2025-04-30,캐슬골드파크4단지앞,7061017500,승차,4,13,54,50,36,27,23,25,30,23,22,36,29,32,20,14,13,10,1
2025-04-30,캐슬골드파크4단지앞,7061017500,하차,0,1,2,8,4,3,4,6,5,5,7,9,7,6,4,4,3,4,0
2025-04-30,경북고등학교앞,7061017600,승차,4,7,52,41,29,18,25,19,22,19,43,128,33,37,20,13,14,11,3
2025-04-30,경북고등학교앞,7061017600,하차,0,0,4,2,3,3,2,3,4,3,5,4,4,4,2,2,1,1,0
2025-04-30,경북고등학교건너,7061017700,승차,1,2,13,15,16,14,15,14,13,11,28,75,22,22,18,15,13,14,1
2025-04-30,경북고등학교건너,7061017700,하차,0,1,9,9,4,6,5,8,7,9,13,14,13,18,12,9,10,14,3
2025-04-30,국립대구박물관건너,7061017800,승차,3,6,23,23,18,15,13,15,14,14,28,55,14,21,8,5,3,3,0
2025-04-30,국립대구박물관건너,7061017800,하차,1,3,4,2,2,2,3,3,3,3,4,3,4,5,2,3,1,2,0
2025-04-30,국립대구박물관앞,7061017900,승차,0,5,13,14,15,13,10,11,11,11,32,68,14,13,7,4,4,5,1
2025-04-30,국립대구박물관앞,7061017900,하차,0,2,5,8,5,4,4,5,7,8,8,10,11,13,9,6,7,7,2
2025-04-30,동도중학교앞,7061018000,승차,3,13,39,44,38,21,23,30,34,26,81,71,30,26,14,14,13,6,1
2025-04-30,동도중학교앞,7061018000,하차,0,1,6,6,4,4,5,4,6,6,8,9,6,7,4,3,4,2,1
2025-04-30,동도중학교건너,7061018100,승차,0,5,9,15,13,13,14,16,17,18,38,56,15,19,11,9,8,8,1
2025-04-30,동도중학교건너,7061018100,하차,0,0,5,9,2,3,4,5,4,5,6,8,6,9,6,5,4,5,1
2025-04-30,우방신천지타운건너,7061018200,승차,1,2,8,7,6,6,6,5,5,5,4,5,5,5,4,2,2,3,1
2025-04-30,우방신천지타운건너,7061018200,하차,0,0,2,3,2,2,2,2,2,2,2,3,2,3,3,1,1,2,0
2025-04-30,우방신천지타운앞,7061018300,승차,3,9,44,46,30,22,19,20,18,17,16,29,20,22,11,8,4,3,0
2025-04-30,우방신천지타운앞,7061018300,하차,0,1,2,3,3,2,2,3,3,3,3,3,3,2,2,2,1,1,0
2025-04-30,수성소방서1,7061018400,승차,0,0,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0
2025-04-30,수성소방서1,7061018400,하차,0,1,1,1,1,1,2,1,1,1,2,3,2,3,1,1,1,1,0
2025-04-30,수성소방서2,7061018500,승차,0,1,2,1,1,2,7,5,4,2,2,2,2,1,1,1,0,1,0
2025-04-30,수성소방서2,7061018500,하차,0,1,1,4,3,3,3,4,3,3,5,5,5,5,6,4,3,4,1
2025-04-30,범물하이츠 건너,7061018600,승차,2,6,12,19,23,21,17,14,15,11,13,10,7,8,4,2,2,1,0
2025-04-30,범물하이츠 건너,7061018600,하차,0,1,1,6,5,4,4,5,6,5,6,7,6,10,6,4,3,3,1
2025-04-30,범물하이츠앞,7061018700,승차,3,8,24,25,23,20,16,14,15,11,9,10,9,13,5,3,2,1,0
2025-04-30,범물하이츠앞,7061018700,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2025-04-30,지산타운앞,7061018800,승차,1,2,5,5,5,6,5,6,6,8,10,10,9,6,4,4,4,5,0
2025-04-30,지산타운앞,7061018800,하차,0,4,12,18,15,15,16,15,14,14,18,18,18,20,12,6,5,6,3
2025-04-30,지산타운건너,7061018900,승차,8,19,59,51,37,28,25,31,29,25,27,27,26,30,17,12,10,6,0
2025-04-30,지산타운건너,7061018900,하차,0,0,0,3,2,1,2,2,1,2,2,3,2,3,3,2,1,0,0
2025-04-30,범물한라주택건너,7061019000,승차,3,3,31,30,25,27,35,37,29,24,25,32,36,38,29,23,17,12,0
2025-04-30,범물한라주택건너,7061019000,하차,0,0,1,1,1,1,1,2,2,1,1,2,1,2,2,1,0,1,0
2025-04-30,범물한라주택앞,7061019100,승차,0,1,5,4,2,2,3,3,4,2,4,3,3,3,1,1,2,1,0
2025-04-30,범물한라주택앞,7061019100,하차,0,6,15,11,12,13,12,15,15,15,18,20,19,16,9,10,10,4,1
2025-04-30,지산현대주택앞,7061019200,승차,3,8,30,39,23,20,18,19,17,18,15,19,18,16,12,8,6,4,0
2025-04-30,지산현대주택앞,7061019200,하차,0,0,2,3,3,3,3,4,4,3,3,4,3,4,3,1,1,1,0
2025-04-30,지산현대주택건너,7061019300,승차,0,4,12,10,11,7,8,6,8,7,6,6,6,4,4,4,2,1,0
2025-04-30,지산현대주택건너,7061019300,하차,0,0,1,3,3,3,2,2,3,3,4,4,4,5,4,2,3,1,1
2025-04-30,지산목련아파트건너,7061019400,승차,5,17,43,57,36,40,34,36,38,30,27,50,33,30,22,14,9,6,0
2025-04-30,지산목련아파트건너,7061019400,하차,0,0,0,4,2,3,3,3,3,3,3,5,4,3,2,1,1,0,0
2025-04-30,지산목련아파트앞,7061019500,승차,0,7,15,19,20,21,24,18,17,21,19,21,17,13,9,6,6,3,0
2025-04-30,지산목련아파트앞,7061019500,하차,0,2,1,3,3,3,4,4,4,5,7,7,7,6,5,4,4,3,1
2025-04-30,더샵수성라크에르아파트앞,7061019600,승차,0,1,1,2,2,3,4,2,2,1,2,5,3,3,1,1,1,0,0
2025-04-30,더샵수성라크에르아파트앞,7061019600,하차,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
2025-04-30,더샵수성라크에르아파트건너,7061019700,승차,0,1,4,4,5,7,6,5,6,5,6,8,6,4,3,2,2,1,0
2025-04-30,더샵수성라크에르아파트건너,7061019700,하차,0,0,0,1,2,3,2,3,3,3,4,5,5,4,4,3,3,2,1
2025-04-30,수성고등학교건너,7061019800,승차,1,2,6,9,9,10,5,9,7,6,8,24,8,9,4,3,5,5,0
2025-04-30,수성고등학교건너,7061019800,하차,0,1,3,4,2,1,2,2,2,1,1,1,2,2,2,2,1,1,0
2025-04-30,수성고등학교앞,7061019900,승차,0,1,3,5,6,6,4,5,5,5,7,23,6,5,4,2,3,2,0
2025-04-30,수성고등학교앞,7061019900,하차,0,1,1,3,1,1,1,2,2,2,3,2,3,3,3,2,2,1,1
2025-04-30,불교한방병원건너2,7061020000,승차,0,1,1,3,4,5,3,4,3,5,8,10,6,4,4,5,6,3,1
2025-04-30,불교한방병원건너2,7061020000,하차,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0
2025-04-30,한샘교회건너,7061020100,승차,1,0,1,2,3,2,3,4,5,5,5,10,7,6,4,4,7,5,3
2025-04-30,한샘교회건너,7061020100,하차,0,1,2,4,4,3,4,4,4,4,4,5,7,7,6,4,4,5,2
2025-04-30,지산중학교입구,7061020200,승차,0,0,2,2,3,2,3,2,2,2,2,3,2,2,2,1,1,0,0
2025-04-30,지산중학교입구,7061020200,하차,0,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,0,1,0
2025-04-30,동아스포츠센터(지산중학교앞),7061020300,승차,0,1,4,8,6,5,9,7,6,7,9,7,7,4,1,3,1,1,0
2025-04-30,동아스포츠센터(지산중학교앞),7061020300,하차,0,0,1,3,2,1,2,2,3,3,3,4,5,4,3,3,3,3,1
2025-04-30,지산청구타운건너,7061020400,승차,2,2,12,13,9,7,8,8,8,7,8,10,8,7,4,3,3,3,1
2025-04-30,지산청구타운건너,7061020400,하차,0,1,2,6,4,5,6,5,6,8,11,8,9,11,10,7,5,5,3
2025-04-30,지산청구타운앞,7061020500,승차,7,13,31,55,32,22,17,15,20,16,14,14,15,17,9,6,4,2,0
2025-04-30,지산청구타운앞,7061020500,하차,0,0,1,3,2,1,2,1,1,2,3,2,2,2,2,1,1,2,0
2025-04-30,지산한라타운앞,7061020600,승차,3,6,15,25,15,11,13,16,17,20,17,13,18,14,8,10,10,5,1
