년월,정류소명,승차,하차
2020-03-01,한국타이어,96,925
2020-03-01,한국타이어건너,249,53
2020-03-01,한국패션센터,785,91
2020-03-01,한국폴리텍VI대구대학건너,9190,2297
2020-03-01,한국폴리텍VI대구대학앞,4737,3287
2020-03-01,한국폴리텍대학(영남융합기술캠퍼스),42,1448
2020-03-01,한국한의학연구원앞,9,57
2020-03-01,한국환경자원공사,64,11
2020-03-01,한국환경자원공사건너,12,14
2020-03-01,한도아파트앞,2484,164
2020-03-01,한라하우젠트,120,286
2020-03-01,한라하우젠트건너,1688,297
2020-03-01,한마음주유소건너,614,251
2020-03-01,한마음주유소앞,696,221
2020-03-01,한샘교회,1511,613
2020-03-01,한샘교회건너,674,570
2020-03-01,한서기전건너,213,5
2020-03-01,한서기전앞,237,7
2020-03-01,한양공작맨션건너,29,73
2020-03-01,한양공작맨션앞,196,7
2020-03-01,한양산호아파트건너,687,47
2020-03-01,한양산호아파트앞,43,16
2020-03-01,한양수정아파트,140,46
2020-03-01,한양코스모스아파트건너,9,23
2020-03-01,한양코스모스아파트앞,248,83
2020-03-01,한영한마음아동병원건너,5859,1614
2020-03-01,한영한마음아동병원앞,13719,8008
2020-03-01,한전동대구지사,7665,1844
2020-03-01,한전동대구지사건너,5869,1169
2020-03-01,한전서대구지사건너,8356,4470
2020-03-01,한전서대구지사앞,8238,2026
2020-03-01,한정3리,26,4
2020-03-01,한정리(한정초교),58,0
2020-03-01,한정리(한정초교건너),24,2
2020-03-01,한화꿈에그린건너1,490,574
2020-03-01,한화꿈에그린건너2,166,222
2020-03-01,한화꿈에그린앞,5390,1610
2020-03-01,함지초등학교건너,345,155
2020-03-01,함지초등학교앞,1759,74
2020-03-01,항공교통본부건너,1,30
2020-03-01,항공교통본부앞,63,0
2020-03-01,해안동행정복지센터,153,173
2020-03-01,해안역(1번출구),3556,743
2020-03-01,해안역(3번출구),2435,1612
2020-03-01,해안초등학교뒤,2,21
2020-03-01,행정1리앞,12,6
2020-03-01,행정2리건너,0,2
2020-03-01,행정2리앞,13,34
2020-03-01,행정리,10,6
2020-03-01,행정리(한천서원),59,0
2020-03-01,헬로TV대구방송건너,3704,973
2020-03-01,헬로TV대구방송앞,1956,1324
2020-03-01,혁신2근린공원,213,43
2020-03-01,혁신도시입구1,1823,246
2020-03-01,혁신도시입구2,467,374
2020-03-01,혁신이노힐즈아파트건너,90,122
2020-03-01,혁신이노힐즈아파트앞,1235,71
2020-03-01,현내1리,38,0
2020-03-01,현내2리중방마을건너,34,0
2020-03-01,현대금속,1092,379
2020-03-01,현대메카닉스건너,55,0
2020-03-01,현대메카닉스앞,3,3
2020-03-01,현대백조아파트(북편),1961,42
2020-03-01,현대백조아파트건너,1457,267
2020-03-01,현대백조아파트앞,1538,584
2020-03-01,현대백화점.동아쇼핑건너,3699,1247
2020-03-01,현대시장건너,3964,439
2020-03-01,현대시장앞,1527,1278
2020-03-01,현대해상건너,8227,4093
2020-03-01,현대해상앞,6916,1620
2020-03-01,현충로역(3번출구),10255,3061
2020-03-01,현충로역(4번출구),8824,3731
2020-03-01,현충삼거리1,47,64
2020-03-01,현충삼거리2,1340,29
2020-03-01,현풍경남은행건너,2,2
2020-03-01,현풍경남은행앞,5,1
2020-03-01,현풍고속도로밑,161,20
2020-03-01,현풍농협,1286,75
2020-03-01,현풍삼거리,40,11
2020-03-01,현풍새마을금고,1824,363
2020-03-01,현풍시외버스터미널,120,9
2020-03-01,현풍운전시험장,234,7
2020-03-01,현풍읍행정복지센터앞,0,1
2020-03-01,현풍주공아파트,56,117
2020-03-01,현풍주공아파트앞,196,43
2020-03-01,현풍중고등학교,16,136
2020-03-01,현풍중고등학교건너,57,8
2020-03-01,현풍터미널건너,590,9
2020-03-01,현풍터미널앞,177,285
2020-03-01,현풍할매곰탕,900,118
2020-03-01,현풍할매곰탕건너,139,119
2020-03-01,협성휴포레강북건너,42,74
2020-03-01,협성휴포레강북앞,86,39
2020-03-01,혜성정공,1,21
2020-03-01,호산초등학교건너,164,10
2020-03-01,호산초등학교앞,3,467
2020-03-01,호텔수성건너,1471,194
2020-03-01,호텔수성앞,1927,214
2020-03-01,홈플러스내당점건너,4390,508
2020-03-01,홈플러스내당점앞,2841,1431
2020-03-01,홈플러스대구점건너,4278,1397
2020-03-01,홈플러스대구점앞,8041,3311
2020-03-01,홈플러스동촌점건너,2433,1544
2020-03-01,홈플러스동촌점앞,4591,639
2020-03-01,홈플러스칠곡점건너,2379,340
2020-03-01,홈플러스칠곡점앞,2347,1187
2020-03-01,홍천사건너,614,36
2020-03-01,홍천사입구,26,79
2020-03-01,화남초등학교건너,502,184
2020-03-01,화남초등학교앞,1215,218
2020-03-01,화동초등학교건너,423,213
2020-03-01,화동초등학교앞,304,31
2020-03-01,화랑교1,394,1880
2020-03-01,화랑교2,3378,193
2020-03-01,화성그랜드건너,102,155
2020-03-01,화성그랜드앞,107,43
2020-03-01,화성센트럴파크,203,169
2020-03-01,화성쌍용타운건너,382,11
2020-03-01,화성쌍용타운앞1,199,226
2020-03-01,화성쌍용타운앞2,65,513
2020-03-01,화성전문요양원건너,20,53
2020-03-01,화성전문요양원앞,197,154
2020-03-01,화성파크뷰건너,2267,113
2020-03-01,화성파크뷰앞,155,1070
2020-03-01,화영테크건너,131,101
2020-03-01,화영테크앞,262,53
2020-03-01,화원고등학교건너,6301,317
2020-03-01,화원고등학교앞,2057,3169
2020-03-01,화원농협주유소건너,733,328
2020-03-01,화원농협주유소앞,1862,4147
2020-03-01,화원본리1교1,175,1
2020-03-01,화원본리1교2,124,7
2020-03-01,화원삼주타운건너,2521,306
2020-03-01,화원삼주타운앞,126,40
2020-03-01,화원시장건너,1128,548
2020-03-01,화원시장앞,423,257
2020-03-01,화원영농자재판매상건너,10,3
2020-03-01,화원영농자재판매상앞,1,15
2020-03-01,화원유원지(사문진주막촌),942,41
2020-03-01,화원유원지건너,355,15
2020-03-01,화원유원지입구,60,114
2020-03-01,화원초등학교건너,14142,1301
2020-03-01,화원초등학교앞,8788,2971
2020-03-01,화전동1,10,11
2020-03-01,화전동2,172,1
2020-03-01,황금2동치안센터건너,459,326
2020-03-01,황금2동치안센터앞,1120,171
2020-03-01,황금고가교네거리,67,14
2020-03-01,황금네거리1,7308,452
2020-03-01,황금네거리2,3946,1613
2020-03-01,황금시장건너,120,79
2020-03-01,황금시장앞,697,28
2020-03-01,황금초등학교건너,813,387
2020-03-01,황금초등학교앞,1801,91
2020-03-01,황금힐스테이트,1271,759
2020-03-01,황제맨션건너,2063,2778
2020-03-01,황제맨션앞,1229,351
2020-03-01,효동초등학교건너,1808,642
2020-03-01,효동초등학교앞,2802,382
2020-03-01,효목네거리1,2275,497
2020-03-01,효목네거리2,993,582
2020-03-01,효목네거리3,2557,1672
2020-03-01,효성타운앞,3930,496
2020-03-01,효신초등학교앞,1736,355
2020-03-01,효자강순항나무,79,0
2020-03-01,흥사단 대구지부건너,1146,220
2020-03-01,흥사단 대구지부앞,650,2313
2020-03-01,흥성정공건너,262,4
2020-03-01,흥성정공앞,249,33
2020-03-01,희망교1,237,41
2020-03-01,희망교2,309,45
2020-03-01,희성전자건너,73,31
2020-03-01,희성전자앞,59,65
2020-04-01,(주)성안건너,42,125
2020-04-01,(주)영화건너,0,61
2020-04-01,(주)영화앞,327,1
2020-04-01,1차서한화성타운건너,75,88
2020-04-01,1차서한화성타운앞,405,66
2020-04-01,2.28기념중앙공원건너1,25837,5863
2020-04-01,2.28기념중앙공원건너2,3167,2524
2020-04-01,2.28기념중앙공원앞,51596,7273
2020-04-01,2차대자연맨션건너,978,399
2020-04-01,2차대자연맨션앞,5897,775
2020-04-01,2차서한화성타운건너,19604,1108
2020-04-01,2차서한화성타운앞,9202,2495
2020-04-01,2호선반월당역1,10056,2333
2020-04-01,2호선반월당역2,7181,2465
2020-04-01,CBS방송국건너,2698,1440
2020-04-01,CBS방송국앞,1827,966
2020-04-01,CGV대구한일건너,51185,8750
2020-04-01,CGV대구한일앞,13697,1628
2020-04-01,CMB대구방송,1150,723
2020-04-01,DGB대구은행파크남편건너,527,199
2020-04-01,DGB대구은행파크남편앞,503,316
2020-04-01,DGB대구은행파크동편건너,1829,2464
2020-04-01,DGB대구은행파크동편앞,1491,233
2020-04-01,e-편한세상월배건너,416,46
2020-04-01,e-편한세상월배앞,27,76
2020-04-01,e편한세상대구금호건너,6588,31
2020-04-01,e편한세상대구금호앞,178,230
2020-04-01,IHL건너,0,7
2020-04-01,IHL앞,96,1
2020-04-01,K-2입구,1268,427
2020-04-01,K2관사입구(종점),601,29
2020-04-01,KT남대구지사건너1,6053,1863
2020-04-01,KT남대구지사건너2,2002,764
2020-04-01,KT남대구지사앞1,13474,4593
2020-04-01,KT남대구지사앞2,1246,1501
2020-04-01,KT동대구지사건너,10142,10389
2020-04-01,KT동대구지사앞,8625,1259
2020-04-01,KT북대구지사건너,1051,101
2020-04-01,KT북대구지사앞,2218,297
2020-04-01,KT상동지사건너,1293,141
2020-04-01,KT상동지사앞,535,376
2020-04-01,KT서대구지사건너,10351,1987
2020-04-01,KT서대구지사앞,7589,3556
2020-04-01,LG물류센터건너,2074,1732
2020-04-01,LG물류센터앞,3394,2121
2020-04-01,LH10단지아파트건너,80,1489
2020-04-01,LH10단지아파트앞,20,414
2020-04-01,LH14단지아파트,906,196
2020-04-01,LH5단지아파트건너,1042,223
2020-04-01,LH5단지아파트앞,627,79
2020-04-01,LH5단지아파트후문앞,168,340
2020-04-01,LH천년나무2단지건너,5220,209
2020-04-01,LH천년나무2단지앞,1174,312
2020-04-01,NH농협혁신도시지점건너,3,102
2020-04-01,NH농협혁신도시지점앞,2369,190
2020-04-01,SD아이프라임강북아파트,2565,373
2020-04-01,SK리더스뷰건너,5177,822
2020-04-01,SK리더스뷰앞,2510,1185
2020-04-01,STX메탈건너,943,2519
2020-04-01,STX메탈앞,35,694
2020-04-01,TBC건너,9074,567
2020-04-01,TBC앞,2015,1765
2020-04-01,㈜윔스건너,39,254
2020-04-01,㈜윔스앞,258,48
2020-04-01,가창농협건너,1868,2274
2020-04-01,가창농협앞,5536,341
2020-04-01,가창댐,8,9
2020-04-01,가창댐1,12,220
2020-04-01,가창면사무소건너,3042,1183
2020-04-01,가창면사무소앞,4728,968
2020-04-01,가창중학교건너,615,5
2020-04-01,가창중학교앞,44,170
2020-04-01,가창초등학교건너,2192,388
2020-04-01,가창초등학교앞,1009,52
2020-04-01,가천동건너,75,17
2020-04-01,가천동앞,13,6
2020-04-01,가천리,13,32
2020-04-01,가태2리마을입구,12,0
2020-04-01,가태리마을회관건너,72,5
2020-04-01,가태리마을회관앞,13,0
2020-04-01,각산비나리공원건너,708,103
2020-04-01,각산비나리공원앞,1427,119
2020-04-01,각산역(1번출구),2464,632
2020-04-01,각산역(2번출구),873,971
2020-04-01,각산푸르지오건너,2077,1635
2020-04-01,각산푸르지오앞,1170,810
2020-04-01,갈실마을회관종점,247,2
2020-04-01,감문1리1,2,21
2020-04-01,감문1리2,128,1
2020-04-01,감문1리3,0,6
2020-04-01,감문1리4,11,0
2020-04-01,감문리(삼실)건너,24,0
2020-04-01,감문리(삼실)앞,7,22
2020-04-01,감삼네거리1,6231,3144
2020-04-01,감삼네거리2,20853,8436
2020-04-01,감삼초등학교건너,3278,801
2020-04-01,감삼초등학교앞,3272,838
2020-04-01,갓골건너,150,4
2020-04-01,갓골앞,0,12
2020-04-01,갓바위,10199,570
2020-04-01,강남약국건너,27003,5925
2020-04-01,강남약국앞1,17915,4477
2020-04-01,강남약국앞2,5329,592
2020-04-01,강동중·고등학교,1,28
2020-04-01,강동중·고등학교건너,373,0
2020-04-01,강동초교건너,284,2
2020-04-01,강동초교앞,2,25
2020-04-01,강변동서마을건너,2493,100
2020-04-01,강변동서마을앞,1902,780
2020-04-01,강북경찰서건너,833,921
2020-04-01,강북경찰서앞,2662,284
2020-04-01,강북중학교건너,278,395
2020-04-01,강북중학교앞,3279,58
2020-04-01,강산아파트건너,2723,6258
2020-04-01,강산아파트앞,2911,733
2020-04-01,강정(종점),16,0
2020-04-01,강정보(디아크문화관)건너,12,6
2020-04-01,강정보(디아크문화관)입구,276,13
2020-04-01,강창교1,2161,156
2020-04-01,강창교2,80,625
2020-04-01,강창역(1번출구),2918,909
2020-04-01,강창역(2번출구),14721,500
2020-04-01,강창하이츠,5049,202
2020-04-01,거동교1,1479,873
2020-04-01,거동교2,956,322
2020-04-01,건들바위건너,415,383
2020-04-01,건들바위앞,179,479
2020-04-01,건영아파트건너,2412,3948
2020-04-01,건영캐스빌건너,5529,860
2020-04-01,건영캐스빌앞,2664,994
2020-04-01,검단동대구축협앞,2634,40
2020-04-01,검단동행정복지센터1,551,20
2020-04-01,검단동행정복지센터2,4,296
2020-04-01,검단동행정복지센터건너,5810,31
2020-04-01,검단동행정복지센터앞,21,452
2020-04-01,검단상가아파트건너,8,13
2020-04-01,검단상가아파트앞,324,2
2020-04-01,검단유성아파트(서편),4179,802
2020-04-01,검단유성아파트건너,2302,605
2020-04-01,검단유성아파트앞,9275,2119
2020-04-01,경기장네거리1,1690,532
2020-04-01,경기장네거리2,1586,74
2020-04-01,경대교2,3077,344
2020-04-01,경대교건너,421,73
2020-04-01,경대교앞,1090,740
2020-04-01,경대사대부설고등학교앞,9332,4630
2020-04-01,경대아파트앞,1854,1254
2020-04-01,경덕여고,585,470
2020-04-01,경동산업앞,40,0
2020-04-01,경명여고건너,757,349
2020-04-01,경명여고앞,1118,823
2020-04-01,경북고등학교건너,3531,1749
2020-04-01,경북고등학교앞,5904,658
2020-04-01,경북공고건너,3066,2196
2020-04-01,경북공고앞,3366,2339
2020-04-01,경북교통,1402,4044
2020-04-01,경북교통앞,2028,1540
2020-04-01,경북기계공고건너,3938,2614
2020-04-01,경북기계공고앞,3498,2482
2020-04-01,경북농업기술원건너,16,18
2020-04-01,경북농업기술원앞,2,2
2020-04-01,경북대체육센터건너,6051,403
2020-04-01,경북대체육센터앞,7605,4271
2020-04-01,경북대학교 경상대학앞,6829,1693
2020-04-01,경북대학교병원건너,8634,4126
2020-04-01,경북대학교병원앞,16090,2942
2020-04-01,경북대학교북문건너,20484,1235
2020-04-01,경북대학교북문앞,4182,2783
2020-04-01,경북대학교서문건너,3172,744
2020-04-01,경북대학교서문앞,1771,851
2020-04-01,경북대학교정문건너,4297,2085
2020-04-01,경북대학교정문앞,10132,3420
2020-04-01,경북대학교체육센터건너2,336,302
2020-04-01,경북대학교치과병원,11699,5419
2020-04-01,경북아파트건너(신천동),2128,7347
2020-04-01,경북아파트앞(신천동),4196,1631
2020-04-01,경북여상건너,4013,5602
2020-04-01,경북여상앞,8941,1369
2020-04-01,경북크랑크,1318,79
2020-04-01,경상감영공원건너,35828,7567
2020-04-01,경상감영공원앞,45701,26412
2020-04-01,경상북도농업인회관,3,5
2020-04-01,경상북도인재개발원1,4,8
2020-04-01,경상북도인재개발원2,8,1
2020-04-01,경상여자고등학교건너,2109,268
2020-04-01,경상여자고등학교앞,2515,3062
2020-04-01,경신고등학교건너,24766,4029
2020-04-01,경신고등학교앞,21524,4853
2020-04-01,경운초등학교건너,952,455
2020-04-01,경운초등학교앞,1947,808
2020-04-01,경원고등학교건너,173,48
2020-04-01,경원고등학교앞,120,24
2020-04-01,경일여자중학교건너,6944,1351
2020-04-01,경일여자중학교앞,1678,1194
2020-04-01,경주최씨종가(종점),367,32
2020-04-01,경주최씨종가1,5,1
2020-04-01,경주최씨종가2,2,0
2020-04-01,경진초등학교건너,2030,3709
2020-04-01,경진초등학교앞,7040,628
2020-04-01,경진테크빌앞,838,836
2020-04-01,경창산업,988,226
2020-04-01,경희강재건너,362,369
2020-04-01,경희강재앞,1435,94
2020-04-01,계명대대명캠퍼스후문건너,1852,572
2020-04-01,계명대역(1번출구),765,975
2020-04-01,계명대역(2번출구),2051,3058
2020-04-01,계명대학교대명캠퍼스건너,6331,2817
2020-04-01,계명대학교대명캠퍼스앞,6059,4358
2020-04-01,계명대학교대명캠퍼스후문앞,1607,469
2020-04-01,계명대학교동문건너1,4966,735
2020-04-01,계명대학교동문건너2,17711,4992
2020-04-01,계명대학교동문앞,10438,3762
2020-04-01,계명대학교동산병원건너,6026,409
2020-04-01,계명대학교동산병원앞,1320,1424
2020-04-01,계명대학교정문건너,7729,937
2020-04-01,계명대학교정문앞,1302,1713
2020-04-01,계명문화대학건너,6048,851
2020-04-01,계명문화대학앞,3903,13778
2020-04-01,고래들공원건너,399,34
2020-04-01,고래들공원앞,59,46
2020-04-01,고모동입구,3847,2652
2020-04-01,고모역건너,146,49
2020-04-01,고모역앞,9,2
2020-04-01,고봉리,82,7
2020-04-01,고봉리2,73,3
2020-04-01,고산2동행정복지센터건너,5252,1877
2020-04-01,고산2동행정복지센터앞,10228,360
2020-04-01,고산골입구,2532,499
2020-04-01,고산농협창고건너,461,114
2020-04-01,고산농협창고앞,197,1895
2020-04-01,고산도서관,9575,3104
2020-04-01,고산역화성파크드림건너,8149,1761
2020-04-01,고산역화성파크드림앞,5657,2090
2020-04-01,고산정수사업소건너,1128,288
2020-04-01,고성아파트(서편),3072,2097
2020-04-01,고성아파트건너,677,13
2020-04-01,고성아파트건너(서편),1458,1333
2020-04-01,고성아파트앞,39,101
2020-04-01,고성지구대1,449,411
2020-04-01,고성지구대2,998,1106
2020-04-01,골안골,7,19
2020-04-01,골안골지하보도앞,1,76
2020-04-01,공고네거리1,12105,6930
2020-04-01,공고네거리2,5161,1984
2020-04-01,공군기지관사입구,3,20
2020-04-01,공단역1,8564,5325
2020-04-01,공단역2,11398,5333
2020-04-01,공단하수처리장건너,136,564
2020-04-01,공단하수처리장앞,163,30
2020-04-01,공산댐건너,697,127
2020-04-01,공산댐앞,11,84
2020-04-01,공산동행정복지센터건너,479,373
2020-04-01,공산동행정복지센터앞,3214,152
2020-04-01,공산초등학교건너,125,60
2020-04-01,공산초등학교앞,1081,57
2020-04-01,공산파출소,57,113
2020-04-01,공항시장건너,6864,535
2020-04-01,공항시장앞,2292,1199
2020-04-01,과학마을청아람앞,6481,124
2020-04-01,곽병원건너,22328,13971
2020-04-01,곽병원앞1,13214,5037
2020-04-01,곽병원앞2,5499,1903
2020-04-01,관리공단,277,102
2020-04-01,관음공영주차장앞,821,73
2020-04-01,관음농협앞,631,77
2020-04-01,관음동행정복지센터건너,426,62
2020-04-01,관음동행정복지센터앞,709,70
2020-04-01,관음변전소1,2525,152
2020-04-01,관음변전소2,31,327
2020-04-01,관음변전소3,345,1
2020-04-01,관음변전소4,1,7
2020-04-01,관음어린이집,550,124
2020-04-01,관음중학교(북편),660,84
2020-04-01,광명프레지던트아파트건너,5117,2946
2020-04-01,광장타운건너,5679,1822
2020-04-01,광장타운앞,6644,1902
2020-04-01,교대부설초등학교건너,2366,297
2020-04-01,교대부설초등학교앞,35,503
2020-04-01,교동시장앞,2354,794
2020-04-01,교동초등학교건너,445,69
2020-04-01,교동초등학교앞,771,167
2020-04-01,교통연수원,3751,382
2020-04-01,교통연수원건너,1723,302
2020-04-01,교항2리마을입구,1,127
2020-04-01,교항2리회관,129,8
2020-04-01,교항리건너,5398,234
2020-04-01,교항리마을입구건너,20,1
2020-04-01,교항리앞,634,960
2020-04-01,구)대영학원건너,9079,2347
2020-04-01,구)대영학원앞,13308,5330
2020-04-01,구.남부정류장건너1,3069,4281
2020-04-01,구.남부정류장건너2,3972,2482
2020-04-01,구.남부정류장앞1,8849,2352
2020-04-01,구.남부정류장앞2,1339,846
2020-04-01,구.대봉도서관건너,565,285
2020-04-01,구.대봉도서관앞,1438,432
2020-04-01,구.동부정류장(메트로팔레스),4599,2144
2020-04-01,구둔산,367,4
2020-04-01,구라1리1,0,7
2020-04-01,구라1리2,5,0
2020-04-01,구라3리1,1,2
2020-04-01,구라3리2,17,0
2020-04-01,구라리,1,7
2020-04-01,구라리2,1,0
2020-04-01,구룡촌건너,3,0
2020-04-01,구룡촌앞,53,0
2020-04-01,구병원건너,5743,3075
2020-04-01,구병원앞,11076,4186
2020-04-01,구삼폭포건너,2,31
2020-04-01,구삼폭포앞,114,0
2020-04-01,구암가구골목1,757,440
2020-04-01,구암가구골목2,426,152
2020-04-01,구암교1,1494,707
2020-04-01,구암교2,1096,561
2020-04-01,구암동1,481,31
2020-04-01,구암동2,95,175
2020-04-01,구암역(운전면허시험장)1,1877,334
2020-04-01,구암역(운전면허시험장)2,940,224
2020-04-01,구암초등학교건너,300,151
2020-04-01,구암초등학교앞,1403,69
2020-04-01,구지면사무소건너,188,384
2020-04-01,구지면사무소앞,1014,86
2020-04-01,구지중학교건너,60,654
2020-04-01,구지중학교앞,1635,19
2020-04-01,국가물산업클러스터건너,76,349
2020-04-01,국가물산업클러스터앞,272,156
2020-04-01,국가산단반도유보라1차,2,0
2020-04-01,국가산단반도유보라2차,27,31
2020-04-01,국가산단서한이다음,1530,3
2020-04-01,국가산단서한이다음건너,14,142
2020-04-01,국립대구과학관건너,0,29
2020-04-01,국립대구과학관앞,91,4
2020-04-01,국립대구과학관정문건너,285,53
2020-04-01,국립대구과학관정문앞,12,133
2020-04-01,국립대구박물관건너,4364,711
2020-04-01,국립대구박물관앞,3059,1703
2020-04-01,국립식량과학원대구시험지,0,6
2020-04-01,국립신암선열공원건너,2101,4287
2020-04-01,국립신암선열공원앞,878,589
2020-04-01,국민건강보험공단건너,11858,1444
2020-04-01,국민건강보험공단앞,6517,4388
2020-04-01,국민연금네거리,4267,1097
2020-04-01,국민연금네거리1,2027,1795
2020-04-01,국민연금네거리2,53,84
2020-04-01,국민은행3공단지점건너,3001,640
2020-04-01,국민은행3공단지점앞,1747,521
2020-04-01,국우동현대아파트건너,244,51
2020-04-01,국우동현대아파트건너2,113,170
2020-04-01,국우동현대아파트앞,2214,403
2020-04-01,국채보상운동기념공원,2983,2610
2020-04-01,굿모닝병원건너,5538,3282
2020-04-01,굿모닝병원앞,5742,2353
2020-04-01,귀남지휴게소1,35,2
2020-04-01,귀남지휴게소2,0,2
2020-04-01,그랜드호텔건너,14646,6028
2020-04-01,그랜드호텔앞,18822,3625
2020-04-01,그린빌4단지,282,590
2020-04-01,그린빌4단지건너,517,31
2020-04-01,그린빌4단지앞,293,86
2020-04-01,근로복지공단대구병원건너,280,748
2020-04-01,근로복지공단대구병원앞,5477,41
2020-04-01,근린공원축구장건너,1135,192
2020-04-01,근린공원축구장앞,512,18
2020-04-01,금강동,72,3
2020-04-01,금계초등학교(교항리),189,58
2020-04-01,금계초등학교(교항리)건너,1364,5
2020-04-01,금복주건너,2259,498
2020-04-01,금복주앞,1468,386
2020-04-01,금봉네거리1,4660,587
2020-04-01,금봉네거리2,2007,501
2020-04-01,금사리하이빌APT건너,600,80
2020-04-01,금사리하이빌APT앞,241,189
2020-04-01,금융감독원건너,330,1126
2020-04-01,금포1교1,668,25
2020-04-01,금포1교2,14,2
2020-04-01,금포1교3,2,94
2020-04-01,금포교,162,16
2020-04-01,금포새터길1,875,5
2020-04-01,금포새터길2,0,47
2020-04-01,금포초등학교,2331,294
2020-04-01,금포초등학교건너,440,287
2020-04-01,금호119안전센터건너,364,41
2020-04-01,금호119안전센터앞,4,92
2020-04-01,금호기전,204,10
2020-04-01,금호서한이다음아파트건너,52,26
2020-04-01,금호서한이다음아파트앞,4884,112
2020-04-01,금호지구종점(시내방향),77,0
2020-04-01,금호지구종점(종점방향),557,6
2020-04-01,금호천년나무1단지건너,98,311
2020-04-01,금호천년나무1단지동편,3857,50
2020-04-01,금호천년나무1단지동편건너,23,799
2020-04-01,금호천년나무1단지앞,120,275
2020-04-01,금호천년나무8단지앞,15,58
2020-04-01,금호화물자동차공영차고지,302,21
2020-04-01,기곡(종점),122,3
2020-04-01,기곡리1,5,0
2020-04-01,기곡리2,37,0
2020-04-01,기업은행대곡지점건너,556,2179
2020-04-01,기업은행대곡지점앞,13740,398
2020-04-01,기업은행죽전동지점건너,3383,531
2020-04-01,기업은행죽전동지점앞,1249,487
2020-04-01,김흥1리건너,9,1
2020-04-01,김흥1리앞,32,30
2020-04-01,김흥2리앞,36,2
2020-04-01,김흥리마을입구,95,0
2020-04-01,나불지건너,304,47
2020-04-01,나불지앞,490,361
2020-04-01,남구종합스포츠타운건너,283,96
2020-04-01,남구종합스포츠타운앞,1274,135
2020-04-01,남구청건너1,614,44
2020-04-01,남구청건너2,3680,4405
2020-04-01,남구청네거리1,4297,1224
2020-04-01,남구청네거리2,548,152
2020-04-01,남구청앞,111,343
2020-04-01,남대구IC1,9343,779
2020-04-01,남대구IC2,4313,706
2020-04-01,남도버스1,1188,16
2020-04-01,남도버스2,1203,295
2020-04-01,남명삼거리1,1897,144
2020-04-01,남명삼거리2,760,268
2020-04-01,남문시장건너1,72,12
2020-04-01,남문시장건너2,6098,9880
2020-04-01,남문시장앞,13526,6799
2020-04-01,남문아파트앞,23,35
2020-04-01,남부경찰서앞,5784,3211
2020-04-01,남부교육지원청건너,3019,577
2020-04-01,남부교육지원청앞,2021,632
2020-04-01,남부도서관앞,89,439
2020-04-01,남부자동차종합시장건너,2309,615
2020-04-01,남부자동차종합시장앞,833,230
2020-04-01,남부초등학교건너,735,65
2020-04-01,남부초등학교앞,321,179
2020-04-01,남부초등학교앞2,2039,544
2020-04-01,남산2동주민센터건너,51,27
2020-04-01,남산2동주민센터앞,191,16
2020-04-01,남산고등학교건너,272,57
2020-04-01,남산고등학교앞,200,77
2020-04-01,남산역(프린스호텔건너),6838,1747
2020-04-01,남산역건너(프린스호텔앞),9798,4148
2020-04-01,남산초등학교건너,6151,1059
2020-04-01,남산초등학교앞,3953,3832
2020-04-01,남해오네뜨2차앞,570,56
2020-04-01,내곡동마을회관,6,0
2020-04-01,내당1동우체국건너,1528,241
2020-04-01,내당1동우체국앞,1670,318
2020-04-01,내당광명아파트,2151,1225
2020-04-01,내당삼익맨션건너,11423,4194
2020-04-01,내당삼익맨션앞,6984,8000
2020-04-01,내당코오롱아파트건너,4510,6998
2020-04-01,내당코오롱아파트앞,3152,612
2020-04-01,내동,507,47
2020-04-01,내동건너,12,107
2020-04-01,내리1,14,3
2020-04-01,내리2,0,1
2020-04-01,내일교회건너,66,16
2020-04-01,내일교회앞,135,72
2020-04-01,냉천2리,28,10
2020-04-01,냉천리1,1042,40
2020-04-01,냉천리2,37,166
2020-04-01,노곡교(하중도)1,173,244
2020-04-01,노곡교(하중도)2,860,41
2020-04-01,노곡동,3178,10
2020-04-01,노변중학교,498,59
2020-04-01,노변중학교건너,712,84
2020-04-01,노변청구타운건너,153,84
2020-04-01,노변청구타운앞,287,45
2020-04-01,노원119안전센터건너,3230,2853
2020-04-01,노원119안전센터앞,1720,403
2020-04-01,노원네거리(대구은행건너),315,99
2020-04-01,노원네거리(대구은행앞),2502,201
2020-04-01,노원네거리1(오봉새마을금고앞),2570,514
2020-04-01,노원네거리2(오봉새마을금고건너),4602,286
2020-04-01,노원네거리3(기업은행),3017,108
2020-04-01,노원네거리4(기업은행),164,334
2020-04-01,노원동화타운건너,212,236
2020-04-01,노원동화타운앞,1286,556
2020-04-01,노이3리1,39,8
2020-04-01,노이3리2,3,3
2020-04-01,녹동서원건너,89,1
2020-04-01,녹동서원앞,0,16
2020-04-01,녹원맨션1,1880,478
2020-04-01,녹원맨션2,3450,394
2020-04-01,논공삼거리1,839,10
2020-04-01,논공삼거리2,210,381
2020-04-01,논공읍사무소,925,152
2020-04-01,논공읍사무소건너1,1325,336
2020-04-01,논공읍사무소건너2,26,71
2020-04-01,농산물도매시장건너,813,117
2020-04-01,농산물도매시장앞,1616,123
2020-04-01,농수산물도매시장건너,1357,485
2020-04-01,농수산물도매시장앞,4244,3092
2020-04-01,농촌진흥원입구,82,50
2020-04-01,농협동촌지점,198,99
2020-04-01,농협방촌지점,1333,73
